# target name                                    accession  query name               accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------     -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Vibrionaceae_Vibrio                              -          A0224_LKAP-FHGF1_C07_059 -               21     881       6     858       1     860    1466    +           0 1052.1  20.8  -
Vibrionaceae_Photobacterium                      -          A0224_LKAP-FHGF1_C07_059 -               21     881       6     858       1     860    1487    +    4.7e-303 1006.2  20.8  -
Bacillaceae_Texcoconibacillus                    -          A0224_LKAP-FHGF1_C07_059 -               24     839      54     857      34     861    1374    +    2.3e-127  424.1  20.2  -
Pseudonocardiaceae_Haloechinothrix               -          A0224_LKAP-FHGF1_C07_059 -               14     860       5     858       1     861    1474    +    2.4e-127  424.1  21.0  -
Clostridiaceae_Anaeromicrobium                   -          A0224_LKAP-FHGF1_C07_059 -               19     848      12     859       2     861    1414    +    2.6e-127  424.2  20.5  -
Kosmotogaceae_Mesotoga                           -          A0224_LKAP-FHGF1_C07_059 -               30     856       7     855       2     860    1478    +    2.8e-127  424.2  20.4  -
Flavobacteriaceae_Siansivirga                    -          A0224_LKAP-FHGF1_C07_059 -               10     850       2     857       1     860    1449    +    2.8e-127  423.6  19.9  -
Lachnospiraceae_Cuneatibacter                    -          A0224_LKAP-FHGF1_C07_059 -               42     882       7     858       1     861    1485    +    2.8e-127  424.0  21.0  -
Bacillaceae_Streptohalobacillus                  -          A0224_LKAP-FHGF1_C07_059 -               63     875      57     858      35     861    1481    +    2.9e-127  423.7  20.1  -
Dermabacteraceae_Helcobacillus                   -          A0224_LKAP-FHGF1_C07_059 -               22     854       7     858       1     861    1448    +      3e-127  423.8  20.6  -
Beutenbergiaceae_Miniimonas                      -          A0224_LKAP-FHGF1_C07_059 -               22     852       7     858       2     861    1447    +    3.4e-127  423.6  20.4  -
Cyclobacteriaceae_Fontibacter                    -          A0224_LKAP-FHGF1_C07_059 -               44     878       6     854       1     858    1488    +    3.4e-127  423.6  18.7  -
Peptococcaceae_Dehalobacter                      -          A0224_LKAP-FHGF1_C07_059 -               41     910       6     858       1     861    1525    +      4e-127  423.5  20.2  -
Ruminococcaceae_Pseudobacteroides                -          A0224_LKAP-FHGF1_C07_059 -               40     864       6     858       1     861    1506    +    4.3e-127  423.1  19.4  -
Propionibacteriaceae_Raineyella                  -          A0224_LKAP-FHGF1_C07_059 -               27     816      51     858      28     861    1376    +    4.4e-127  423.4  20.9  -
Ruminococcaceae_Ruthenibacterium                 -          A0224_LKAP-FHGF1_C07_059 -               40     882       5     857       1     861    1519    +    4.5e-127  423.2  20.5  -
Desulfurobacteriaceae_Balnearium                 -          A0224_LKAP-FHGF1_C07_059 -               22     894       6     858       1     861    1481    +    4.7e-127  423.5  20.5  -
Ruminococcaceae_Hydrogenoanaerobacterium         -          A0224_LKAP-FHGF1_C07_059 -               39     875       5     858       1     861    1510    +    4.8e-127  423.2  20.8  -
Micrococcaceae_Auritidibacter                    -          A0224_LKAP-FHGF1_C07_059 -               14     842       7     858       1     861    1466    +      5e-127  423.1  20.9  -
Propionibacteriaceae_Propioniciclava             -          A0224_LKAP-FHGF1_C07_059 -               31     856       7     858       1     861    1453    +    5.3e-127  423.1  20.0  -
Clostridiales_Flintibacter                       -          A0224_LKAP-FHGF1_C07_059 -               36     801      57     841      37     849     808    +    5.6e-127  423.3  19.7  -
Nocardioidaceae_Thermasporomyces                 -          A0224_LKAP-FHGF1_C07_059 -               22     850       7     858       1     861    1447    +    5.9e-127  423.0  21.4  -
Flavobacteriaceae_Zunongwangia                   -          A0224_LKAP-FHGF1_C07_059 -               41     885       6     857       1     860    1490    +    6.7e-127  422.3  20.3  -
Peptostreptococcaceae_Sporacetigenium            -          A0224_LKAP-FHGF1_C07_059 -               41     848       6     857       1     861    1495    +    6.8e-127  422.5  19.3  -
Brachyspiraceae_Brachyspira                      -          A0224_LKAP-FHGF1_C07_059 -               13     828       6     853       2     859    1441    +    6.9e-127  422.5  20.4  -
Carnobacteriaceae_Atopostipes                    -          A0224_LKAP-FHGF1_C07_059 -               42     899       6     857       1     861    1546    +    7.1e-127  422.6  20.1  -
Eubacteriaceae_Anaerofustis                      -          A0224_LKAP-FHGF1_C07_059 -               13     843       7     858       1     861    1462    +    7.4e-127  422.7  20.7  -
Thermoactinomycetaceae_Geothermomicrobium        -          A0224_LKAP-FHGF1_C07_059 -               48     860       6     858       1     861    1506    +    8.4e-127  422.5  20.8  -
Flavobacteriaceae_Actibacter                     -          A0224_LKAP-FHGF1_C07_059 -               22     866       7     857       1     860    1449    +    9.8e-127  421.9  20.2  -
Actinomycetales_Bounagaea                        -          A0224_LKAP-FHGF1_C07_059 -               42     881       7     858       1     861    1497    +    1.1e-126  422.2  21.4  -
Pseudonocardiaceae_Herbihabitans                 -          A0224_LKAP-FHGF1_C07_059 -               35     864       7     858       1     861    1496    +    1.3e-126  421.6  20.7  -
Dermacoccaceae_Rudaeicoccus                      -          A0224_LKAP-FHGF1_C07_059 -               18     822      40     858      23     861    1394    +    1.3e-126  421.7  20.9  -
Paenibacillaceae_Gorillibacterium                -          A0224_LKAP-FHGF1_C07_059 -               41     894       6     858       1     861    1529    +    1.3e-126  421.8  20.0  -
Oscillatoriales_Alkalinema                       -          A0224_LKAP-FHGF1_C07_059 -               22     813       7     855       2     861    1456    +    1.5e-126  421.6  19.5  -
Propionibacteriaceae_Propionimicrobium           -          A0224_LKAP-FHGF1_C07_059 -               26     851       7     858       1     861    1502    +    1.8e-126  421.3  20.7  -
Gloeomargaritaceae_Gloeomargarita                -          A0224_LKAP-FHGF1_C07_059 -               42     835       7     856       1     861    1482    +    1.8e-126  421.3  19.4  -
Lachnospiraceae_Murimonas                        -          A0224_LKAP-FHGF1_C07_059 -               49     829      54     858      32     861    1433    +    1.9e-126  421.2  20.3  -
Acidobacteriaceae_Bryocella                      -          A0224_LKAP-FHGF1_C07_059 -               40     849       6     859       1     861    1416    +      2e-126  421.0  19.8  -
Ruminococcaceae_Faecalibacterium                 -          A0224_LKAP-FHGF1_C07_059 -               32     858       5     857       1     861    1462    +    2.3e-126  421.1  20.7  -
Nautiliaceae_Nitratiruptor                       -          A0224_LKAP-FHGF1_C07_059 -               22     852       7     858       1     861    1409    +    2.5e-126  421.0  20.9  -
Lachnospiraceae_Acetatifactor                    -          A0224_LKAP-FHGF1_C07_059 -               40     818      56     858      35     861    1376    +    2.6e-126  420.9  20.3  -
Carnobacteriaceae_Allofustis                     -          A0224_LKAP-FHGF1_C07_059 -               21     877       6     858       1     861    1500    +    3.1e-126  420.3  20.2  -
Aquificaceae_Hydrogenobacter                     -          A0224_LKAP-FHGF1_C07_059 -               35     889       6     857       1     860    1524    +    3.2e-126  420.4  20.2  -
Jonesiaceae_Populibacterium                      -          A0224_LKAP-FHGF1_C07_059 -               28     842      42     858      15     861    1411    +    3.3e-126  420.4  20.7  -
Clostridiaceae_Salimesophilobacter               -          A0224_LKAP-FHGF1_C07_059 -               39     869       6     858       1     861    1471    +    3.7e-126  420.2  20.5  -
Bacillaceae_Tenuibacillus                        -          A0224_LKAP-FHGF1_C07_059 -               18     889       6     858       1     861    1479    +    3.7e-126  420.1  20.5  -
Chloroflexaceae_Chloroflexus                     -          A0224_LKAP-FHGF1_C07_059 -               41     841       6     854       2     859    1473    +    3.9e-126  420.4  20.2  -
Ruminococcaceae_Subdoligranulum                  -          A0224_LKAP-FHGF1_C07_059 -               57     835      58     857      37     861    1428    +      4e-126  420.1  19.7  -
Ruminococcaceae_Fournierella                     -          A0224_LKAP-FHGF1_C07_059 -               40     882       5     857       1     861    1491    +    4.9e-126  419.9  21.0  -
Ignavibacteriaceae_Ignavibacterium               -          A0224_LKAP-FHGF1_C07_059 -               22     864       7     858       1     861    1461    +      5e-126  419.8  19.4  -
Acidobacteriaceae_Silvibacterium                 -          A0224_LKAP-FHGF1_C07_059 -               41     850       6     859       1     861    1464    +      6e-126  419.6  20.1  -
Planctomycetaceae_Blastopirellula                -          A0224_LKAP-FHGF1_C07_059 -               53     867      11     858       2     861    1520    +      6e-126  419.3  19.3  -
Clostridiales_Guggenheimella                     -          A0224_LKAP-FHGF1_C07_059 -               40     875       6     859       1     861    1501    +    6.4e-126  419.5  20.7  -
Oscillatoriales_Crinalium                        -          A0224_LKAP-FHGF1_C07_059 -               22     817       7     856       1     861    1446    +    6.7e-126  419.5  20.2  -
Victivallaceae_Victivallis                       -          A0224_LKAP-FHGF1_C07_059 -               43     848      12     857       2     861    1456    +    7.1e-126  419.3  20.1  -
Ruminococcaceae_Ethanoligenens                   -          A0224_LKAP-FHGF1_C07_059 -               40     857       5     858       1     861    1499    +    7.5e-126  419.2  20.2  -
Clostridiales_Muricomes                          -          A0224_LKAP-FHGF1_C07_059 -               31     872       7     858       1     861    1431    +    8.1e-126  419.1  21.0  -
Micrococcaceae_Acaricomes                        -          A0224_LKAP-FHGF1_C07_059 -               35     871       7     858       1     861    1478    +    8.6e-126  419.1  20.9  -
Spirochaetaceae_Borrelia                         -          A0224_LKAP-FHGF1_C07_059 -               14     853       6     857       1     860    1376    +    9.1e-126  418.8  19.8  -
Rubricoccaceae_Rubricoccus                       -          A0224_LKAP-FHGF1_C07_059 -               27     866       7     857       1     861    1443    +    9.5e-126  418.9  20.5  -
Bacillaceae_Microaerobacter                      -          A0224_LKAP-FHGF1_C07_059 -                2     810      60     858      59     861    1440    +    9.9e-126  418.9  19.4  -
Selenomonadaceae_Centipeda                       -          A0224_LKAP-FHGF1_C07_059 -               17     885       7     859       1     861    1494    +    1.1e-125  418.6  20.7  -
Stigonematales_Iphinoe                           -          A0224_LKAP-FHGF1_C07_059 -               42     835       7     856       2     861    1446    +    1.2e-125  418.7  20.0  -
Ardenticatenia_Ardenticatena                     -          A0224_LKAP-FHGF1_C07_059 -               20     871       5     858       1     861    1453    +    1.2e-125  418.7  21.5  -
Nostocales_Phyllonema                            -          A0224_LKAP-FHGF1_C07_059 -               22     815       7     856       2     861    1414    +    1.2e-125  418.7  19.9  -
Nautiliaceae_Thioreductor                        -          A0224_LKAP-FHGF1_C07_059 -               21     828       6     859       1     861    1417    +    1.3e-125  418.6  20.1  -
Chitinophagaceae_Flavihumibacter                 -          A0224_LKAP-FHGF1_C07_059 -                3     825      26     857      24     860    1417    +    1.5e-125  418.2  20.3  -
Thermoanaerobacteraceae_Desulfovirgula           -          A0224_LKAP-FHGF1_C07_059 -               21     862       6     858       1     861    1436    +    1.6e-125  418.3  21.4  -
Spirochaetaceae_Salinispira                      -          A0224_LKAP-FHGF1_C07_059 -               74     918       9     857       2     861    1501    +    1.7e-125  418.0  20.7  -
Streptosporangiaceae_Thermopolyspora             -          A0224_LKAP-FHGF1_C07_059 -                3     838       7     859       5     862    1493    +    1.8e-125  418.0  21.2  -
Stigonematales_Loriellopsis                      -          A0224_LKAP-FHGF1_C07_059 -               42     839       7     858       2     861    1449    +    2.2e-125  417.8  20.2  -
Propionibacteriaceae_Propioniferax               -          A0224_LKAP-FHGF1_C07_059 -               22     845       7     858       1     861    1465    +    2.4e-125  417.6  20.8  -
Corynebacteriaceae_Turicella                     -          A0224_LKAP-FHGF1_C07_059 -               20     873       7     857       2     861    1461    +    2.7e-125  417.4  20.9  -
Clostridiaceae_Extibacter                        -          A0224_LKAP-FHGF1_C07_059 -               31     871       7     858       1     861    1436    +    2.7e-125  417.4  21.1  -
Selenomonadaceae_Schwartzia                      -          A0224_LKAP-FHGF1_C07_059 -               24     885       7     859       1     861    1489    +    2.9e-125  417.2  20.9  -
Flavobacteriaceae_Pricia                         -          A0224_LKAP-FHGF1_C07_059 -               41     889       6     858       1     861    1493    +    3.9e-125  417.0  20.9  -
Planctomycetaceae_Thermogutta                    -          A0224_LKAP-FHGF1_C07_059 -               22     858       9     858       2     861    1487    +    3.9e-125  416.9  21.0  -
Acidimicrobiaceae_Acidimicrobium                 -          A0224_LKAP-FHGF1_C07_059 -               41     856       6     858       1     861    1465    +    4.1e-125  417.0  20.4  -
Clostridiaceae_Keratinibaculum                   -          A0224_LKAP-FHGF1_C07_059 -               41     876       6     858       1     861    1491    +    4.1e-125  416.8  19.8  -
Salinibacteraceae_Salisaeta                      -          A0224_LKAP-FHGF1_C07_059 -               17     857       6     858       1     861    1425    +    4.7e-125  416.6  20.3  -
Synergistaceae_Lactivibrio                       -          A0224_LKAP-FHGF1_C07_059 -               22     837       7     858       1     861    1443    +    4.9e-125  416.8  21.2  -
Veillonellaceae_Allisonella                      -          A0224_LKAP-FHGF1_C07_059 -               43     917       7     858       1     861    1537    +    5.5e-125  416.2  20.6  -
Sporolactobacillaceae_Sinobaca                   -          A0224_LKAP-FHGF1_C07_059 -               46     935       6     858       1     861    1531    +    5.7e-125  416.3  20.9  -
Nocardiopsaceae_Salinactinospora                 -          A0224_LKAP-FHGF1_C07_059 -               42     886       7     858       1     861    1486    +    6.8e-125  416.3  20.6  -
Nocardiopsaceae_Marinactinospora                 -          A0224_LKAP-FHGF1_C07_059 -               20     856       7     858       1     861    1443    +    6.8e-125  416.2  20.4  -
Chitinophagaceae_Lacibacter                      -          A0224_LKAP-FHGF1_C07_059 -                3     844       6     854       4     859    1412    +    7.2e-125  416.1  20.8  -
Halanaerobiaceae_Halocella                       -          A0224_LKAP-FHGF1_C07_059 -               13     883       7     858       1     861    1475    +    7.4e-125  415.9  20.8  -
Pyrinomonadaceae_Pyrinomonas                     -          A0224_LKAP-FHGF1_C07_059 -               21     858      41     859      21     861    1432    +    8.5e-125  415.7  20.3  -
Ruminococcaceae_Anaerotruncus                    -          A0224_LKAP-FHGF1_C07_059 -               11     851       5     858       1     861    1393    +    8.5e-125  415.6  20.7  -
Rhodothermaceae_Longimonas                       -          A0224_LKAP-FHGF1_C07_059 -               21     860       6     857       1     861    1457    +    9.7e-125  415.4  20.7  -
Acidobacteriaceae_Telmatobacter                  -          A0224_LKAP-FHGF1_C07_059 -               41     850       6     859       1     861    1406    +    1.2e-124  415.2  19.6  -
Anaerolineaceae_Levilinea                        -          A0224_LKAP-FHGF1_C07_059 -               21     840       6     858       1     861    1424    +    1.4e-124  415.2  20.3  -
Chitinophagaceae_Arachidicoccus                  -          A0224_LKAP-FHGF1_C07_059 -               26     869       7     857       1     860    1470    +    1.8e-124  414.4  20.8  -
Thermoactinomycetaceae_Croceifilum               -          A0224_LKAP-FHGF1_C07_059 -               21     835       6     858       1     861    1428    +      2e-124  414.5  19.8  -
Parachlamydiaceae_Parachlamydia                  -          A0224_LKAP-FHGF1_C07_059 -               44     893       9     858       2     861    1541    +    2.1e-124  414.4  19.9  -
Streptosporangiaceae_Thermoactinospora           -          A0224_LKAP-FHGF1_C07_059 -               49     870       7     858       1     861    1533    +    2.1e-124  414.5  21.5  -
Acidimicrobiaceae_Ferrithrix                     -          A0224_LKAP-FHGF1_C07_059 -               42     870       7     858       1     861    1331    +    2.4e-124  414.5  20.9  -
Thermoactinomycetaceae_Baia                      -          A0224_LKAP-FHGF1_C07_059 -               41     855       6     858       1     861    1499    +    2.4e-124  414.2  19.8  -
Fusobacteriaceae_Psychrilyobacter                -          A0224_LKAP-FHGF1_C07_059 -               19     795      56     855      41     861    1266    +    2.6e-124  414.2  19.8  -
Flammeovirgaceae_Limibacter                      -          A0224_LKAP-FHGF1_C07_059 -               32     869       6     855       1     860    1467    +    2.9e-124  414.1  20.5  -
Sporomusaceae_Anaeroarcus                        -          A0224_LKAP-FHGF1_C07_059 -               22     877       7     858       2     861    1506    +    3.6e-124  413.5  20.1  -
Enterococcaceae_Catellicoccus                    -          A0224_LKAP-FHGF1_C07_059 -                2     867       8     857       7     861    1480    +    4.1e-124  413.3  20.3  -
Clostridiaceae_Cellulosibacter                   -          A0224_LKAP-FHGF1_C07_059 -              223    1002      61     858      41     861    1570    +    5.6e-124  412.9  20.1  -
Lachnospiraceae_Lachnotalea                      -          A0224_LKAP-FHGF1_C07_059 -                2     728     108     858     107     861    1207    +    6.1e-124  413.2  15.8  -
Micromonosporaceae_Actinorhabdospora             -          A0224_LKAP-FHGF1_C07_059 -                2     826      11     858      10     861    1450    +    6.4e-124  413.0  20.8  -
Thermoanaerobacteraceae_Gelria                   -          A0224_LKAP-FHGF1_C07_059 -              140     928      46     858      26     861    1725    +    6.9e-124  412.6  20.5  -
Streptosporangiaceae_Thermocatellispora          -          A0224_LKAP-FHGF1_C07_059 -               49     868       7     858       1     861    1526    +      7e-124  412.7  20.4  -
Deferribacteraceae_Flexistipes                   -          A0224_LKAP-FHGF1_C07_059 -               50     903       7     857       1     861    1498    +    7.7e-124  412.5  19.6  -
Chitinophagaceae_Flavitalea                      -          A0224_LKAP-FHGF1_C07_059 -                4     847       7     857       5     860    1447    +      1e-123  412.3  20.3  -
Peptococcaceae_Desulfurispora                    -          A0224_LKAP-FHGF1_C07_059 -              159     942      55     859      34     861    1567    +      1e-123  412.0  20.5  -
Halanaerobiaceae_Halarsenatibacter               -          A0224_LKAP-FHGF1_C07_059 -               42     914       7     858       1     861    1546    +    1.1e-123  412.0  20.3  -
Carnobacteriaceae_Atopococcus                    -          A0224_LKAP-FHGF1_C07_059 -               12     873       6     858       1     861    1500    +    1.1e-123  412.0  20.2  -
Prochlorotrichaceae_Prochlorothrix               -          A0224_LKAP-FHGF1_C07_059 -                9     801       7     856       2     861    1448    +    1.2e-123  411.8  20.1  -
Cytophagaceae_Flectobacillus                     -          A0224_LKAP-FHGF1_C07_059 -               26     813      59     854      48     857    1400    +    1.4e-123  411.5  20.0  -
Micromonosporaceae_Rhizocola                     -          A0224_LKAP-FHGF1_C07_059 -               41     866       7     858       1     861    1451    +    1.4e-123  411.8  20.8  -
Spirochaetaceae_Borreliella                      -          A0224_LKAP-FHGF1_C07_059 -               36     875       6     857       1     860    1484    +    1.5e-123  411.4  19.4  -
Erysipelotrichaceae_Allobaculum                  -          A0224_LKAP-FHGF1_C07_059 -               21     854       6     853       1     860    1479    +    1.6e-123  411.4  20.1  -
Thermoanaerobacteraceae_Thermacetogenium         -          A0224_LKAP-FHGF1_C07_059 -               21     859       6     858       1     861    1462    +    1.7e-123  411.5  21.7  -
Prevotellaceae_Paraprevotella                    -          A0224_LKAP-FHGF1_C07_059 -               22     863       7     854       3     858    1481    +    2.2e-123  410.8  20.1  -
Clostridiales_Murdochiella                       -          A0224_LKAP-FHGF1_C07_059 -               45     814      57     855      37     861    1362    +    2.5e-123  410.9  19.9  -
Lachnospiraceae_Sellimonas                       -          A0224_LKAP-FHGF1_C07_059 -               11     787      58     858      49     861    1345    +    2.6e-123  410.9  20.7  -
Chrysiogenaceae_Desulfurispira                   -          A0224_LKAP-FHGF1_C07_059 -               54     846      61     859      40     861    1408    +    2.7e-123  410.7  19.2  -
Carnobacteriaceae_Dolosigranulum                 -          A0224_LKAP-FHGF1_C07_059 -               37     886       6     855       1     861    1523    +    2.7e-123  410.8  20.2  -
Synergistaceae_Fretibacterium                    -          A0224_LKAP-FHGF1_C07_059 -               22     840       7     859       2     861    1440    +    2.7e-123  410.9  21.3  -
Melioribacteraceae_Melioribacter                 -          A0224_LKAP-FHGF1_C07_059 -               44     889       7     858       1     861    1539    +    3.3e-123  410.4  20.0  -
Oscillatoriales_Halospirulina                    -          A0224_LKAP-FHGF1_C07_059 -               22     815       7     856       2     861    1388    +    3.6e-123  410.5  19.8  -
Opitutaceae_Alterococcus                         -          A0224_LKAP-FHGF1_C07_059 -               19     888       5     857       1     861    1482    +    4.3e-123  410.1  21.0  -
Thermoanaerobacteraceae_Caloribacterium          -          A0224_LKAP-FHGF1_C07_059 -               27     842       6     858       1     861    1437    +      6e-123  409.6  20.6  -
Streptosporangineae_Allonocardiopsis             -          A0224_LKAP-FHGF1_C07_059 -                5     837      12     858       8     861    1476    +    6.2e-123  409.6  21.3  -
Selenomonadaceae_Anaerovibrio                    -          A0224_LKAP-FHGF1_C07_059 -               42     943       7     859       2     861    1587    +    7.6e-123  409.2  20.6  -
Nocardiopsaceae_Lipingzhangella                  -          A0224_LKAP-FHGF1_C07_059 -               42     881       7     858       1     861    1528    +    9.5e-123  409.1  20.4  -
Peptococcaceae_Cryptanaerobacter                 -          A0224_LKAP-FHGF1_C07_059 -               42     879       7     858       1     861    1529    +      1e-122  408.9  20.7  -
Sporomusaceae_Anaeromusa                         -          A0224_LKAP-FHGF1_C07_059 -               33     888       7     858       2     861    1530    +    1.1e-122  408.7  20.2  -
Flavobacteriaceae_Subsaximicrobium               -          A0224_LKAP-FHGF1_C07_059 -               21     860       7     857       1     860    1419    +    2.4e-122  407.4  19.1  -
Pseudonocardiaceae_Thermobispora                 -          A0224_LKAP-FHGF1_C07_059 -               29     865       7     858       1     861    1469    +    2.6e-122  407.7  21.1  -
Thermaceae_Rhabdothermus                         -          A0224_LKAP-FHGF1_C07_059 -               21     844       6     858       1     861    1472    +    3.2e-122  407.5  21.1  -
Trueperaceae_Truepera                            -          A0224_LKAP-FHGF1_C07_059 -               11     827       6     858       1     861    1461    +    3.3e-122  407.1  19.9  -
Halobacteroidaceae_Selenihalanaerobacter         -          A0224_LKAP-FHGF1_C07_059 -               44     897       7     856       1     861    1418    +      4e-122  406.7  20.2  -
Nocardiopsaceae_Murinocardiopsis                 -          A0224_LKAP-FHGF1_C07_059 -               13     850       7     858       1     861    1418    +    4.2e-122  407.0  20.6  -
Leptospiraceae_Turneriella                       -          A0224_LKAP-FHGF1_C07_059 -               21     847       6     857       1     861    1440    +    4.4e-122  406.7  20.3  -
Actinomycetales_Halopolyspora                    -          A0224_LKAP-FHGF1_C07_059 -               42     863       7     858       1     861    1511    +    4.6e-122  406.7  21.3  -
Acidaminococcaceae_Succiniclasticum              -          A0224_LKAP-FHGF1_C07_059 -               33     895       6     858       1     861    1505    +      5e-122  406.5  20.1  -
Acidimicrobiaceae_Ferrimicrobium                 -          A0224_LKAP-FHGF1_C07_059 -               42     873       7     859       1     861    1466    +    7.4e-122  405.9  20.6  -
Alicyclobacillaceae_Kyrpidia                     -          A0224_LKAP-FHGF1_C07_059 -               41     887       6     858       1     861    1528    +    7.6e-122  406.2  21.3  -
Enterococcaceae_Melissococcus                    -          A0224_LKAP-FHGF1_C07_059 -                2     792      75     857      74     861    1401    +    9.5e-122  405.6  17.2  -
Synergistaceae_Synergistes                       -          A0224_LKAP-FHGF1_C07_059 -               45     862       5     858       1     861    1355    +    1.1e-121  405.6  21.0  -
Deferribacteraceae_Seleniivibrio                 -          A0224_LKAP-FHGF1_C07_059 -               23     844      46     859      26     861    1474    +    1.4e-121  404.8  20.1  -
Spirochaetaceae_Rectinema                        -          A0224_LKAP-FHGF1_C07_059 -               39     883       7     857       2     861    1501    +    1.5e-121  405.3  21.1  -
Nocardiopsaceae_Haloactinospora                  -          A0224_LKAP-FHGF1_C07_059 -               15     862       7     858       1     861    1475    +    1.6e-121  405.1  20.6  -
Nocardiopsaceae_Actinorugispora                  -          A0224_LKAP-FHGF1_C07_059 -               51     887       7     858       1     861    1542    +    1.7e-121  404.9  20.3  -
Deferribacteraceae_Mucispirillum                 -          A0224_LKAP-FHGF1_C07_059 -               22     868       7     856       1     861    1471    +    1.9e-121  404.7  20.0  -
Propionibacteriaceae_Pseudopropionibacterium     -          A0224_LKAP-FHGF1_C07_059 -               26     852       7     858       1     861    1506    +    2.8e-121  404.0  20.9  -
Sporomusaceae_Anaerospora                        -          A0224_LKAP-FHGF1_C07_059 -               40     933       6     858       1     861    1517    +    2.8e-121  403.9  20.4  -
Cytophagales_Luteivirga                          -          A0224_LKAP-FHGF1_C07_059 -               26     830      42     854      21     860    1297    +    3.2e-121  404.0  20.5  -
Persicobacteraceae_Aureibacter                   -          A0224_LKAP-FHGF1_C07_059 -               43     878       7     854       1     860    1485    +    3.3e-121  403.9  20.9  -
Iamiaceae_Iamia                                  -          A0224_LKAP-FHGF1_C07_059 -               16     849       6     858       1     861    1474    +    4.6e-121  403.5  20.6  -
Flammeovirgaceae_Sediminitomix                   -          A0224_LKAP-FHGF1_C07_059 -               30     866       7     855       1     860    1415    +    5.7e-121  403.1  20.5  -
Ruminococcaceae_Acetanaerobacterium              -          A0224_LKAP-FHGF1_C07_059 -               39     897       5     858       1     861    1533    +    6.6e-121  402.8  20.5  -
Peptoniphilaceae_Ezakiella                       -          A0224_LKAP-FHGF1_C07_059 -               17     852       7     855       1     860    1367    +    7.5e-121  402.7  20.3  -
Sphingobacteriaceae_Pseudopedobacter             -          A0224_LKAP-FHGF1_C07_059 -               41     885       6     855       1     860    1518    +    7.5e-121  402.6  20.7  -
Flavobacteriaceae_Hanstruepera                   -          A0224_LKAP-FHGF1_C07_059 -               26     871       6     858       1     861    1493    +    7.8e-121  402.6  19.9  -
Thermaceae_Marinithermus                         -          A0224_LKAP-FHGF1_C07_059 -               42     876       6     858       1     861    1493    +      8e-121  402.8  21.1  -
Nocardiopsaceae_Spinactinospora                  -          A0224_LKAP-FHGF1_C07_059 -                2     837       9     858       8     861    1452    +    8.6e-121  402.7  20.5  -
Flammeovirgaceae_Tunicatimonas                   -          A0224_LKAP-FHGF1_C07_059 -               21     855       6     854       1     860    1457    +    1.1e-120  402.1  20.4  -
Actinospicaceae_Actinocrinis                     -          A0224_LKAP-FHGF1_C07_059 -               33     852      54     858      26     861    1433    +    1.2e-120  402.1  20.3  -
Pseudonocardiaceae_Sciscionella                  -          A0224_LKAP-FHGF1_C07_059 -               26     845      13     858       4     861    1465    +    1.2e-120  402.2  20.7  -
Bryobacteraceae_Bryobacter                       -          A0224_LKAP-FHGF1_C07_059 -               17     825       5     859       1     861    1391    +    1.4e-120  401.8  20.6  -
Glycomycetaceae_Salininema                       -          A0224_LKAP-FHGF1_C07_059 -               42     878       7     859       2     861    1492    +    1.6e-120  401.7  20.4  -
Peptostreptococcaceae_Anaerosphaera              -          A0224_LKAP-FHGF1_C07_059 -               29     864       5     856       1     861    1472    +    1.6e-120  401.6  20.8  -
Streptococcaceae_Lactovum                        -          A0224_LKAP-FHGF1_C07_059 -               17     876       6     857       1     861    1456    +    1.9e-120  401.3  20.3  -
Parachlamydiaceae_Neochlamydia                   -          A0224_LKAP-FHGF1_C07_059 -               37     887       9     858       2     861    1529    +    2.8e-120  400.9  20.0  -
Nocardiopsaceae_Allosalinactinospora             -          A0224_LKAP-FHGF1_C07_059 -               48     889       7     858       1     861    1485    +    4.3e-120  400.5  20.6  -
Thermomicrobiaceae_Thermorudis                   -          A0224_LKAP-FHGF1_C07_059 -               27     815      60     857      40     860    1375    +    4.7e-120  400.5  21.1  -
Veillonellaceae_Anaeroglobus                     -          A0224_LKAP-FHGF1_C07_059 -                9     829      57     858      49     861    1408    +    5.8e-120  399.7  20.4  -
Bacillaceae_Natribacillus                        -          A0224_LKAP-FHGF1_C07_059 -              143     957      54     857      34     861    1557    +    8.8e-120  399.2  20.2  -
Mooreiaceae_Mooreia                              -          A0224_LKAP-FHGF1_C07_059 -               34     844      44     854      22     860    1424    +    8.9e-120  399.2  20.6  -
Catalimonadaceae_Catalinimonas                   -          A0224_LKAP-FHGF1_C07_059 -               20     845      18     856       4     861    1425    +    9.1e-120  399.1  20.7  -
Clostridiales_Kallipyga                          -          A0224_LKAP-FHGF1_C07_059 -               30     862       7     855       2     861    1474    +    9.3e-120  399.1  21.1  -
Cytophagaceae_Runella                            -          A0224_LKAP-FHGF1_C07_059 -               21     842       6     854       1     857    1428    +    9.3e-120  399.1  19.5  -
Verrucomicrobiaceae_Verrucomicrobium             -          A0224_LKAP-FHGF1_C07_059 -               17     861       5     858       1     861    1492    +    9.4e-120  399.1  20.6  -
Thermoanaerobacterales_Syntrophaceticus          -          A0224_LKAP-FHGF1_C07_059 -               24     862       7     859       1     861    1416    +    1.2e-119  398.7  20.8  -
