# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Bacillales_Exiguobacterium                       -          LKAP-GUTHK2_C04_028_2017_1 -               25    1198       2    1143       1    1145    1526    +           0 1196.8  18.9  -
Cytophagaceae_Arcicella                          -          LKAP-GUTHK2_C04_028_2017_1 -               36     911      73     958      53     978    1410    +    4.6e-134  446.7  21.6  -
Flavobacteriaceae_Olleya                         -          LKAP-GUTHK2_C04_028_2017_1 -               67    1058      70    1061      50    1083    1443    +      7e-134  446.2  16.9  -
Roseiflexaceae_Roseiflexus                       -          LKAP-GUTHK2_C04_028_2017_1 -               32    1058       2    1072       1    1096    1469    +    7.4e-134  446.5  17.0  -
Synergistaceae_Pyramidobacter                    -          LKAP-GUTHK2_C04_028_2017_1 -               13    1065       3    1073       1    1105    1445    +    7.9e-134  446.0  17.1  -
Parachlamydiaceae_Neochlamydia                   -          LKAP-GUTHK2_C04_028_2017_1 -               70    1113      70    1085      49    1106    1529    +    8.1e-134  446.1  14.7  -
Pasteurellaceae_Lonepinella                      -          LKAP-GUTHK2_C04_028_2017_1 -               54    1144      70    1141      50    1145    1498    +    8.8e-134  445.8  15.1  -
Eggerthellaceae_Paraeggerthella                  -          LKAP-GUTHK2_C04_028_2017_1 -               12    1075       2    1093       1    1118    1427    +      9e-134  445.9  16.6  -
Verrucomicrobiales_Limisphaera                   -          LKAP-GUTHK2_C04_028_2017_1 -               33    1090      63    1084      43    1104    1410    +      1e-133  446.0  16.3  -
Rhodothermaceae_Longibacter                      -          LKAP-GUTHK2_C04_028_2017_1 -               65    1080      71    1077      28    1101    1456    +    1.1e-133  445.4  15.8  -
Anaerolineaceae_Leptolinea                       -          LKAP-GUTHK2_C04_028_2017_1 -               13    1096       3    1107       1    1130    1426    +    1.2e-133  445.6  16.1  -
Mesoaciditogaceae_Athalassotoga                  -          LKAP-GUTHK2_C04_028_2017_1 -               14    1154       2    1132       1    1145    1500    +    1.3e-133  445.6  17.8  -
Sutterellaceae_Turicimonas                       -          LKAP-GUTHK2_C04_028_2017_1 -               95    1182      70    1142      50    1145    1528    +    1.4e-133  445.2  15.9  -
Nautiliaceae_Lebetimonas                         -          LKAP-GUTHK2_C04_028_2017_1 -               14    1071       4    1085       1    1109    1431    +    1.8e-133  445.2  16.7  -
Chitinophagaceae_Flavitalea                      -          LKAP-GUTHK2_C04_028_2017_1 -               55    1065      72    1074      44    1128    1447    +      2e-133  444.8  15.6  -
Chitinophagaceae_Pseudoflavitalea                -          LKAP-GUTHK2_C04_028_2017_1 -               20     945      12     958       1     978    1409    +    2.1e-133  444.8  22.9  -
Chitinophagaceae_Niastella                       -          LKAP-GUTHK2_C04_028_2017_1 -               25    1080       6    1065       1    1094    1469    +    2.1e-133  444.9  18.5  -
Deinococcaceae_Deinobacterium                    -          LKAP-GUTHK2_C04_028_2017_1 -               55    1071      70    1084      49    1114    1461    +    2.3e-133  444.6  15.1  -
Salinibacteraceae_Salisaeta                      -          LKAP-GUTHK2_C04_028_2017_1 -               61    1069      71    1071      28    1093    1425    +    3.2e-133  444.0  16.3  -
Chitinophagaceae_Lacibacter                      -          LKAP-GUTHK2_C04_028_2017_1 -               55    1077      72    1086      51    1126    1412    +    3.6e-133  444.0  14.8  -
Pasteurellaceae_Nicoletella                      -          LKAP-GUTHK2_C04_028_2017_1 -               73    1165      70    1142      50    1145    1365    +    4.8e-133  443.5  15.2  -
Flavobacteriaceae_Leeuwenhoekiella               -          LKAP-GUTHK2_C04_028_2017_1 -               71    1071      70    1065      50    1101    1481    +    5.9e-133  442.9  16.0  -
Spartobacteria_Terrimicrobium                    -          LKAP-GUTHK2_C04_028_2017_1 -               11    1089       3    1084       1    1110    1418    +    6.2e-133  443.1  16.6  -
Opitutaceae_Alterococcus                         -          LKAP-GUTHK2_C04_028_2017_1 -               11    1129       2    1093       1    1114    1482    +    6.7e-133  442.9  17.6  -
Pasteurellaceae_Seminibacterium                  -          LKAP-GUTHK2_C04_028_2017_1 -               33    1123      70    1142      50    1145    1405    +    9.2e-133  442.6  15.4  -
Puniceicoccaceae_Puniceicoccus                   -          LKAP-GUTHK2_C04_028_2017_1 -               22    1101       3    1082       1    1105    1480    +    1.1e-132  442.3  16.8  -
Rhodospirillaceae_Phaeovibrio                    -          LKAP-GUTHK2_C04_028_2017_1 -               47    1110      70    1142      49    1145    1450    +    1.1e-132  442.3  14.6  -
Soortiaceae_Soortia                              -          LKAP-GUTHK2_C04_028_2017_1 -               41    1102       7    1067       1    1091    1516    +    1.2e-132  442.0  17.4  -
Anaerolineaceae_Flexilinea                       -          LKAP-GUTHK2_C04_028_2017_1 -               56    1107      71    1134      50    1145    1418    +    1.8e-132  442.0  15.1  -
Leptotrichiaceae_Caviibacter                     -          LKAP-GUTHK2_C04_028_2017_1 -               92    1149      75    1132      55    1145    1499    +    2.9e-132  440.9  14.6  -
Eggerthellaceae_Denitrobacterium                 -          LKAP-GUTHK2_C04_028_2017_1 -                6    1110       2    1131       1    1144    1413    +    3.6e-132  440.7  17.1  -
Flavobacteriaceae_Pricia                         -          LKAP-GUTHK2_C04_028_2017_1 -               43    1161      13    1126       1    1144    1493    +    3.7e-132  440.6  17.1  -
Clostridiales_Flintibacter                       -          LKAP-GUTHK2_C04_028_2017_1 -               36     807      71     867      49     868     808    +    4.7e-132  440.4  20.5  -
Leptotrichiaceae_Oceanivirga                     -          LKAP-GUTHK2_C04_028_2017_1 -               93    1149      75    1133      60    1145    1500    +    5.4e-132  440.0  14.0  -
Mooreiaceae_Mooreia                              -          LKAP-GUTHK2_C04_028_2017_1 -                9    1059      11    1071       2    1094    1424    +    5.9e-132  439.9  16.9  -
Blastocatellales_Chloracidobacterium             -          LKAP-GUTHK2_C04_028_2017_1 -               35    1066       5    1077       1    1098    1488    +    6.5e-132  439.6  16.7  -
Cytophagales_Luteivirga                          -          LKAP-GUTHK2_C04_028_2017_1 -               41    1055      71    1082      51    1105    1297    +    8.4e-132  439.4  15.1  -
Succinivibrionaceae_Succinatimonas               -          LKAP-GUTHK2_C04_028_2017_1 -               73    1138      70    1143      49    1145    1469    +    9.7e-132  439.2  15.2  -
Synergistaceae_Aminiphilus                       -          LKAP-GUTHK2_C04_028_2017_1 -               94    1154      71    1142      50    1145    1416    +    1.7e-131  438.4  15.3  -
Bifidobacteriaceae_Bombiscardovia                -          LKAP-GUTHK2_C04_028_2017_1 -               36    1101      64    1132      43    1145    1420    +    1.8e-131  438.4  15.9  -
Blastocatellaceae_Blastocatella                  -          LKAP-GUTHK2_C04_028_2017_1 -               13    1098       3    1101       1    1124    1445    +    2.2e-131  437.8  16.8  -
Moraxellaceae_Enhydrobacter                      -          LKAP-GUTHK2_C04_028_2017_1 -               67    1146      70    1134      50    1145    1484    +      3e-131  437.5  15.1  -
Verrucomicrobiaceae_Persicirhabdus               -          LKAP-GUTHK2_C04_028_2017_1 -               84    1097      72    1077      51    1103    1480    +    7.2e-131  436.4  15.1  -
Balneolaceae_Rhodohalobacter                     -          LKAP-GUTHK2_C04_028_2017_1 -               70    1019      73    1032      52    1054    1456    +    1.5e-130  435.3  20.1  -
Cytophagales_Chryseolinea                        -          LKAP-GUTHK2_C04_028_2017_1 -               78    1091      72    1081      52    1104    1472    +    2.9e-130  434.3  14.9  -
Clostridiales_Gallicola                          -          LKAP-GUTHK2_C04_028_2017_1 -               10    1074       2    1067       1    1093    1357    +    8.2e-130  432.8  17.6  -
Lentimicrobiaceae_Lentimicrobium                 -          LKAP-GUTHK2_C04_028_2017_1 -               59    1089      62    1086      30    1110    1446    +    9.4e-130  432.5  16.2  -
Puniceicoccaceae_Ruficoccus                      -          LKAP-GUTHK2_C04_028_2017_1 -               76    1101      68    1081      28    1104    1471    +    1.1e-129  432.4  15.7  -
Synergistaceae_Jonquetella                       -          LKAP-GUTHK2_C04_028_2017_1 -               56    1067      71    1097      50    1122    1394    +    1.1e-129  432.5  14.7  -
Blastocatellaceae_Tellurimicrobium               -          LKAP-GUTHK2_C04_028_2017_1 -               32    1134       2    1116       1    1139    1485    +    1.2e-129  432.2  16.8  -
Verrucomicrobiaceae_Brevifollis                  -          LKAP-GUTHK2_C04_028_2017_1 -               72    1082      71    1067      50    1096    1469    +    1.3e-129  432.2  15.9  -
Flammeovirgaceae_Fabivirga                       -          LKAP-GUTHK2_C04_028_2017_1 -               38    1048      71    1079      51    1104    1375    +    1.7e-129  431.9  15.7  -
Sphingobacteriaceae_Anseongella                  -          LKAP-GUTHK2_C04_028_2017_1 -               73    1080      71    1072      48    1097    1457    +    1.8e-129  431.8  16.4  -
Microscillaceae_Microscilla                      -          LKAP-GUTHK2_C04_028_2017_1 -               54    1047      71    1067      48    1093    1455    +    4.5e-129  430.2  16.2  -
Opitutaceae_Opitutus                             -          LKAP-GUTHK2_C04_028_2017_1 -               66    1138      67    1106      40    1128    1480    +    6.5e-129  429.7  14.7  -
Leptotrichiaceae_Sneathia                        -          LKAP-GUTHK2_C04_028_2017_1 -               76    1098      74    1100      53    1125    1362    +    7.6e-129  429.5  13.4  -
Cryomorphaceae_Salibacter                        -          LKAP-GUTHK2_C04_028_2017_1 -               69    1082      70    1078      49    1102    1448    +    1.1e-128  429.2  15.4  -
Eggerthellaceae_Cryptobacterium                  -          LKAP-GUTHK2_C04_028_2017_1 -               26    1092       2    1093       1    1119    1429    +    1.1e-128  429.2  16.5  -
Flammeovirgaceae_Tunicatimonas                   -          LKAP-GUTHK2_C04_028_2017_1 -               66    1063      71    1067      44    1093    1457    +    2.3e-128  428.0  16.4  -
Catalimonadaceae_Catalinimonas                   -          LKAP-GUTHK2_C04_028_2017_1 -               10    1061      12    1072       3    1096    1425    +      4e-128  427.2  17.5  -
Flammeovirgaceae_Rapidithrix                     -          LKAP-GUTHK2_C04_028_2017_1 -                4    1092      14    1085      12    1106    1465    +    7.5e-128  426.2  15.9  -
Cryomorphaceae_Owenweeksia                       -          LKAP-GUTHK2_C04_028_2017_1 -               29    1125      13    1115       1    1137    1482    +    7.7e-128  426.1  16.7  -
Succinivibrionaceae_Succinivibrio                -          LKAP-GUTHK2_C04_028_2017_1 -               83    1127      70    1134      50    1145    1463    +    1.1e-127  425.7  14.9  -
Spirochaetales_Exilispira                        -          LKAP-GUTHK2_C04_028_2017_1 -               15    1151       5    1142       1    1145    1456    +    1.6e-127  425.1  17.4  -
Flavobacteriaceae_Zunongwangia                   -          LKAP-GUTHK2_C04_028_2017_1 -               89    1177      70    1142      50    1145    1490    +    1.8e-127  424.6  16.1  -
Synergistaceae_Synergistes                       -          LKAP-GUTHK2_C04_028_2017_1 -               39    1075       4    1066       1    1092    1355    +    2.8e-127  424.6  17.6  -
Cytophagaceae_Fluviimonas                        -          LKAP-GUTHK2_C04_028_2017_1 -               24    1032      72    1074      52    1097    1401    +    5.6e-127  423.3  15.9  -
Hydrogenothermaceae_Venenivibrio                 -          LKAP-GUTHK2_C04_028_2017_1 -               32    1142       2    1132       1    1145    1506    +    9.4e-127  422.8  16.9  -
Flavobacteriaceae_Flavimarina                    -          LKAP-GUTHK2_C04_028_2017_1 -               67    1145      70    1132      50    1145    1448    +    9.5e-127  422.4  15.4  -
Puniceicoccaceae_Cerasicoccus                    -          LKAP-GUTHK2_C04_028_2017_1 -               31    1115      10    1099       1    1130    1469    +    1.7e-126  421.7  15.6  -
Cryomorphaceae_Cryomorpha                        -          LKAP-GUTHK2_C04_028_2017_1 -               64    1076      70    1081      50    1119    1422    +    2.3e-126  421.3  15.6  -
Flavobacteriaceae_Pseudozobellia                 -          LKAP-GUTHK2_C04_028_2017_1 -               49    1119      72    1128      51    1144    1401    +    2.5e-126  421.2  15.6  -
Chthonomonadaceae_Chthonomonas                   -          LKAP-GUTHK2_C04_028_2017_1 -               40    1126      72    1142      51    1145    1411    +    5.8e-126  420.1  15.4  -
Flammeovirgaceae_Imperialibacter                 -          LKAP-GUTHK2_C04_028_2017_1 -                4    1063       7    1076       4    1103    1420    +      1e-125  419.5  16.7  -
Cytophagaceae_Sporocytophaga                     -          LKAP-GUTHK2_C04_028_2017_1 -               33    1097      13    1085       1    1106    1488    +      2e-125  418.3  17.8  -
Bernardetiaceae_Hugenholtzia                     -          LKAP-GUTHK2_C04_028_2017_1 -               53    1061      70    1074      49    1106    1461    +    5.6e-125  416.7  15.5  -
Microscillaceae_Eisenibacter                     -          LKAP-GUTHK2_C04_028_2017_1 -               53    1061      70    1074      49    1106    1461    +    5.6e-125  416.7  15.5  -
Cytophagaceae_Ekhidna                            -          LKAP-GUTHK2_C04_028_2017_1 -               16    1064      17    1079       6    1104    1368    +    6.7e-125  416.6  16.6  -
Chitinophagaceae_Thermoflavifilum                -          LKAP-GUTHK2_C04_028_2017_1 -               32    1099      65    1118      44    1139    1396    +    8.1e-125  416.2  16.1  -
Saprospiraceae_Membranicola                      -          LKAP-GUTHK2_C04_028_2017_1 -               37    1088      70    1102      50    1124    1396    +    9.7e-125  415.9  15.3  -
Chloroflexales_Kallotenue                        -          LKAP-GUTHK2_C04_028_2017_1 -                7    1079       2    1106       1    1128    1355    +      1e-124  416.4  16.2  -
Haliscomenobacteraceae_Haliscomenobacter         -          LKAP-GUTHK2_C04_028_2017_1 -               44    1092      14    1078       2    1115    1509    +    1.4e-124  415.7  15.5  -
Cytophagaceae_Taeseokella                        -          LKAP-GUTHK2_C04_028_2017_1 -               38    1034      71    1065      54    1094    1385    +    1.6e-124  415.3  17.2  -
Cytophagaceae_Jiulongibacter                     -          LKAP-GUTHK2_C04_028_2017_1 -               89    1085      72    1066      51    1093    1508    +    1.6e-124  415.2  16.7  -
Bernardetiaceae_Garritya                         -          LKAP-GUTHK2_C04_028_2017_1 -               14    1118       4    1109       1    1130    1481    +    2.5e-124  414.7  16.5  -
Flavobacteriaceae_Lutaonella                     -          LKAP-GUTHK2_C04_028_2017_1 -               71    1149      70    1131      50    1145    1486    +    3.9e-124  414.0  15.3  -
Flavobacteriaceae_Spongiimicrobium               -          LKAP-GUTHK2_C04_028_2017_1 -               70    1088      71    1084      34    1122    1447    +    4.7e-124  413.8  15.8  -
Planctomycetaceae_Roseimaritima                  -          LKAP-GUTHK2_C04_028_2017_1 -               11    1138       2    1134       1    1145    1449    +    5.7e-124  413.3  17.1  -
Flavobacteriaceae_Jejudonia                      -          LKAP-GUTHK2_C04_028_2017_1 -               69    1153      70    1141      50    1145    1445    +    6.7e-124  413.1  15.1  -
Flavobacteriaceae_Kriegella                      -          LKAP-GUTHK2_C04_028_2017_1 -               36    1051      72    1082      52    1105    1382    +      1e-123  412.5  15.8  -
Flavobacteriaceae_Sediminibacter                 -          LKAP-GUTHK2_C04_028_2017_1 -               24    1077      14    1075       1    1103    1444    +    1.5e-123  412.1  17.8  -
Marinilabiliaceae_Anaerophaga                    -          LKAP-GUTHK2_C04_028_2017_1 -               45    1107      15    1076       2    1106    1524    +    1.5e-123  412.0  17.0  -
Flavobacteriaceae_Namhaeicola                    -          LKAP-GUTHK2_C04_028_2017_1 -               66    1085      69    1085      42    1127    1443    +    1.8e-123  411.7  15.7  -
Aquificaceae_Aquifex                             -          LKAP-GUTHK2_C04_028_2017_1 -               40    1210       2    1135       1    1145    1564    +    2.2e-123  411.9  17.4  -
Rikenellaceae_Mucinivorans                       -          LKAP-GUTHK2_C04_028_2017_1 -               80    1152      64    1127      42    1145    1511    +    2.2e-123  411.4  15.9  -
Ichthyobacteriaceae_Ichthyobacterium             -          LKAP-GUTHK2_C04_028_2017_1 -               87    1091      70    1067      50    1101    1521    +      3e-123  411.0  16.1  -
Marinifilaceae_Ancylomarina                      -          LKAP-GUTHK2_C04_028_2017_1 -               26    1096      16    1095       2    1126    1450    +    3.1e-123  410.9  16.0  -
Chitinophagaceae_Crenotalea                      -          LKAP-GUTHK2_C04_028_2017_1 -               66    1127      71    1118      48    1139    1447    +    3.2e-123  410.9  15.7  -
Porphyromonadaceae_Muribaculum                   -          LKAP-GUTHK2_C04_028_2017_1 -               31     922      72     961      52    1051    1460    +    3.5e-123  411.1  20.6  -
Simkaniaceae_Simkania                            -          LKAP-GUTHK2_C04_028_2017_1 -               82    1130      71    1087      50    1108    1545    +    3.7e-123  410.7  14.7  -
Flavobacteriaceae_Hwangdonia                     -          LKAP-GUTHK2_C04_028_2017_1 -               71    1155      72    1142      51    1145    1479    +    3.7e-123  410.6  15.3  -
Flavobacteriaceae_Sungkyunkwania                 -          LKAP-GUTHK2_C04_028_2017_1 -               67    1073      70    1074      50    1105    1442    +    4.3e-123  410.6  16.0  -
Marinilabiliaceae_Marinilabilia                  -          LKAP-GUTHK2_C04_028_2017_1 -               69    1138      70    1128      50    1145    1449    +    4.4e-123  410.4  15.3  -
Cytophagaceae_Siphonobacter                      -          LKAP-GUTHK2_C04_028_2017_1 -               14    1012      71    1066      59    1086    1351    +    4.9e-123  410.4  16.7  -
Sphingobacteriaceae_Nubsella                     -          LKAP-GUTHK2_C04_028_2017_1 -               54    1052      71    1066      51    1092    1422    +    5.9e-123  410.2  16.9  -
Aquificaceae_Hydrogenobaculum                    -          LKAP-GUTHK2_C04_028_2017_1 -               64    1166      72    1134      51    1143    1436    +    6.6e-123  410.2  15.4  -
Cytophagaceae_Rhodocytophaga                     -          LKAP-GUTHK2_C04_028_2017_1 -                7    1039      60    1081      53    1102    1416    +    7.5e-123  409.8  16.2  -
Planctomycetaceae_Thermostilla                   -          LKAP-GUTHK2_C04_028_2017_1 -               29    1096       2    1080       1    1127    1490    +    7.8e-123  409.9  17.7  -
Marinilabiliaceae_Natronoflexus                  -          LKAP-GUTHK2_C04_028_2017_1 -               70    1138      70    1127      49    1145    1467    +    7.9e-123  409.6  16.1  -
Cyclobacteriaceae_Nitritalea                     -          LKAP-GUTHK2_C04_028_2017_1 -               65    1068      66    1065      43    1087    1499    +      8e-123  409.6  18.4  -
Cytophagaceae_Leadbetterella                     -          LKAP-GUTHK2_C04_028_2017_1 -               65    1095      71    1097      50    1117    1457    +    8.2e-123  409.7  16.5  -
Sphingobacteriaceae_Pelobium                     -          LKAP-GUTHK2_C04_028_2017_1 -               44    1091      14    1073       2    1095    1481    +    8.5e-123  409.8  17.3  -
Cyclobacteriaceae_Shivajiella                    -          LKAP-GUTHK2_C04_028_2017_1 -               37    1034      71    1065      49    1087    1385    +    1.1e-122  409.3  18.1  -
Flavobacteriaceae_Robertkochia                   -          LKAP-GUTHK2_C04_028_2017_1 -               69    1135      72    1127      51    1145    1480    +    1.3e-122  408.9  15.0  -
Flavobacteriaceae_Spongiiferula                  -          LKAP-GUTHK2_C04_028_2017_1 -               65    1132      70    1128      50    1145    1441    +    1.6e-122  408.6  16.0  -
Flavobacteriaceae_Spongiimonas                   -          LKAP-GUTHK2_C04_028_2017_1 -               71    1104      71    1097      51    1121    1426    +    1.6e-122  408.7  14.9  -
Marinilabiliaceae_Mangroviflexus                 -          LKAP-GUTHK2_C04_028_2017_1 -               60    1131      69    1127      27    1144    1440    +    1.9e-122  408.4  16.6  -
Flavobacteriaceae_Pseudotenacibaculum            -          LKAP-GUTHK2_C04_028_2017_1 -               41    1121      70    1140      50    1145    1383    +    2.1e-122  408.3  15.7  -
Verrucomicrobiaceae_Verrucomicrobium             -          LKAP-GUTHK2_C04_028_2017_1 -               67    1090      71    1083      48    1105    1492    +    2.3e-122  408.1  15.2  -
Haliscomenobacteraceae_Portibacter               -          LKAP-GUTHK2_C04_028_2017_1 -               44    1107      14    1085       2    1105    1478    +    2.5e-122  408.5  16.1  -
Flavobacteriaceae_Yeosuana                       -          LKAP-GUTHK2_C04_028_2017_1 -               65    1131      70    1128      50    1145    1469    +    2.9e-122  407.7  15.8  -
Marinilabiliaceae_Alkalitalea                    -          LKAP-GUTHK2_C04_028_2017_1 -               87    1155      70    1127      50    1145    1486    +    3.2e-122  407.6  15.7  -
Flavobacteriaceae_Maripseudobacter               -          LKAP-GUTHK2_C04_028_2017_1 -               86    1175      70    1140      50    1145    1489    +    3.6e-122  407.5  15.5  -
Cytophagaceae_Meniscus                           -          LKAP-GUTHK2_C04_028_2017_1 -               28    1085      14    1086       2    1118    1418    +    3.9e-122  407.3  16.4  -
Flavobacteriaceae_Hanstruepera                   -          LKAP-GUTHK2_C04_028_2017_1 -               77    1148      71    1130      51    1145    1493    +    4.4e-122  407.2  15.5  -
Verrucomicrobiaceae_Roseimicrobium               -          LKAP-GUTHK2_C04_028_2017_1 -               62    1091      63    1081      29    1103    1457    +    4.7e-122  407.2  16.0  -
Crocinitomicaceae_Wandonia                       -          LKAP-GUTHK2_C04_028_2017_1 -               93    1110      71    1084      51    1105    1485    +    6.4e-122  406.5  15.5  -
Waddliaceae_Waddlia                              -          LKAP-GUTHK2_C04_028_2017_1 -               88    1160      70    1102      49    1125    1557    +    7.5e-122  406.5  14.6  -
Crocinitomicaceae_Crocinitomix                   -          LKAP-GUTHK2_C04_028_2017_1 -               67    1145      70    1135      50    1145    1477    +    9.1e-122  406.0  15.3  -
Schleiferiaceae_Schleiferia                      -          LKAP-GUTHK2_C04_028_2017_1 -               78    1106      66    1084      44    1105    1499    +    1.1e-121  406.0  15.8  -
Eggerthellaceae_Senegalimassilia                 -          LKAP-GUTHK2_C04_028_2017_1 -                2    1007     120    1134     119    1145    1341    +    1.3e-121  405.8  12.6  -
Flavobacteriaceae_Cruoricaptor                   -          LKAP-GUTHK2_C04_028_2017_1 -               28    1072      44    1097      18    1118    1535    +    1.5e-121  405.4  15.8  -
Flavobacteriaceae_Coenonia                       -          LKAP-GUTHK2_C04_028_2017_1 -               85    1080      72    1065      52    1097    1606    +    1.5e-121  405.3  15.8  -
Flavobacteriaceae_Eudoraea                       -          LKAP-GUTHK2_C04_028_2017_1 -               40    1052      70    1073      50    1101    1393    +    1.7e-121  405.2  15.8  -
Marinilabiliaceae_Geofilum                       -          LKAP-GUTHK2_C04_028_2017_1 -               59    1132      64    1128      41    1145    1440    +      2e-121  405.0  16.1  -
Sphingobacteriaceae_Pseudosphingobacterium       -          LKAP-GUTHK2_C04_028_2017_1 -               62    1086      39    1067       1    1090    1481    +    2.2e-121  404.8  17.9  -
Flavobacteriaceae_Soonwooa                       -          LKAP-GUTHK2_C04_028_2017_1 -               70    1106      69    1098      47    1119    1449    +    2.2e-121  404.8  14.8  -
Flavobacteriaceae_Imtechella                     -          LKAP-GUTHK2_C04_028_2017_1 -               77    1164      72    1132      51    1145    1435    +    2.6e-121  404.6  15.5  -
Marinilabiliaceae_Alkaliflexus                   -          LKAP-GUTHK2_C04_028_2017_1 -               51    1161      14    1128       1    1145    1467    +    3.4e-121  404.3  16.7  -
Flavobacteriaceae_Aureitalea                     -          LKAP-GUTHK2_C04_028_2017_1 -               72    1155      70    1141      50    1145    1392    +      4e-121  404.0  15.2  -
Flavobacteriaceae_Gilvibacter                    -          LKAP-GUTHK2_C04_028_2017_1 -               79    1145      70    1127      50    1145    1461    +    5.5e-121  403.5  15.0  -
Marinilabiliaceae_Thermophagus                   -          LKAP-GUTHK2_C04_028_2017_1 -               89    1122      70    1090      50    1145    1488    +    6.6e-121  403.2  15.8  -
Planctomycetaceae_Rubinisphaera                  -          LKAP-GUTHK2_C04_028_2017_1 -               33    1074       3    1078       1    1115    1488    +    7.1e-121  403.3  17.2  -
Flavobacteriaceae_Taeania                        -          LKAP-GUTHK2_C04_028_2017_1 -               71    1091      70    1085      50    1127    1449    +    7.8e-121  403.1  15.2  -
Synergistaceae_Rarimicrobium                     -          LKAP-GUTHK2_C04_028_2017_1 -               24    1030      45    1067      24    1093    1392    +    8.1e-121  403.1  16.8  -
Chitinophagaceae_Parasediminibacterium           -          LKAP-GUTHK2_C04_028_2017_1 -               44    1054      70    1072      50    1101    1402    +      1e-120  402.7  15.9  -
Flavobacteriaceae_Spongiivirga                   -          LKAP-GUTHK2_C04_028_2017_1 -               67    1150      70    1141      50    1145    1405    +    1.1e-120  402.5  15.5  -
Chitinophagaceae_Dinghuibacter                   -          LKAP-GUTHK2_C04_028_2017_1 -               40    1109      10    1085       1    1127    1487    +    1.2e-120  402.4  16.1  -
Flavobacteriaceae_Aurantiacicella                -          LKAP-GUTHK2_C04_028_2017_1 -               39    1122      72    1141      51    1145    1381    +    1.5e-120  402.0  15.4  -
Porphyromonadaceae_Fermentimonas                 -          LKAP-GUTHK2_C04_028_2017_1 -               93    1116      71    1084      44    1115    1523    +    2.4e-120  401.2  16.0  -
Flavobacteriaceae_Oceanihabitans                 -          LKAP-GUTHK2_C04_028_2017_1 -               87    1172      70    1141      50    1145    1514    +      3e-120  401.0  15.2  -
Cyclobacteriaceae_Indibacter                     -          LKAP-GUTHK2_C04_028_2017_1 -               79    1101      63    1076      39    1101    1502    +    3.2e-120  401.1  15.9  -
Flavobacteriaceae_Aureivirga                     -          LKAP-GUTHK2_C04_028_2017_1 -               34    1103      70    1128      52    1145    1308    +    4.5e-120  400.6  15.1  -
Flavobacteriaceae_Sabulilitoribacter             -          LKAP-GUTHK2_C04_028_2017_1 -               65    1122      70    1119      50    1143    1439    +    5.4e-120  400.2  15.5  -
Cytophagaceae_Persicitalea                       -          LKAP-GUTHK2_C04_028_2017_1 -               79    1089      73    1075      51    1097    1464    +    5.6e-120  400.6  16.1  -
Flavobacteriaceae_Confluentibacter               -          LKAP-GUTHK2_C04_028_2017_1 -               66    1146      71    1141      50    1145    1438    +    5.6e-120  400.2  15.8  -
Chitinophagaceae_Panacibacter                    -          LKAP-GUTHK2_C04_028_2017_1 -               70    1127      71    1123      50    1143    1451    +    6.4e-120  399.9  15.4  -
Flavobacteriaceae_Planktosalinus                 -          LKAP-GUTHK2_C04_028_2017_1 -               84    1152      71    1128      50    1145    1479    +    7.9e-120  399.7  16.0  -
Chitinophagaceae_Haoranjiania                    -          LKAP-GUTHK2_C04_028_2017_1 -               92    1111      73    1085      53    1125    1489    +    8.4e-120  399.6  14.6  -
Chitinophagaceae_Asinibacterium                  -          LKAP-GUTHK2_C04_028_2017_1 -               17    1110      13    1110       2    1135    1441    +      1e-119  399.5  16.0  -
Cytophagaceae_Arcticibacterium                   -          LKAP-GUTHK2_C04_028_2017_1 -               67     952      72     963      51    1085    1439    +    1.3e-119  399.0  17.9  -
Flavobacteriaceae_Antarcticimonas                -          LKAP-GUTHK2_C04_028_2017_1 -               76    1146      70    1128      50    1145    1468    +    1.5e-119  398.6  16.1  -
Flavobacteriaceae_Bergeyella                     -          LKAP-GUTHK2_C04_028_2017_1 -               49    1081      71    1097      51    1123    1446    +    1.7e-119  398.5  14.6  -
Chlorobiaceae_Chloroherpeton                     -          LKAP-GUTHK2_C04_028_2017_1 -               76    1050      75    1087      54    1108    1403    +    2.2e-119  398.2  14.2  -
Prolixibacteraceae_Mariniphaga                   -          LKAP-GUTHK2_C04_028_2017_1 -               25    1084      15    1084       2    1105    1443    +    2.3e-119  398.2  16.5  -
Planctomycetaceae_Pirellula                      -          LKAP-GUTHK2_C04_028_2017_1 -               83    1164      72    1142      51    1145    1510    +    2.4e-119  398.4  15.6  -
Cyclobacteriaceae_Mongoliitalea                  -          LKAP-GUTHK2_C04_028_2017_1 -               35    1040      72    1072      54    1093    1386    +    2.6e-119  398.0  16.2  -
Flavobacteriaceae_Aurantivirga                   -          LKAP-GUTHK2_C04_028_2017_1 -               78    1145      70    1128      50    1145    1456    +    2.9e-119  397.8  15.3  -
Flavobacteriaceae_Arcticiflavibacter             -          LKAP-GUTHK2_C04_028_2017_1 -               87    1092      70    1071      50    1100    1483    +    3.6e-119  397.4  15.4  -
Flavobacteriaceae_Aureicoccus                    -          LKAP-GUTHK2_C04_028_2017_1 -               87    1156      70    1128      50    1145    1477    +    3.7e-119  397.5  15.1  -
