# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Bacillales_Exiguobacterium                       -          LKAP-GUTHK2_C01_011_2017_1 -               26     971       9     957       5     959    1526    +           0 1138.3  28.6  -
Flavobacteriaceae_Kriegella                      -          LKAP-GUTHK2_C01_011_2017_1 -               36     893      78     951      58     957    1382    +    9.8e-118  392.5  24.9  -
Flavobacteriaceae_Pseudotenacibaculum            -          LKAP-GUTHK2_C01_011_2017_1 -               41     895      76     951      56     957    1383    +    1.3e-117  392.1  25.0  -
Chitinophagaceae_Vibrionimonas                   -          LKAP-GUTHK2_C01_011_2017_1 -               47     903      78     951      58     957    1409    +    1.4e-117  392.1  24.7  -
Flavobacteriaceae_Jejudonia                      -          LKAP-GUTHK2_C01_011_2017_1 -               69     926      76     951      55     957    1445    +    1.6e-117  391.7  25.1  -
Flavobacteriaceae_Sabulilitoribacter             -          LKAP-GUTHK2_C01_011_2017_1 -               28     920      21     951       4     957    1439    +    1.7e-117  391.7  25.9  -
Porphyromonadaceae_Falsiporphyromonas            -          LKAP-GUTHK2_C01_011_2017_1 -               33     942      20     951       5     957    1459    +    1.7e-117  391.8  26.0  -
Flavobacteriaceae_Aquibacter                     -          LKAP-GUTHK2_C01_011_2017_1 -               15     929       9     951       3     957    1481    +    1.8e-117  391.6  26.1  -
Planctomycetaceae_Mariniblastus                  -          LKAP-GUTHK2_C01_011_2017_1 -               26     908      20     952       4     958    1439    +    1.9e-117  391.6  25.7  -
Cytophagaceae_Persicitalea                       -          LKAP-GUTHK2_C01_011_2017_1 -               79     936      79     951      58     957    1464    +    2.2e-117  391.7  25.4  -
Flavobacteriaceae_Hwangdonia                     -          LKAP-GUTHK2_C01_011_2017_1 -               71     927      78     951      57     957    1479    +    3.3e-117  390.7  25.1  -
Porphyromonadaceae_Tannerella                    -          LKAP-GUTHK2_C01_011_2017_1 -               52     951      21     951       6     957    1466    +    3.6e-117  390.7  25.7  -
Flavobacteriaceae_Spongiivirga                   -          LKAP-GUTHK2_C01_011_2017_1 -               12     923       8     951       3     957    1405    +    4.7e-117  390.3  26.2  -
Planctomycetaceae_Roseimaritima                  -          LKAP-GUTHK2_C01_011_2017_1 -               27     914      21     952       4     958    1449    +    4.7e-117  390.2  25.9  -
Flavobacteriaceae_Planktosalinus                 -          LKAP-GUTHK2_C01_011_2017_1 -               84     941      77     951      55     957    1479    +    5.4e-117  390.1  25.0  -
Flavobacteriaceae_Eudoraea                       -          LKAP-GUTHK2_C01_011_2017_1 -               40     903      76     951      56     957    1393    +      6e-117  389.9  24.7  -
Waddliaceae_Waddlia                              -          LKAP-GUTHK2_C01_011_2017_1 -               88     976      76     952      52     959    1557    +    7.7e-117  389.7  25.3  -
Flavobacteriaceae_Aurantiacicella                -          LKAP-GUTHK2_C01_011_2017_1 -               39     895      78     951      58     957    1381    +    8.2e-117  389.4  24.8  -
Marinilabiliaceae_Geofilum                       -          LKAP-GUTHK2_C01_011_2017_1 -               28     921      21     951       5     957    1440    +    8.2e-117  389.5  26.3  -
Cytophagaceae_Pseudarcicella                     -          LKAP-GUTHK2_C01_011_2017_1 -               22     877      78     951      61     957    1345    +      1e-116  389.2  25.1  -
Flavobacteriaceae_Geojedonia                     -          LKAP-GUTHK2_C01_011_2017_1 -               13     921       9     951       3     957    1440    +    1.1e-116  389.0  26.2  -
Flavobacteriaceae_Soonwooa                       -          LKAP-GUTHK2_C01_011_2017_1 -               71     930      76     951      53     957    1449    +    1.2e-116  389.0  25.4  -
Flavobacteriaceae_Imtechella                     -          LKAP-GUTHK2_C01_011_2017_1 -               26     948      10     951       4     957    1435    +    1.4e-116  388.7  25.5  -
Flavobacteriaceae_Robertkochia                   -          LKAP-GUTHK2_C01_011_2017_1 -               69     925      78     951      56     957    1480    +    1.4e-116  388.7  25.1  -
Marinilabiliaceae_Thermophagus                   -          LKAP-GUTHK2_C01_011_2017_1 -               48     949      21     951       5     957    1488    +    1.6e-116  388.5  26.4  -
Flavobacteriaceae_Hanstruepera                   -          LKAP-GUTHK2_C01_011_2017_1 -               19     934      10     951       3     957    1493    +    1.6e-116  388.5  26.3  -
Planctomycetaceae_Gimesia                        -          LKAP-GUTHK2_C01_011_2017_1 -               67     933      73     952      33     959    1504    +    1.9e-116  388.1  25.8  -
Prolixibacteraceae_Mariniphaga                   -          LKAP-GUTHK2_C01_011_2017_1 -               27     923      20     951       4     957    1443    +    2.3e-116  388.0  26.3  -
Porphyromonadaceae_Fermentimonas                 -          LKAP-GUTHK2_C01_011_2017_1 -               48     954      21     951       6     957    1523    +    2.6e-116  387.7  26.4  -
Planctomycetaceae_Planctomicrobium               -          LKAP-GUTHK2_C01_011_2017_1 -               44     912      20     952       4     959    1426    +    2.7e-116  388.0  25.8  -
Flavobacteriaceae_Cruoricaptor                   -          LKAP-GUTHK2_C01_011_2017_1 -               19     897      41     951      21     957    1535    +    3.1e-116  387.5  26.7  -
Porphyromonadaceae_Microbacter                   -          LKAP-GUTHK2_C01_011_2017_1 -               35     946      14     951       4     957    1488    +    3.1e-116  387.6  26.2  -
Prolixibacteraceae_Tangfeifania                  -          LKAP-GUTHK2_C01_011_2017_1 -               28     923      21     951       4     957    1446    +    5.9e-116  386.5  26.5  -
Flavobacteriaceae_Snuella                        -          LKAP-GUTHK2_C01_011_2017_1 -               69     921      78     951      57     957    1440    +    6.2e-116  386.5  24.8  -
Flavobacteriaceae_Maripseudobacter               -          LKAP-GUTHK2_C01_011_2017_1 -               49     949      21     951       4     957    1489    +    1.2e-115  385.7  26.2  -
Bernardetiaceae_Bernardetia                      -          LKAP-GUTHK2_C01_011_2017_1 -               63     927      76     951      54     957    1483    +    1.2e-115  385.4  25.0  -
Isosphaeraceae_Paludisphaera                     -          LKAP-GUTHK2_C01_011_2017_1 -               70     926      74     952      48     958    1503    +    1.5e-115  385.4  24.9  -
Cytophagaceae_Rhodonellum                        -          LKAP-GUTHK2_C01_011_2017_1 -                3     852      82     948      80     957    1350    +    1.5e-115  385.4  23.4  -
Flavobacteriaceae_Citreitalea                    -          LKAP-GUTHK2_C01_011_2017_1 -               12     921       8     951       3     957    1440    +    1.8e-115  384.9  26.2  -
Planctomycetaceae_Pirellula                      -          LKAP-GUTHK2_C01_011_2017_1 -               33     930       9     952       3     958    1510    +    2.5e-115  384.8  26.0  -
Flavobacteriaceae_Aureicoccus                    -          LKAP-GUTHK2_C01_011_2017_1 -               87     945      76     951      55     957    1477    +    2.6e-115  384.5  25.2  -
Cytophagaceae_Telluribacter                      -          LKAP-GUTHK2_C01_011_2017_1 -               61     920      79     952      57     958    1451    +      5e-115  383.7  25.5  -
Flavobacteriaceae_Meridianimaribacter            -          LKAP-GUTHK2_C01_011_2017_1 -               36     937      21     951       4     957    1470    +    7.2e-115  383.0  25.7  -
Rikenellaceae_Rikenella                          -          LKAP-GUTHK2_C01_011_2017_1 -               41     958       9     951       4     957    1472    +    1.4e-114  382.0  26.6  -
Flavobacteriaceae_Oceanihabitans                 -          LKAP-GUTHK2_C01_011_2017_1 -               33     945       9     951       3     957    1514    +    1.6e-114  381.8  26.4  -
Chitinophagaceae_Parafilimonas                   -          LKAP-GUTHK2_C01_011_2017_1 -               16     929       8     951       3     957    1461    +    1.7e-114  381.6  25.8  -
Flavobacteriaceae_Arcticiflavibacter             -          LKAP-GUTHK2_C01_011_2017_1 -               87     945      76     951      55     957    1483    +    1.8e-114  381.6  24.9  -
Flavobacteriaceae_Antarcticimonas                -          LKAP-GUTHK2_C01_011_2017_1 -               39     935      21     951       4     957    1468    +    2.5e-114  381.1  26.8  -
Cytophagales_Thermoflexibacter                   -          LKAP-GUTHK2_C01_011_2017_1 -               42     940       9     951       3     957    1516    +    3.2e-114  380.9  25.8  -
Cytophagaceae_Rudanella                          -          LKAP-GUTHK2_C01_011_2017_1 -               32     890      78     951      57     957    1387    +    3.3e-114  381.0  25.0  -
Flavobacteriaceae_Aquaticitalea                  -          LKAP-GUTHK2_C01_011_2017_1 -               12     919       8     951       3     957    1439    +    3.9e-114  380.7  26.6  -
Flavobacteriaceae_Hoppeia                        -          LKAP-GUTHK2_C01_011_2017_1 -               21     932       9     951       3     957    1489    +    4.4e-114  380.3  26.7  -
Flavobacteriaceae_Zhouia                         -          LKAP-GUTHK2_C01_011_2017_1 -               80     937      78     951      56     957    1478    +    4.4e-114  380.5  24.8  -
Flavobacteriaceae_Aestuariibaculum               -          LKAP-GUTHK2_C01_011_2017_1 -               33     941       9     951       3     957    1482    +    6.7e-114  379.7  25.7  -
Crocinitomicaceae_Salinirepens                   -          LKAP-GUTHK2_C01_011_2017_1 -               14     928      10     951       3     957    1450    +    6.9e-114  379.7  26.1  -
Prolixibacteraceae_Draconibacterium              -          LKAP-GUTHK2_C01_011_2017_1 -               47     943      20     951       5     957    1486    +    1.1e-113  378.9  26.4  -
Flavobacteriaceae_Bergeyella                     -          LKAP-GUTHK2_C01_011_2017_1 -               49     906      77     951      57     957    1446    +    1.1e-113  379.0  25.3  -
Flavobacteriaceae_Chishuiella                    -          LKAP-GUTHK2_C01_011_2017_1 -               84     940      77     951      55     957    1480    +    1.4e-113  378.6  25.2  -
Flavobacteriaceae_Costertonia                    -          LKAP-GUTHK2_C01_011_2017_1 -               25     925      20     951       4     957    1482    +    1.5e-113  378.8  27.0  -
Prolixibacteraceae_Roseimarinus                  -          LKAP-GUTHK2_C01_011_2017_1 -               27     920      20     951       4     957    1442    +    1.6e-113  378.6  26.0  -
Filobacteriaceae_Filobacterium                   -          LKAP-GUTHK2_C01_011_2017_1 -               32     945       9     951       3     957    1521    +    1.8e-113  378.3  26.4  -
Flavobacteriaceae_Flavicella                     -          LKAP-GUTHK2_C01_011_2017_1 -               26     882      76     951      58     957    1375    +    3.4e-113  377.5  24.8  -
Planctomycetaceae_Schlesneria                    -          LKAP-GUTHK2_C01_011_2017_1 -               44     939      21     952       4     959    1446    +    3.6e-113  377.4  26.5  -
Flavobacteriaceae_Litoribaculum                  -          LKAP-GUTHK2_C01_011_2017_1 -               33     938      11     951       4     957    1447    +    4.4e-113  377.0  25.9  -
Flavobacteriaceae_Vitellibacter                  -          LKAP-GUTHK2_C01_011_2017_1 -               43     946      20     951       4     957    1511    +    6.4e-113  376.6  25.3  -
Flavobacteriaceae_Maritimimonas                  -          LKAP-GUTHK2_C01_011_2017_1 -               16     913      21     951       9     957    1416    +    2.1e-112  374.7  25.9  -
Flavobacteriaceae_Algitalea                      -          LKAP-GUTHK2_C01_011_2017_1 -               67     925      76     951      55     957    1444    +    2.3e-112  374.7  24.7  -
Isosphaeraceae_Aquisphaera                       -          LKAP-GUTHK2_C01_011_2017_1 -               78     928      79     952      59     958    1480    +    2.8e-112  374.9  24.6  -
Flavobacteriaceae_Pustulibacterium               -          LKAP-GUTHK2_C01_011_2017_1 -               38     894      78     951      58     957    1421    +      3e-112  374.3  24.7  -
Flavobacteriaceae_Marinirhabdus                  -          LKAP-GUTHK2_C01_011_2017_1 -               29     927      21     951       4     957    1446    +    3.2e-112  374.3  26.5  -
Flavobacteriaceae_Leptobacterium                 -          LKAP-GUTHK2_C01_011_2017_1 -               83     940      77     951      57     957    1437    +    3.3e-112  374.2  25.0  -
Cytophagaceae_Fibrella                           -          LKAP-GUTHK2_C01_011_2017_1 -               67     926      77     951      55     957    1319    +    4.4e-112  374.1  25.9  -
Flavobacteriaceae_Joostella                      -          LKAP-GUTHK2_C01_011_2017_1 -               62     918      78     951      57     957    1427    +    8.7e-112  372.9  24.7  -
Flavobacteriaceae_Gelatiniphilus                 -          LKAP-GUTHK2_C01_011_2017_1 -               33     946      10     951       3     957    1487    +    9.3e-112  372.5  25.7  -
Rikenellaceae_Acetobacteroides                   -          LKAP-GUTHK2_C01_011_2017_1 -               14     919      10     951       4     957    1440    +      1e-111  372.8  26.5  -
Flavobacteriaceae_Xanthomarina                   -          LKAP-GUTHK2_C01_011_2017_1 -               24     934       9     951       3     957    1461    +    1.1e-111  372.5  26.4  -
Flavobacteriaceae_Algoriella                     -          LKAP-GUTHK2_C01_011_2017_1 -               85     941      78     952      58     957    1483    +    1.2e-111  372.3  25.0  -
Phycisphaeraceae_Phycisphaera                    -          LKAP-GUTHK2_C01_011_2017_1 -               13     905       9     956       3     959    1461    +    1.3e-111  372.5  26.1  -
Cryomorphaceae_Luteibaculum                      -          LKAP-GUTHK2_C01_011_2017_1 -               76     934      76     951      55     957    1453    +    1.5e-111  372.1  25.0  -
Cytophagaceae_Rhabdobacter                       -          LKAP-GUTHK2_C01_011_2017_1 -               56     914      78     951      57     957    1434    +    1.9e-111  371.8  26.3  -
Flavobacteriaceae_Ascidiimonas                   -          LKAP-GUTHK2_C01_011_2017_1 -               65     923      76     951      50     957    1442    +      1e-110  369.2  24.7  -
Flavobacteriaceae_Corallibacter                  -          LKAP-GUTHK2_C01_011_2017_1 -               19     935       9     951       3     957    1463    +    1.3e-110  368.9  25.9  -
Flavobacteriaceae_Weeksella                      -          LKAP-GUTHK2_C01_011_2017_1 -               85     942      78     951      57     957    1509    +    1.4e-110  368.8  24.7  -
Flavobacteriaceae_Frondibacter                   -          LKAP-GUTHK2_C01_011_2017_1 -               65     921      78     951      57     957    1440    +    1.8e-110  368.4  24.8  -
Flavobacteriaceae_Ichthyenterobacterium          -          LKAP-GUTHK2_C01_011_2017_1 -               48     949      21     951       4     957    1488    +    2.2e-110  368.1  25.8  -
Gemmataceae_Fimbriiglobus                        -          LKAP-GUTHK2_C01_011_2017_1 -               69     901      79     952      57     958    1390    +    3.1e-110  368.0  24.5  -
Isosphaeraceae_Isosphaera                        -          LKAP-GUTHK2_C01_011_2017_1 -               74     935      79     952      59     958    1511    +    3.2e-110  368.0  25.3  -
Flavobacteriaceae_Neptunitalea                   -          LKAP-GUTHK2_C01_011_2017_1 -               64     919      77     951      55     957    1438    +    3.2e-110  367.7  25.2  -
Flavobacteriaceae_Croceibacter                   -          LKAP-GUTHK2_C01_011_2017_1 -               34     949      10     951       3     957    1521    +    5.2e-110  367.0  26.4  -
Flavobacteriaceae_Pibocella                      -          LKAP-GUTHK2_C01_011_2017_1 -               25     928      21     951       5     957    1447    +    7.6e-110  366.4  25.7  -
Flavobacteriaceae_Jejuia                         -          LKAP-GUTHK2_C01_011_2017_1 -               87     942      76     951      55     957    1480    +    7.8e-110  366.3  25.1  -
Flavobacteriaceae_Fulvibacter                    -          LKAP-GUTHK2_C01_011_2017_1 -               24     882      76     951      57     957    1408    +    7.9e-110  366.3  24.8  -
Flavobacteriaceae_Mangrovimonas                  -          LKAP-GUTHK2_C01_011_2017_1 -               91     949      76     951      55     957    1487    +    1.2e-109  365.7  25.3  -
Petrotogaceae_Defluviitoga                       -          LKAP-GUTHK2_C01_011_2017_1 -               84     928      79     951      57     957    1475    +    7.4e-109  363.3  25.0  -
Flavobacteriaceae_Arenitalea                     -          LKAP-GUTHK2_C01_011_2017_1 -               91     945      76     951      55     957    1483    +    1.9e-108  361.7  24.9  -
Porphyromonadaceae_Gabonibacter                  -          LKAP-GUTHK2_C01_011_2017_1 -               39     945      15     951       4     957    1487    +    2.5e-108  361.6  26.5  -
Flavobacteriaceae_Postechiella                   -          LKAP-GUTHK2_C01_011_2017_1 -               13     924       9     951       3     957    1443    +      4e-108  360.7  25.8  -
Flavobacteriaceae_Marixanthomonas                -          LKAP-GUTHK2_C01_011_2017_1 -               46     906      76     951      56     957    1397    +    4.1e-108  360.6  25.4  -
Gemmataceae_Zavarzinella                         -          LKAP-GUTHK2_C01_011_2017_1 -               26     906       9     952       3     958    1426    +    8.2e-108  359.7  25.5  -
Cytophagaceae_Fibrisoma                          -          LKAP-GUTHK2_C01_011_2017_1 -               75     931      78     951      55     957    1430    +      9e-108  359.7  25.3  -
Balneicellaceae_Balneicella                      -          LKAP-GUTHK2_C01_011_2017_1 -               77     937      76     951      56     957    1505    +    1.7e-107  358.6  25.1  -
Prevotellaceae_Hallella                          -          LKAP-GUTHK2_C01_011_2017_1 -               26     933      21     951       6     957    1463    +    1.8e-107  358.7  25.8  -
Flavobacteriaceae_Ornithobacterium               -          LKAP-GUTHK2_C01_011_2017_1 -               80     934      79     951      58     957    1462    +    3.4e-107  357.4  25.0  -
Gemmataceae_Gemmata                              -          LKAP-GUTHK2_C01_011_2017_1 -               71     907      74     952      38     958    1491    +    6.1e-107  356.8  25.8  -
Planctomycetaceae_Rubripirellula                 -          LKAP-GUTHK2_C01_011_2017_1 -               82     931      79     952      58     958    1452    +    1.5e-106  355.3  24.7  -
Tepidisphaeraceae_Tepidisphaera                  -          LKAP-GUTHK2_C01_011_2017_1 -               77     920      78     956      56     959    1491    +    2.3e-106  355.1  24.5  -
Flavobacteriaceae_Flagellimonas                  -          LKAP-GUTHK2_C01_011_2017_1 -               88     944      76     951      55     957    1484    +    5.5e-106  353.6  25.1  -
Flavobacteriaceae_Gangjinia                      -          LKAP-GUTHK2_C01_011_2017_1 -               70     932      76     951      55     957    1479    +    6.8e-106  353.1  24.5  -
Cytophagaceae_Huanghella                         -          LKAP-GUTHK2_C01_011_2017_1 -               35     892      79     951      59     957    1425    +    1.5e-105  352.2  25.3  -
Methanobacteriaceae_Methanobacterium             -          LKAP-GUTHK2_C01_011_2017_1 -               51     879      80     951      57     958    1401    +    4.8e-105  350.3  23.9  -
Methanocaldococcaceae_Methanocaldococcus         -          LKAP-GUTHK2_C01_011_2017_1 -               80     909      78     951      56     957    1428    +    1.1e-103  346.3  25.7  -
Rikenellaceae_Anaerocella                        -          LKAP-GUTHK2_C01_011_2017_1 -               20     935       8     951       3     957    1451    +    2.3e-103  344.9  25.7  -
Bacteroidales_Phocaeicola                        -          LKAP-GUTHK2_C01_011_2017_1 -               93     952      78     951      57     957    1497    +    4.5e-103  344.1  25.1  -
Gemmataceae_Telmatocola                          -          LKAP-GUTHK2_C01_011_2017_1 -               21     912       9     952       3     958    1422    +    6.7e-102  340.1  25.2  -
Sulfolobaceae_Sulfolobus                         -          LKAP-GUTHK2_C01_011_2017_1 -               80     925      78     951      58     956    1496    +    3.4e-100  334.3  26.4  -
Acidilobaceae_Acidilobus                         -          LKAP-GUTHK2_C01_011_2017_1 -               77     924      78     951      58     957    1451    +       1e-99  332.7  26.7  -
Methanobacteriaceae_Methanothermobacter          -          LKAP-GUTHK2_C01_011_2017_1 -               64     898      78     951      56     957    1442    +     1.7e-99  332.1  24.2  -
Methanococcaceae_Methanothermococcus             -          LKAP-GUTHK2_C01_011_2017_1 -               70     893      82     951      62     957    1392    +     8.7e-98  326.4  24.2  -
Archaeoglobaceae_Geoglobus                       -          LKAP-GUTHK2_C01_011_2017_1 -               21     874      51     951      31     958    1417    +     2.3e-97  325.0  27.0  -
Pyrodictiaceae_Pyrodictium                       -          LKAP-GUTHK2_C01_011_2017_1 -               80     924      78     951      58     956    1497    +     4.4e-97  324.2  27.2  -
Methanocaldococcaceae_Methanotorris              -          LKAP-GUTHK2_C01_011_2017_1 -               78     901      82     951      71     957    1476    +     4.7e-97  324.1  23.9  -
Thermococcaceae_Thermococcus                     -          LKAP-GUTHK2_C01_011_2017_1 -               65     897      79     951      59     958    1447    +     1.5e-96  322.5  25.9  -
Methanococcaceae_Methanococcus                   -          LKAP-GUTHK2_C01_011_2017_1 -               53     878      81     951      61     957    1395    +     1.9e-96  321.9  23.7  -
Methanobacteriaceae_Methanobrevibacter           -          LKAP-GUTHK2_C01_011_2017_1 -               31     859      80     951      60     957    1306    +     6.8e-95  316.7  23.3  -
Thermofilaceae_Thermofilum                       -          LKAP-GUTHK2_C01_011_2017_1 -               95     938      81     951      61     957    1513    +     5.9e-94  313.7  25.5  -
Desulfurococcaceae_Staphylothermus               -          LKAP-GUTHK2_C01_011_2017_1 -               79     927      78     951      58     957    1459    +     9.2e-94  313.2  26.3  -
Desulfurococcaceae_Desulfurococcus               -          LKAP-GUTHK2_C01_011_2017_1 -               81     926      79     951      58     957    1496    +     1.6e-93  312.3  25.8  -
Archaeoglobaceae_Archaeoglobus                   -          LKAP-GUTHK2_C01_011_2017_1 -               84     916      78     951      52     957    1470    +     2.1e-93  311.9  25.7  -
Methanothermaceae_Methanothermus                 -          LKAP-GUTHK2_C01_011_2017_1 -               78     909      81     951      61     958    1482    +       3e-93  311.6  24.8  -
Thermococcaceae_Palaeococcus                     -          LKAP-GUTHK2_C01_011_2017_1 -               63     889      80     951      60     958    1431    +     4.2e-92  307.7  25.3  -
Methanoregulaceae_Methanolinea                   -          LKAP-GUTHK2_C01_011_2017_1 -               75     897      81     951      61     957    1433    +     4.9e-91  303.8  24.6  -
Desulfurococcaceae_Aeropyrum                     -          LKAP-GUTHK2_C01_011_2017_1 -               78     931      79     951      58     957    1358    +     5.3e-91  304.5  26.9  -
Thermococcaceae_Pyrococcus                       -          LKAP-GUTHK2_C01_011_2017_1 -               82     918      79     951      59     958    1468    +     1.5e-90  302.7  25.9  -
Parvularculaceae_Amphiplicatus                   -          LKAP-GUTHK2_C01_011_2017_1 -               46     635       9     669       4     690    1284    +     1.6e-88  296.3  19.5  -
Desulfurococcaceae_Ignicoccus                    -          LKAP-GUTHK2_C01_011_2017_1 -               63     907      80     951      59     957    1368    +     7.1e-88  293.9  25.4  -
Sulfolobaceae_Metallosphaera                     -          LKAP-GUTHK2_C01_011_2017_1 -               60     905      77     951      56     956    1430    +       2e-86  288.7  26.9  -
Sulfolobaceae_Acidianus                          -          LKAP-GUTHK2_C01_011_2017_1 -               77     921      78     951      58     956    1476    +     2.2e-86  288.4  27.0  -
Methanomicrobiaceae_Methanomicrobium             -          LKAP-GUTHK2_C01_011_2017_1 -               55     877      81     951      61     958    1397    +     3.7e-86  287.8  24.3  -
Methanoregulaceae_Methanoregula                  -          LKAP-GUTHK2_C01_011_2017_1 -               55     876      81     950      61     957    1447    +     5.9e-86  287.0  24.4  -
Methanomicrobiaceae_Methanofollis                -          LKAP-GUTHK2_C01_011_2017_1 -               55     877      81     951      61     958    1397    +     1.9e-85  285.6  24.1  -
Pyrodictiaceae_Hyperthermus                      -          LKAP-GUTHK2_C01_011_2017_1 -               63     907      78     951      58     958    1316    +     8.1e-85  284.2  26.0  -
Methanomicrobiaceae_Methanoculleus               -          LKAP-GUTHK2_C01_011_2017_1 -               56     878      81     951      61     957    1417    +     1.7e-84  282.5  23.9  -
Methanomicrobiaceae_Methanogenium                -          LKAP-GUTHK2_C01_011_2017_1 -               76     898      82     952      67     958    1436    +     2.7e-84  281.6  23.4  -
Desulfurococcaceae_Stetteria                     -          LKAP-GUTHK2_C01_011_2017_1 -               28     883      70     951      49     958    1316    +     3.6e-83  278.7  26.0  -
Thermoproteaceae_Vulcanisaeta                    -          LKAP-GUTHK2_C01_011_2017_1 -               61     908      78     951      45     957    1476    +       1e-82  276.4  27.0  -
Methanocellaceae_Methanocella                    -          LKAP-GUTHK2_C01_011_2017_1 -               74     900      81     951      61     958    1440    +     1.8e-82  275.5  24.1  -
Methanopyraceae_Methanopyrus                     -          LKAP-GUTHK2_C01_011_2017_1 -               84     939      78     951      53     958    1512    +     3.2e-82  275.3  25.9  -
Thermoproteaceae_Thermoproteus                   -          LKAP-GUTHK2_C01_011_2017_1 -               76     923      78     951      57     957    1500    +     7.1e-82  273.7  27.1  -
Methanomicrobiaceae_Methanolacinia               -          LKAP-GUTHK2_C01_011_2017_1 -                4     814      93     951      90     958    1255    +     1.3e-81  272.8  21.4  -
Desulfurococcaceae_Ignisphaera                   -          LKAP-GUTHK2_C01_011_2017_1 -               69     919      72     951      51     958    1491    +     2.9e-81  272.1  25.1  -
Methanotrichaceae_Methanothrix                   -          LKAP-GUTHK2_C01_011_2017_1 -               75     902      82     951      62     957    1423    +     3.2e-81  271.1  24.3  -
Desulfurococcaceae_Sulfophobococcus              -          LKAP-GUTHK2_C01_011_2017_1 -               60     910      76     951      51     958    1463    +     1.4e-80  269.9  26.1  -
Thermoproteaceae_Pyrobaculum                     -          LKAP-GUTHK2_C01_011_2017_1 -               79     926      78     951      58     957    1498    +     6.1e-80  265.5  27.2  -
Desulfurococcaceae_Thermogladius                 -          LKAP-GUTHK2_C01_011_2017_1 -               81     928      78     951      57     958    1499    +     1.1e-79  266.8  25.2  -
Desulfurococcaceae_Thermodiscus                  -          LKAP-GUTHK2_C01_011_2017_1 -               55     904      77     951      52     958    1422    +     2.1e-79  266.1  26.2  -
Methanomicrobiaceae_Methanoplanus                -          LKAP-GUTHK2_C01_011_2017_1 -               72     894      81     951      61     958    1464    +     2.3e-77  258.6  24.0  -
Thermoproteaceae_Thermocladium                   -          LKAP-GUTHK2_C01_011_2017_1 -               67     914      81     951      60     958    1469    +     2.4e-77  259.0  25.4  -
Archaeoglobaceae_Ferroglobus                     -          LKAP-GUTHK2_C01_011_2017_1 -               73     921      79     951      59     958    1471    +     2.7e-77  259.0  25.6  -
Methanosarcinaceae_Methanomethylovorans          -          LKAP-GUTHK2_C01_011_2017_1 -               53     878      82     951      62     958    1420    +     7.3e-77  256.6  23.8  -
Sulfolobaceae_Stygiolobus                        -          LKAP-GUTHK2_C01_011_2017_1 -               67     907      81     951      51     957    1457    +     7.5e-77  257.5  25.3  -
Sulfolobaceae_Sulfodiicoccus                     -          LKAP-GUTHK2_C01_011_2017_1 -               64     906      76     951      55     958    1438    +     8.2e-77  257.4  25.9  -
Caldisphaeraceae_Caldisphaera                    -          LKAP-GUTHK2_C01_011_2017_1 -               63     910      79     951      58     958    1466    +     5.6e-76  254.5  25.6  -
Sulfolobaceae_Sulfurisphaera                     -          LKAP-GUTHK2_C01_011_2017_1 -               80     924      78     951      58     957    1493    +       1e-75  253.6  25.7  -
Haloarculaceae_Halomicrobium                     -          LKAP-GUTHK2_C01_011_2017_1 -               76     905      80     951      61     957    1473    +     1.1e-75  252.9  24.5  -
Desulfurococcaceae_Thermosphaera                 -          LKAP-GUTHK2_C01_011_2017_1 -               63     910      77     951      52     958    1432    +     2.1e-75  252.7  25.4  -
Haloarculaceae_Halorientalis                     -          LKAP-GUTHK2_C01_011_2017_1 -               78     905      82     951      64     958    1473    +     2.2e-75  252.0  24.4  -
Haloarculaceae_Halomicroarcula                   -          LKAP-GUTHK2_C01_011_2017_1 -               76     905      80     951      62     957    1471    +     3.1e-75  251.4  24.0  -
Methanobacteriaceae_Methanosphaera               -          LKAP-GUTHK2_C01_011_2017_1 -               88     915      82     951      62     958    1490    +     4.1e-75  251.5  23.0  -
Methanosarcinaceae_Methanolobus                  -          LKAP-GUTHK2_C01_011_2017_1 -               78     903      82     951      71     958    1419    +     5.4e-75  250.6  23.6  -
Haloarculaceae_Halosimplex                       -          LKAP-GUTHK2_C01_011_2017_1 -               76     905      80     951      60     957    1473    +     6.7e-75  250.4  24.3  -
Natrialbaceae_Haloterrigena                      -          LKAP-GUTHK2_C01_011_2017_1 -               82     906      86     951      66     957    1475    +     2.3e-74  248.4  23.5  -
Methanosarcinaceae_Methanosalsum                 -          LKAP-GUTHK2_C01_011_2017_1 -               78     906      82     951      72     957    1449    +     2.6e-74  248.3  24.3  -
Natrialbaceae_Halopiger                          -          LKAP-GUTHK2_C01_011_2017_1 -               80     905      85     951      65     957    1460    +     1.1e-73  246.2  23.6  -
Natrialbaceae_Natronolimnobius                   -          LKAP-GUTHK2_C01_011_2017_1 -               63     886      86     951      66     958    1435    +     1.3e-73  246.1  23.5  -
Methanoregulaceae_Methanosphaerula               -          LKAP-GUTHK2_C01_011_2017_1 -               74     896      81     951      61     958    1465    +     1.9e-73  246.0  24.4  -
Halobacteriaceae_Halovenus                       -          LKAP-GUTHK2_C01_011_2017_1 -               76     905      80     951      60     957    1440    +     3.2e-73  244.9  24.0  -
