# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Moraxellaceae_Psychrobacter                      -          LKAP-TSAKG2_H04_018_2018_2 -               18     854      14     848       5     848    1491    +           0 1031.8  15.3  -
Cytophagaceae_Rhodonellum                        -          LKAP-TSAKG2_H04_018_2018_2 -                3     743      69     809      67     829    1350    +    5.5e-113  376.7  14.7  -
Flavobacteriaceae_Planktosalinus                 -          LKAP-TSAKG2_H04_018_2018_2 -               47     864      21     847       5     848    1479    +    6.1e-113  376.5  15.0  -
Ruminococcaceae_Ethanoligenens                   -          LKAP-TSAKG2_H04_018_2018_2 -               41     843      16     847       4     848    1499    +    6.1e-113  376.4  15.4  -
Flavobacteriaceae_Joostella                      -          LKAP-TSAKG2_H04_018_2018_2 -               22     841      21     847       5     848    1427    +    6.6e-113  376.4  15.4  -
Thermoanaerobacterales_Caldanaerovirga           -          LKAP-TSAKG2_H04_018_2018_2 -                5     828      17     847      13     848    1418    +    6.8e-113  376.5  15.6  -
Flavobacteriaceae_Hanstruepera                   -          LKAP-TSAKG2_H04_018_2018_2 -               32     855      21     845       5     848    1493    +    7.2e-113  376.3  15.4  -
Micromonosporaceae_Allocatelliglobosispora       -          LKAP-TSAKG2_H04_018_2018_2 -               29     838      18     847       4     848    1424    +    7.9e-113  376.2  16.2  -
Flavobacteriaceae_Hoppeia                        -          LKAP-TSAKG2_H04_018_2018_2 -               35     855      21     847       5     848    1489    +    8.5e-113  375.9  15.3  -
Deferribacteraceae_Flexistipes                   -          LKAP-TSAKG2_H04_018_2018_2 -               55     889      21     846       4     848    1498    +    9.3e-113  375.8  15.2  -
Thermoanaerobacterales_Thermovorax               -          LKAP-TSAKG2_H04_018_2018_2 -               26     851      16     847       4     848    1469    +    9.4e-113  376.1  16.1  -
Bacillaceae_Natribacillus                        -          LKAP-TSAKG2_H04_018_2018_2 -              148     945      66     848      45     848    1557    +      1e-112  375.8  15.0  -
Erysipelotrichaceae_Longicatena                  -          LKAP-TSAKG2_H04_018_2018_2 -               20     823      47     847      28     848    1433    +      1e-112  375.7  15.2  -
Synergistaceae_Aminivibrio                       -          LKAP-TSAKG2_H04_018_2018_2 -               22     821      18     847       4     848    1441    +      1e-112  375.7  16.5  -
Marinilabiliaceae_Geofilum                       -          LKAP-TSAKG2_H04_018_2018_2 -               27     798      21     797       6     819    1440    +    1.1e-112  375.7  16.3  -
Flavobacteriaceae_Geojedonia                     -          LKAP-TSAKG2_H04_018_2018_2 -               27     844      21     847       5     848    1440    +    1.1e-112  375.6  14.8  -
Nocardiopsaceae_Salinactinospora                 -          LKAP-TSAKG2_H04_018_2018_2 -               47     872      21     847       4     848    1486    +    1.2e-112  375.8  15.5  -
Deferribacteraceae_Mucispirillum                 -          LKAP-TSAKG2_H04_018_2018_2 -               27     857      21     848       5     848    1471    +    1.3e-112  375.5  15.6  -
Flavobacteriaceae_Gelatiniphilus                 -          LKAP-TSAKG2_H04_018_2018_2 -               46     869      21     847       5     848    1487    +    1.3e-112  375.2  14.9  -
Acidaminococcaceae_Succinispira                  -          LKAP-TSAKG2_H04_018_2018_2 -               28     873      16     848       4     848    1495    +    1.7e-112  374.9  15.5  -
Spirochaetaceae_Rectinema                        -          LKAP-TSAKG2_H04_018_2018_2 -               38     870      16     847       4     848    1501    +    1.9e-112  375.1  15.7  -
Clostridiales_Kallipyga                          -          LKAP-TSAKG2_H04_018_2018_2 -               93     848      65     844      42     848    1474    +    1.9e-112  374.9  15.3  -
Sphingobacteriaceae_Nubsella                     -          LKAP-TSAKG2_H04_018_2018_2 -                9     789      13     798       7     818    1422    +    2.3e-112  374.7  16.1  -
Flavobacteriaceae_Confluentibacter               -          LKAP-TSAKG2_H04_018_2018_2 -               27     842      21     847       5     848    1438    +    2.4e-112  374.5  15.3  -
Pseudonocardiaceae_Sciscionella                  -          LKAP-TSAKG2_H04_018_2018_2 -               12     831       8     847       2     848    1465    +    2.5e-112  374.6  16.1  -
Propionibacteriaceae_Aestuariimicrobium          -          LKAP-TSAKG2_H04_018_2018_2 -               22     832      18     848       4     848    1472    +    2.5e-112  374.5  16.2  -
Sporomusaceae_Anaeromusa                         -          LKAP-TSAKG2_H04_018_2018_2 -               32     875      17     848       4     848    1530    +    2.6e-112  374.3  15.6  -
Porphyromonadaceae_Falsiporphyromonas            -          LKAP-TSAKG2_H04_018_2018_2 -               25     865      15     847       5     848    1459    +    2.6e-112  374.5  15.3  -
Erysipelotrichaceae_Solobacterium                -          LKAP-TSAKG2_H04_018_2018_2 -               48     866      22     847       5     848    1487    +      3e-112  374.3  15.0  -
Cytophagaceae_Jiulongibacter                     -          LKAP-TSAKG2_H04_018_2018_2 -               38     867      14     847       4     848    1508    +    3.4e-112  374.0  15.5  -
Clostridiales_Guggenheimella                     -          LKAP-TSAKG2_H04_018_2018_2 -               41     861      17     848       4     848    1501    +    3.7e-112  373.9  15.9  -
Flavobacteriaceae_Algoriella                     -          LKAP-TSAKG2_H04_018_2018_2 -               36     863      12     847       3     848    1483    +    4.1e-112  373.7  15.3  -
Flavobacteriaceae_Snuella                        -          LKAP-TSAKG2_H04_018_2018_2 -               25     844      21     847       5     848    1440    +    4.3e-112  373.6  15.1  -
Synergistaceae_Thermovirga                       -          LKAP-TSAKG2_H04_018_2018_2 -               37     804      54     848      34     848    1427    +    4.7e-112  373.6  16.1  -
Flavobacteriaceae_Spongiivirga                   -          LKAP-TSAKG2_H04_018_2018_2 -               18     846      14     847       4     848    1405    +    4.9e-112  373.5  15.1  -
Pseudonocardiaceae_Herbihabitans                 -          LKAP-TSAKG2_H04_018_2018_2 -               35     850      18     847       4     848    1496    +    5.1e-112  373.3  15.6  -
Prolixibacteraceae_Tangfeifania                  -          LKAP-TSAKG2_H04_018_2018_2 -               16     846      12     847       3     848    1446    +    5.6e-112  373.2  15.8  -
Flavobacteriaceae_Aureivirga                     -          LKAP-TSAKG2_H04_018_2018_2 -                2     814      31     846      30     848    1308    +    5.7e-112  373.3  15.1  -
Veillonellaceae_Allisonella                      -          LKAP-TSAKG2_H04_018_2018_2 -               43     904      18     848       4     848    1537    +    5.8e-112  373.1  15.6  -
Oscillatoriales_Pantanalinema                    -          LKAP-TSAKG2_H04_018_2018_2 -               27     803      21     847       5     848    1459    +      6e-112  373.2  15.5  -
Chitinophagaceae_Crenotalea                      -          LKAP-TSAKG2_H04_018_2018_2 -               27     845      21     846       5     848    1447    +    6.1e-112  373.2  14.7  -
Cytophagales_Chryseolinea                        -          LKAP-TSAKG2_H04_018_2018_2 -               39     856      21     847       5     848    1472    +    6.6e-112  373.1  15.1  -
Bdellovibrionaceae_Vampirovibrio                 -          LKAP-TSAKG2_H04_018_2018_2 -               39     836      21     848       5     848    1446    +    6.9e-112  373.0  15.5  -
Clostridiaceae_Asaccharospora                    -          LKAP-TSAKG2_H04_018_2018_2 -               50     841      18     848       4     848    1495    +    7.2e-112  372.8  15.4  -
Thermodesulfobacteriaceae_Thermosulfurimonas     -          LKAP-TSAKG2_H04_018_2018_2 -               43     892      19     847       4     848    1532    +      8e-112  373.0  15.4  -
Flavobacteriaceae_Jejudonia                      -          LKAP-TSAKG2_H04_018_2018_2 -               27     849      21     847       5     848    1445    +    8.1e-112  372.7  15.1  -
Flavobacteriaceae_Eudoraea                       -          LKAP-TSAKG2_H04_018_2018_2 -                1     826      23     847      23     848    1393    +    8.3e-112  372.7  14.5  -
Propionibacteriaceae_Brooklawnia                 -          LKAP-TSAKG2_H04_018_2018_2 -               10     816      21     848      14     848    1459    +    8.4e-112  372.8  15.8  -
Flavobacteriaceae_Maripseudobacter               -          LKAP-TSAKG2_H04_018_2018_2 -               48     872      21     847       5     848    1489    +    9.2e-112  372.6  14.9  -
Flavobacteriaceae_Aureicoccus                    -          LKAP-TSAKG2_H04_018_2018_2 -               47     868      21     847       5     848    1477    +    9.2e-112  372.6  15.6  -
Cyclobacteriaceae_Mariniradius                   -          LKAP-TSAKG2_H04_018_2018_2 -               32     842      21     838       5     848    1359    +    9.5e-112  373.0  15.5  -
Chitinophagaceae_Heliimonas                      -          LKAP-TSAKG2_H04_018_2018_2 -               27     845      15     847       4     848    1456    +    1.1e-111  372.2  15.5  -
Roseiflexaceae_Roseiflexus                       -          LKAP-TSAKG2_H04_018_2018_2 -               47     833      21     848       4     848    1469    +    1.1e-111  372.8  14.9  -
Chitinophagaceae_Thermoflavifilum                -          LKAP-TSAKG2_H04_018_2018_2 -                5     817      28     846      24     848    1396    +    1.1e-111  372.3  14.6  -
Thermoactinomycetaceae_Baia                      -          LKAP-TSAKG2_H04_018_2018_2 -               47     841      21     847       4     848    1499    +    1.1e-111  372.2  14.8  -
Anaerolineaceae_Thermomarinilinea                -          LKAP-TSAKG2_H04_018_2018_2 -               27     838      21     847       5     848    1435    +    1.1e-111  372.6  15.7  -
Chitinophagaceae_Panacibacter                    -          LKAP-TSAKG2_H04_018_2018_2 -               19     850      15     847       4     848    1451    +    1.2e-111  372.1  14.8  -
Pseudonocardiaceae_Yuhushiella                   -          LKAP-TSAKG2_H04_018_2018_2 -               47     861      21     847       4     848    1493    +    1.2e-111  372.3  15.7  -
Cytophagaceae_Rhodocytophaga                     -          LKAP-TSAKG2_H04_018_2018_2 -               22     796      62     840      48     848    1416    +    1.4e-111  372.1  15.5  -
Rubricoccaceae_Rubricoccus                       -          LKAP-TSAKG2_H04_018_2018_2 -               23     853      14     847       4     848    1443    +    1.4e-111  372.0  15.4  -
Synergistaceae_Lactivibrio                       -          LKAP-TSAKG2_H04_018_2018_2 -               27     824      21     848       4     848    1443    +    1.6e-111  372.1  16.6  -
Marinilabiliaceae_Marinilabilia                  -          LKAP-TSAKG2_H04_018_2018_2 -               27     850      21     847       6     848    1449    +    1.6e-111  371.7  15.3  -
Cytophagaceae_Rhabdobacter                       -          LKAP-TSAKG2_H04_018_2018_2 -               58     797      67     805      45     827    1434    +    1.7e-111  371.8  15.3  -
Ichthyobacteriaceae_Ichthyobacterium             -          LKAP-TSAKG2_H04_018_2018_2 -               39     873      15     847       5     848    1521    +    1.8e-111  371.6  15.0  -
Chrysiogenaceae_Desulfurispira                   -          LKAP-TSAKG2_H04_018_2018_2 -               54     831      68     847      47     848    1408    +    1.9e-111  371.5  15.5  -
Thermoactinomycetaceae_Croceifilum               -          LKAP-TSAKG2_H04_018_2018_2 -               27     821      21     847       4     848    1428    +    2.4e-111  371.2  14.8  -
Marinilabiliaceae_Thermophagus                   -          LKAP-TSAKG2_H04_018_2018_2 -               47     872      21     847       5     848    1488    +    2.4e-111  371.1  15.1  -
Flavobacteriaceae_Aureitalea                     -          LKAP-TSAKG2_H04_018_2018_2 -               30     851      21     847       5     848    1392    +    2.5e-111  371.2  15.3  -
Flavobacteriaceae_Antarcticimonas                -          LKAP-TSAKG2_H04_018_2018_2 -               38     856      21     845       5     848    1468    +    2.6e-111  370.9  15.6  -
Micromonosporaceae_Actinorhabdospora             -          LKAP-TSAKG2_H04_018_2018_2 -                4     812      22     847      19     848    1450    +    2.7e-111  371.2  15.6  -
Cytophagaceae_Persicitalea                       -          LKAP-TSAKG2_H04_018_2018_2 -               48     823      21     808       5     830    1464    +      3e-111  371.2  15.8  -
Thermoanaerobacteraceae_Tepidanaerobacter        -          LKAP-TSAKG2_H04_018_2018_2 -               22     846      17     847       4     848    1451    +      3e-111  370.8  16.1  -
Thermoanaerobacteraceae_Brockia                  -          LKAP-TSAKG2_H04_018_2018_2 -               32     845      21     847       4     848    1458    +    3.1e-111  371.2  16.9  -
Dermacoccaceae_Rudaeicoccus                      -          LKAP-TSAKG2_H04_018_2018_2 -               36     808      61     847      39     848    1394    +    3.2e-111  370.7  15.2  -
Armatimonadaceae_Armatimonas                     -          LKAP-TSAKG2_H04_018_2018_2 -               26     827      21     847       5     848    1438    +    3.3e-111  370.8  14.7  -
Oscillatoriales_Alkalinema                       -          LKAP-TSAKG2_H04_018_2018_2 -               27     803      21     848       5     848    1456    +    3.3e-111  370.9  15.2  -
Synergistaceae_Synergistes                       -          LKAP-TSAKG2_H04_018_2018_2 -               46     848      16     847       4     848    1355    +    3.4e-111  370.9  16.5  -
Flavobacteriaceae_Algitalea                      -          LKAP-TSAKG2_H04_018_2018_2 -               18     848      14     847       4     848    1444    +    3.5e-111  370.6  15.1  -
Thermoactinomycetaceae_Geothermomicrobium        -          LKAP-TSAKG2_H04_018_2018_2 -               54     846      21     847       5     848    1506    +    3.5e-111  370.8  15.1  -
Flavobacteriaceae_Sediminibacter                 -          LKAP-TSAKG2_H04_018_2018_2 -               27     848      21     847       5     848    1444    +    3.5e-111  370.7  15.4  -
Flavobacteriaceae_Aurantiacicella                -          LKAP-TSAKG2_H04_018_2018_2 -                1     817      27     846      27     848    1381    +    3.7e-111  370.5  15.5  -
Sporomusaceae_Acetonema                          -          LKAP-TSAKG2_H04_018_2018_2 -               27     867      21     848       4     848    1510    +    3.8e-111  370.5  15.6  -
Cytophagaceae_Leadbetterella                     -          LKAP-TSAKG2_H04_018_2018_2 -               32     842      15     847       5     848    1457    +    4.1e-111  370.5  15.3  -
Flavobacteriaceae_Ascidiimonas                   -          LKAP-TSAKG2_H04_018_2018_2 -               27     844      21     845       5     848    1442    +    4.2e-111  370.3  15.2  -
Selenomonadaceae_Anaerovibrio                    -          LKAP-TSAKG2_H04_018_2018_2 -              113     929      47     848      26     848    1587    +    4.3e-111  370.3  15.9  -
Schleiferiaceae_Schleiferia                      -          LKAP-TSAKG2_H04_018_2018_2 -               46     866      21     846       5     848    1499    +    4.4e-111  370.6  15.5  -
Flavobacteriaceae_Kriegella                      -          LKAP-TSAKG2_H04_018_2018_2 -               18     816      48     847      29     848    1382    +    4.9e-111  370.2  14.7  -
Aquificaceae_Thermocrinis                        -          LKAP-TSAKG2_H04_018_2018_2 -               15     859      21     848       9     848    1482    +    5.5e-111  369.8  14.8  -
Flavobacteriaceae_Arenitalea                     -          LKAP-TSAKG2_H04_018_2018_2 -               47     868      21     847       5     848    1483    +    5.8e-111  369.8  15.0  -
Chitinophagaceae_Niveitalea                      -          LKAP-TSAKG2_H04_018_2018_2 -               39     870      15     847       4     848    1494    +    8.6e-111  369.5  14.8  -
Rikenellaceae_Rikenella                          -          LKAP-TSAKG2_H04_018_2018_2 -               55     881      21     847       5     848    1472    +    8.6e-111  369.3  15.4  -
Propionibacteriaceae_Auraticoccus                -          LKAP-TSAKG2_H04_018_2018_2 -               43     855      18     847       4     848    1449    +    9.8e-111  369.3  15.8  -
Opitutaceae_Opitutus                             -          LKAP-TSAKG2_H04_018_2018_2 -               27     873      21     847       4     848    1480    +      1e-110  369.1  15.5  -
Fusobacteriaceae_Psychrilyobacter                -          LKAP-TSAKG2_H04_018_2018_2 -               12     785      56     848      43     848    1266    +      1e-110  369.2  15.9  -
Nostocales_Phyllonema                            -          LKAP-TSAKG2_H04_018_2018_2 -               27     803      21     847       5     848    1414    +    1.1e-110  369.2  15.2  -
Cyclobacteriaceae_Mongoliitalea                  -          LKAP-TSAKG2_H04_018_2018_2 -                2     813      30     846      21     848    1386    +    1.1e-110  369.1  14.9  -
Sporomusaceae_Anaerosporomusa                    -          LKAP-TSAKG2_H04_018_2018_2 -               42     885      16     848       4     848    1509    +    1.2e-110  368.9  15.9  -
Flavobacteriaceae_Costertonia                    -          LKAP-TSAKG2_H04_018_2018_2 -               25     848      21     847       5     848    1482    +    1.3e-110  368.9  15.3  -
Thermaceae_Marinithermus                         -          LKAP-TSAKG2_H04_018_2018_2 -               48     862      21     847       4     848    1493    +    1.7e-110  368.6  16.0  -
Chitinophagaceae_Cnuella                         -          LKAP-TSAKG2_H04_018_2018_2 -               38     873      14     847       4     848    1493    +    1.7e-110  368.6  15.4  -
Lentimicrobiaceae_Lentimicrobium                 -          LKAP-TSAKG2_H04_018_2018_2 -               19     848      15     847       4     848    1446    +    1.7e-110  368.3  15.4  -
Flavobacteriaceae_Coenonia                       -          LKAP-TSAKG2_H04_018_2018_2 -               47     864      21     847       5     848    1606    +    1.9e-110  368.1  14.6  -
Pyrinomonadaceae_Arenimicrobium                  -          LKAP-TSAKG2_H04_018_2018_2 -               47     889      21     847       4     848    1521    +    2.2e-110  368.0  15.1  -
Flavobacteriaceae_Vitellibacter                  -          LKAP-TSAKG2_H04_018_2018_2 -               43     869      21     847       5     848    1511    +    2.2e-110  368.0  15.2  -
Cytophagaceae_Telluribacter                      -          LKAP-TSAKG2_H04_018_2018_2 -               28     841      17     846       5     848    1451    +    2.5e-110  368.0  15.1  -
Cytophagaceae_Taeseokella                        -          LKAP-TSAKG2_H04_018_2018_2 -                1     817      23     847      23     848    1385    +    2.6e-110  367.8  15.3  -
Flavobacteriaceae_Sabulilitoribacter             -          LKAP-TSAKG2_H04_018_2018_2 -               27     843      21     847       5     848    1439    +      3e-110  367.5  15.4  -
Stigonematales_Iphinoe                           -          LKAP-TSAKG2_H04_018_2018_2 -               48     823      22     847       6     848    1446    +    3.1e-110  367.6  15.5  -
Cryomorphaceae_Owenweeksia                       -          LKAP-TSAKG2_H04_018_2018_2 -               24     851      14     846       4     848    1482    +    3.2e-110  367.4  15.1  -
Herpetosiphonaceae_Herpetosiphon                 -          LKAP-TSAKG2_H04_018_2018_2 -               47     833      21     848       4     848    1475    +    3.3e-110  367.2  15.8  -
Halanaerobiaceae_Halocella                       -          LKAP-TSAKG2_H04_018_2018_2 -               18     869      21     847       7     848    1475    +    3.3e-110  367.4  15.5  -
Cytophagaceae_Lacihabitans                       -          LKAP-TSAKG2_H04_018_2018_2 -                5     781      68     847      64     848    1337    +    3.5e-110  367.3  14.8  -
Cyclobacteriaceae_Aquiflexum                     -          LKAP-TSAKG2_H04_018_2018_2 -               41     861      21     847       5     848    1459    +      4e-110  367.3  15.1  -
Bifidobacteriaceae_Parascardovia                 -          LKAP-TSAKG2_H04_018_2018_2 -               39     858      18     847       4     848    1518    +    4.1e-110  367.2  15.4  -
Cytophagales_Thermoflexibacter                   -          LKAP-TSAKG2_H04_018_2018_2 -               48     854      15     838       4     848    1516    +    4.9e-110  366.8  15.2  -
Oscillatoriales_Halospirulina                    -          LKAP-TSAKG2_H04_018_2018_2 -               27     803      21     847       5     848    1388    +    4.9e-110  367.0  15.6  -
Synergistaceae_Jonquetella                       -          LKAP-TSAKG2_H04_018_2018_2 -               59     810      65     848      41     848    1394    +      5e-110  367.0  16.1  -
Flavobacteriaceae_Litoribaculum                  -          LKAP-TSAKG2_H04_018_2018_2 -               45     861      21     847       5     848    1447    +    5.7e-110  366.5  15.2  -
Natranaerobiaceae_Natronovirga                   -          LKAP-TSAKG2_H04_018_2018_2 -               41     670     198     848     177     848    1225    +      6e-110  366.6  11.8  -
Verrucomicrobiaceae_Verrucomicrobium             -          LKAP-TSAKG2_H04_018_2018_2 -               24     846      21     846       4     848    1492    +    6.1e-110  366.6  15.9  -
Micromonosporaceae_Catelliglobosispora           -          LKAP-TSAKG2_H04_018_2018_2 -               42     852      18     847       4     848    1510    +    6.2e-110  366.6  16.0  -
Flavobacteriaceae_Imtechella                     -          LKAP-TSAKG2_H04_018_2018_2 -               39     871      21     847       5     848    1435    +    7.2e-110  366.3  15.4  -
Chitinophagaceae_Dinghuibacter                   -          LKAP-TSAKG2_H04_018_2018_2 -               39     867      15     847       4     848    1487    +    7.5e-110  366.2  15.1  -
Rhodothermaceae_Longimonas                       -          LKAP-TSAKG2_H04_018_2018_2 -               25     841      20     840       4     848    1457    +    9.4e-110  365.8  15.2  -
Marinilabiliaceae_Mangroviflexus                 -          LKAP-TSAKG2_H04_018_2018_2 -               27     844      21     847       6     848    1440    +    9.4e-110  366.0  15.6  -
Propionibacteriaceae_Propionimicrobium           -          LKAP-TSAKG2_H04_018_2018_2 -               26     838      18     848       4     848    1502    +      1e-109  365.8  14.9  -
Thermoanaerobacterales_Syntrophaceticus          -          LKAP-TSAKG2_H04_018_2018_2 -               29     847      21     847       4     848    1416    +      1e-109  365.8  15.4  -
Pseudonocardiaceae_Actinorectispora              -          LKAP-TSAKG2_H04_018_2018_2 -               13     817      12     848       3     848    1445    +    2.1e-109  364.9  16.3  -
Cryomorphaceae_Salibacter                        -          LKAP-TSAKG2_H04_018_2018_2 -               27     849      21     846       5     848    1448    +    2.3e-109  364.8  15.2  -
Streptosporangineae_Allonocardiopsis             -          LKAP-TSAKG2_H04_018_2018_2 -                2     823      18     847      17     848    1476    +    2.4e-109  364.7  14.8  -
Porphyromonadaceae_Macellibacteroides            -          LKAP-TSAKG2_H04_018_2018_2 -               31     863      15     847       5     848    1502    +    3.3e-109  364.3  15.3  -
Nocardiopsaceae_Lipingzhangella                  -          LKAP-TSAKG2_H04_018_2018_2 -               47     867      21     847       4     848    1528    +    3.6e-109  364.2  15.6  -
Propionibacteriaceae_Propioniferax               -          LKAP-TSAKG2_H04_018_2018_2 -               22     831      18     847       4     848    1465    +    3.9e-109  363.9  15.5  -
Thermoactinomycetaceae_Shimazuella               -          LKAP-TSAKG2_H04_018_2018_2 -               27     818      21     847       4     848    1459    +    4.2e-109  363.7  15.4  -
Flavobacteriaceae_Neptunitalea                   -          LKAP-TSAKG2_H04_018_2018_2 -               27     842      21     847       5     848    1438    +    4.3e-109  363.8  15.0  -
Ardenticatenia_Ardenticatena                     -          LKAP-TSAKG2_H04_018_2018_2 -               22     858      17     848       4     848    1453    +    4.3e-109  363.9  15.9  -
Flavobacteriaceae_Pustulibacterium               -          LKAP-TSAKG2_H04_018_2018_2 -                6     817      27     847      21     848    1421    +    5.3e-109  363.4  14.8  -
Bifidobacteriaceae_Aeriscardovia                 -          LKAP-TSAKG2_H04_018_2018_2 -               23     839      15     847       4     848    1422    +    5.9e-109  363.6  16.0  -
Chitinophagaceae_Parafilimonas                   -          LKAP-TSAKG2_H04_018_2018_2 -               22     852      14     847       4     848    1461    +    6.1e-109  363.1  14.8  -
Balneolaceae_Fodinibius                          -          LKAP-TSAKG2_H04_018_2018_2 -                7     839      14     847       8     848    1466    +    6.7e-109  363.1  15.0  -
Desulfurobacteriaceae_Phorcysia                  -          LKAP-TSAKG2_H04_018_2018_2 -                3     799      79     847      74     848    1349    +    6.8e-109  363.6  13.5  -
Acidaminococcaceae_Succiniclasticum              -          LKAP-TSAKG2_H04_018_2018_2 -               33     882      16     848       4     848    1505    +    7.2e-109  363.0  15.6  -
Alicyclobacillaceae_Kyrpidia                     -          LKAP-TSAKG2_H04_018_2018_2 -               47     872      21     846       4     848    1528    +    7.6e-109  363.2  16.2  -
Sphaerobacteraceae_Sphaerobacter                 -          LKAP-TSAKG2_H04_018_2018_2 -               17     820      21     848       7     848    1500    +    1.1e-108  362.6  15.7  -
Cytophagaceae_Fluviimonas                        -          LKAP-TSAKG2_H04_018_2018_2 -               24     804      65     847      48     848    1401    +    1.3e-108  362.1  14.5  -
Kiritimatiellaceae_Kiritimatiella                -          LKAP-TSAKG2_H04_018_2018_2 -               40     903      15     848       3     848    1556    +    1.4e-108  362.1  15.7  -
Chitinophagaceae_Haoranjiania                    -          LKAP-TSAKG2_H04_018_2018_2 -               39     870      15     847       4     848    1489    +    1.4e-108  362.1  15.4  -
Sporomusaceae_Anaerosinus                        -          LKAP-TSAKG2_H04_018_2018_2 -               21     868      16     848       4     848    1511    +    1.4e-108  361.8  15.7  -
Caldisericaceae_Caldisericum                     -          LKAP-TSAKG2_H04_018_2018_2 -               17     868      12     846       3     848    1481    +    1.6e-108  361.7  16.0  -
Porphyromonadaceae_Microbacter                   -          LKAP-TSAKG2_H04_018_2018_2 -               36     869      15     847       5     848    1488    +      2e-108  361.6  15.1  -
Thermoanaerobacteraceae_Gelria                   -          LKAP-TSAKG2_H04_018_2018_2 -              150     914      63     847      42     848    1725    +    2.1e-108  361.3  15.4  -
Propionibacteriaceae_Pseudopropionibacterium     -          LKAP-TSAKG2_H04_018_2018_2 -               26     839      18     848       4     848    1506    +    2.3e-108  361.3  15.6  -
Verrucomicrobiaceae_Roseimicrobium               -          LKAP-TSAKG2_H04_018_2018_2 -               27     847      21     847       4     848    1457    +    2.4e-108  361.4  15.9  -
Ktedonobacteraceae_Ktedonobacter                 -          LKAP-TSAKG2_H04_018_2018_2 -               17     807      17     848       4     848    1386    +    2.4e-108  361.5  16.0  -
Flavobacteriaceae_Ornithobacterium               -          LKAP-TSAKG2_H04_018_2018_2 -               30     857      12     847       3     848    1462    +    3.1e-108  360.7  15.7  -
Propionibacteriaceae_Micropruina                 -          LKAP-TSAKG2_H04_018_2018_2 -               22     831      18     847       4     848    1438    +    3.2e-108  361.1  15.5  -
Erysipelotrichaceae_Catenisphaera                -          LKAP-TSAKG2_H04_018_2018_2 -               27     856      21     847       6     848    1419    +    3.8e-108  360.8  16.1  -
Aquificaceae_Hydrogenobacter                     -          LKAP-TSAKG2_H04_018_2018_2 -               38     877      19     848       6     848    1524    +    3.8e-108  360.4  15.1  -
Halobacteroidaceae_Acetohalobium                 -          LKAP-TSAKG2_H04_018_2018_2 -               41     886      16     847       4     848    1525    +    3.9e-108  360.4  15.4  -
Blastocatellaceae_Blastocatella                  -          LKAP-TSAKG2_H04_018_2018_2 -               27     820      21     832       4     848    1445    +    4.2e-108  360.3  15.5  -
Prolixibacteraceae_Draconibacterium              -          LKAP-TSAKG2_H04_018_2018_2 -               38     820      14     797       4     821    1486    +    4.7e-108  360.1  16.0  -
Anaerolineaceae_Pelolinea                        -          LKAP-TSAKG2_H04_018_2018_2 -               22     839      18     848       5     848    1432    +    4.9e-108  360.4  15.4  -
Mesoaciditogaceae_Mesoaciditoga                  -          LKAP-TSAKG2_H04_018_2018_2 -               30     871      17     848       4     848    1462    +    5.2e-108  360.2  15.8  -
Flavobacteriaceae_Pseudozobellia                 -          LKAP-TSAKG2_H04_018_2018_2 -                6     831      22     847      18     848    1401    +    5.5e-108  360.1  14.9  -
Trueperaceae_Truepera                            -          LKAP-TSAKG2_H04_018_2018_2 -               17     814      21     848       9     848    1461    +    5.7e-108  360.0  15.4  -
Halobacteroidaceae_Halanaerobaculum              -          LKAP-TSAKG2_H04_018_2018_2 -               35     855      21     847       4     848    1498    +    7.2e-108  359.6  15.5  -
Victivallaceae_Victivallis                       -          LKAP-TSAKG2_H04_018_2018_2 -               43     836      21     848       4     848    1456    +    8.7e-108  359.4  15.4  -
Oscillatoriales_Planktothricoides                -          LKAP-TSAKG2_H04_018_2018_2 -               16     763      66     848      54     848    1369    +    9.7e-108  359.3  14.7  -
Iamiaceae_Iamia                                  -          LKAP-TSAKG2_H04_018_2018_2 -               22     835      21     847       5     848    1474    +    9.9e-108  359.4  15.5  -
Eubacteriaceae_Holdemanella                      -          LKAP-TSAKG2_H04_018_2018_2 -               54     885      21     847       5     848    1487    +      1e-107  359.2  15.5  -
Balneicellaceae_Balneicella                      -          LKAP-TSAKG2_H04_018_2018_2 -               31     815      21     798       5     824    1505    +    1.2e-107  359.0  15.8  -
Flavobacteriaceae_Fulvibacter                    -          LKAP-TSAKG2_H04_018_2018_2 -               20     804      59     846      40     848    1408    +    1.2e-107  358.8  15.2  -
Prolixibacteraceae_Roseimarinus                  -          LKAP-TSAKG2_H04_018_2018_2 -               16     844      12     847       3     848    1442    +    1.3e-107  358.8  15.3  -
Peptoniphilaceae_Ezakiella                       -          LKAP-TSAKG2_H04_018_2018_2 -               80     841      63     847      41     848    1367    +    1.5e-107  358.7  14.6  -
Halobacteroidaceae_Sporohalobacter               -          LKAP-TSAKG2_H04_018_2018_2 -               42     883      17     847       4     848    1527    +    1.6e-107  358.5  15.6  -
