# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Moraxellaceae_Psychrobacter                      -          LKAP-TSAKG2_B06_046_2018_2 -               28     977      20     966       7     966    1491    +           0 1208.7  18.5  -
Moraxellaceae_Moraxella                          -          LKAP-TSAKG2_B06_046_2018_2 -               20     962      20     965       7     966    1446    +           0 1079.1  18.6  -
Flavobacteriaceae_Marinirhabdus                  -          LKAP-TSAKG2_B06_046_2018_2 -               28     961      19     954       6     962    1446    +    8.6e-143  475.5  18.8  -
Chitinophagaceae_Asinibacterium                  -          LKAP-TSAKG2_B06_046_2018_2 -               12     954      11     950       4     964    1441    +      1e-142  475.3  18.7  -
Halanaerobiaceae_Halocella                       -          LKAP-TSAKG2_B06_046_2018_2 -               19     985      20     958       7     965    1475    +    1.1e-142  475.0  18.9  -
Oscillatoriales_Alkalinema                       -          LKAP-TSAKG2_B06_046_2018_2 -               28     925      20     965       6     966    1456    +    1.2e-142  475.1  18.3  -
Cytophagaceae_Sporocytophaga                     -          LKAP-TSAKG2_B06_046_2018_2 -               38     967      20     952       6     964    1488    +    1.3e-142  475.0  19.3  -
Synergistaceae_Synergistes                       -          LKAP-TSAKG2_B06_046_2018_2 -               52     962      19     956       5     963    1355    +    1.3e-142  475.0  19.8  -
Anaerolineaceae_Thermomarinilinea                -          LKAP-TSAKG2_B06_046_2018_2 -               28     951      20     955       6     961    1435    +    1.5e-142  475.0  19.3  -
Flavobacteriaceae_Corallibacter                  -          LKAP-TSAKG2_B06_046_2018_2 -               33     971      19     956       5     964    1463    +    1.6e-142  474.5  19.3  -
Flavobacteriaceae_Chishuiella                    -          LKAP-TSAKG2_B06_046_2018_2 -               47     973      19     953       4     964    1480    +    1.6e-142  474.3  19.0  -
Kiritimatiellaceae_Kiritimatiella                -          LKAP-TSAKG2_B06_046_2018_2 -               47    1015      19     955       5     964    1556    +    1.6e-142  474.5  19.0  -
Flavobacteriaceae_Planktosalinus                 -          LKAP-TSAKG2_B06_046_2018_2 -               47     976      19     955       6     963    1479    +    1.8e-142  474.4  18.7  -
Bifidobacteriaceae_Aeriscardovia                 -          LKAP-TSAKG2_B06_046_2018_2 -               23     954      13     957       4     964    1422    +    1.9e-142  474.6  19.4  -
Nostocales_Phyllonema                            -          LKAP-TSAKG2_B06_046_2018_2 -               28     924      20     963       6     966    1414    +    2.2e-142  474.2  18.6  -
Chitinophagaceae_Vibrionimonas                   -          LKAP-TSAKG2_B06_046_2018_2 -                7     933      25     950      19     964    1409    +    2.2e-142  474.1  18.8  -
Selenomonadaceae_Anaerovibrio                    -          LKAP-TSAKG2_B06_046_2018_2 -              114    1041      46     955      25     963    1587    +    2.4e-142  473.9  19.8  -
Propionibacteriaceae_Raineyella                  -          LKAP-TSAKG2_B06_046_2018_2 -                5     918      26     958      22     964    1376    +      3e-142  473.7  19.2  -
Marinilabiliaceae_Alkaliflexus                   -          LKAP-TSAKG2_B06_046_2018_2 -               54     984      19     954       5     963    1467    +      3e-142  473.6  19.1  -
Saprospiraceae_Membranicola                      -          LKAP-TSAKG2_B06_046_2018_2 -                2     927      21     950      20     963    1396    +      3e-142  473.6  19.7  -
Propionibacteriaceae_Micropruina                 -          LKAP-TSAKG2_B06_046_2018_2 -               27     947      19     958       5     965    1438    +    3.2e-142  473.7  18.8  -
Flavobacteriaceae_Aureivirga                     -          LKAP-TSAKG2_B06_046_2018_2 -                2     927      29     955      28     964    1308    +    3.2e-142  473.5  19.1  -
Veillonellaceae_Allisonella                      -          LKAP-TSAKG2_B06_046_2018_2 -               48    1016      19     955       5     965    1537    +    3.3e-142  473.4  19.0  -
Propionibacteriaceae_Pseudopropionibacterium     -          LKAP-TSAKG2_B06_046_2018_2 -               31     951      19     955       5     963    1506    +    3.6e-142  473.3  19.1  -
Flammeovirgaceae_Perexilibacter                  -          LKAP-TSAKG2_B06_046_2018_2 -               48     976      19     950       5     963    1477    +    3.6e-142  473.4  19.4  -
Thermoanaerobacterales_Syntrophaceticus          -          LKAP-TSAKG2_B06_046_2018_2 -               30     967      20     962       6     966    1416    +    3.6e-142  473.4  18.6  -
Chitinophagaceae_Thermoflavifilum                -          LKAP-TSAKG2_B06_046_2018_2 -                5     925      26     950      22     964    1396    +    3.9e-142  473.3  18.3  -
Armatimonadaceae_Armatimonas                     -          LKAP-TSAKG2_B06_046_2018_2 -               27     948      20     963       6     966    1438    +    4.5e-142  473.1  17.7  -
Rubricoccaceae_Rubricoccus                       -          LKAP-TSAKG2_B06_046_2018_2 -               32     956      19     946       5     960    1443    +    4.6e-142  473.0  18.8  -
Chitinophagaceae_Crenotalea                      -          LKAP-TSAKG2_B06_046_2018_2 -               28     953      20     950       6     964    1447    +    5.1e-142  472.9  18.1  -
Propionibacteriaceae_Propionimicrobium           -          LKAP-TSAKG2_B06_046_2018_2 -               31     952      19     958       5     965    1502    +    5.2e-142  472.8  18.2  -
Cyclobacteriaceae_Shivajiella                    -          LKAP-TSAKG2_B06_046_2018_2 -                6     927      27     953      22     964    1385    +    5.4e-142  473.0  19.1  -
Flavobacteriaceae_Confluentibacter               -          LKAP-TSAKG2_B06_046_2018_2 -               27     954      19     955       6     964    1438    +    5.6e-142  472.7  18.8  -
Flavobacteriaceae_Yeosuana                       -          LKAP-TSAKG2_B06_046_2018_2 -               27     955      19     955       6     963    1469    +    6.5e-142  472.5  19.1  -
Acidaminococcaceae_Succiniclasticum              -          LKAP-TSAKG2_B06_046_2018_2 -               39     996      19     957       5     964    1505    +    6.8e-142  472.4  18.9  -
Alicyclobacillaceae_Kyrpidia                     -          LKAP-TSAKG2_B06_046_2018_2 -               48     990      20     959       6     965    1528    +    7.4e-142  472.6  19.4  -
Flavobacteriaceae_Gelatiniphilus                 -          LKAP-TSAKG2_B06_046_2018_2 -               46     981      19     955       6     964    1487    +    7.6e-142  472.1  18.8  -
Flavobacteriaceae_Croceibacter                   -          LKAP-TSAKG2_B06_046_2018_2 -               48     983      20     954       6     962    1521    +    8.4e-142  472.2  19.0  -
Synergistaceae_Jonquetella                       -          LKAP-TSAKG2_B06_046_2018_2 -               59     925      63     958      42     964    1394    +    8.6e-142  472.3  20.0  -
Prolixibacteraceae_Tangfeifania                  -          LKAP-TSAKG2_B06_046_2018_2 -               18     958      12     955       4     964    1446    +    9.2e-142  471.9  19.3  -
Clostridiales_Guggenheimella                     -          LKAP-TSAKG2_B06_046_2018_2 -               47     974      20     956       6     963    1501    +    9.8e-142  472.0  19.3  -
Marinilabiliaceae_Anaerophaga                    -          LKAP-TSAKG2_B06_046_2018_2 -               48     988      20     954       8     965    1524    +    1.1e-141  471.8  18.6  -
Flammeovirgaceae_Limibacter                      -          LKAP-TSAKG2_B06_046_2018_2 -               39     965      20     950       6     964    1467    +    1.1e-141  471.9  19.0  -
Mesoaciditogaceae_Mesoaciditoga                  -          LKAP-TSAKG2_B06_046_2018_2 -               36     984      20     956       6     963    1462    +    1.5e-141  471.4  19.2  -
Nocardiopsaceae_Lipingzhangella                  -          LKAP-TSAKG2_B06_046_2018_2 -               47     981      19     956       5     963    1528    +    1.6e-141  471.5  19.2  -
Clostridiales_Kallipyga                          -          LKAP-TSAKG2_B06_046_2018_2 -               93     966      63     957      42     965    1474    +    1.8e-141  471.1  19.2  -
Aquificaceae_Hydrogenobacter                     -          LKAP-TSAKG2_B06_046_2018_2 -               42     991      20     957       9     966    1524    +    1.8e-141  471.0  18.4  -
Flavobacteriaceae_Hanstruepera                   -          LKAP-TSAKG2_B06_046_2018_2 -               33     967      20     953       6     962    1493    +    2.2e-141  470.8  19.2  -
Pyrinomonadaceae_Arenimicrobium                  -          LKAP-TSAKG2_B06_046_2018_2 -               48     996      20     950       6     964    1521    +    2.2e-141  470.8  18.7  -
Flavobacteriaceae_Aureicoccus                    -          LKAP-TSAKG2_B06_046_2018_2 -               47     977      19     952       6     961    1477    +    2.4e-141  470.6  19.4  -
Flammeovirgaceae_Tunicatimonas                   -          LKAP-TSAKG2_B06_046_2018_2 -               28     953      20     951       6     964    1457    +    2.5e-141  470.6  19.0  -
Cytophagaceae_Rhodocytophaga                     -          LKAP-TSAKG2_B06_046_2018_2 -               22     911      60     951      46     964    1416    +    2.6e-141  470.6  19.3  -
Fusobacteriaceae_Psychrilyobacter                -          LKAP-TSAKG2_B06_046_2018_2 -               12     901      54     959      41     966    1266    +      3e-141  470.4  19.5  -
Flavobacteriaceae_Aureitalea                     -          LKAP-TSAKG2_B06_046_2018_2 -               30     963      19     955       6     962    1392    +    3.1e-141  470.3  19.2  -
Balneolaceae_Fodinibius                          -          LKAP-TSAKG2_B06_046_2018_2 -               11     946      15     950       6     963    1466    +    3.3e-141  470.2  18.7  -
Chitinophagaceae_Panacibacter                    -          LKAP-TSAKG2_B06_046_2018_2 -               27     957      19     950       5     964    1451    +    3.7e-141  469.9  18.3  -
Desulfurobacteriaceae_Phorcysia                  -          LKAP-TSAKG2_B06_046_2018_2 -                3     912      77     955      72     962    1349    +    4.5e-141  470.2  17.3  -
Sphingobacteriaceae_Nubsella                     -          LKAP-TSAKG2_B06_046_2018_2 -                9     943      11     951       5     964    1422    +    4.6e-141  469.8  19.2  -
Flavobacteriaceae_Spongiivirga                   -          LKAP-TSAKG2_B06_046_2018_2 -               27     958      19     955       5     964    1405    +    4.7e-141  469.6  18.9  -
Oscillatoriales_Halospirulina                    -          LKAP-TSAKG2_B06_046_2018_2 -               28     917      20     956       6     966    1388    +    5.3e-141  469.6  19.0  -
Flavobacteriaceae_Geojedonia                     -          LKAP-TSAKG2_B06_046_2018_2 -               27     956      19     955       6     964    1440    +    5.4e-141  469.5  18.7  -
Flammeovirgaceae_Flexithrix                      -          LKAP-TSAKG2_B06_046_2018_2 -               28     954      20     950       6     964    1478    +    5.7e-141  469.5  18.9  -
Flavobacteriaceae_Snuella                        -          LKAP-TSAKG2_B06_046_2018_2 -               25     956      19     955       6     963    1440    +    5.9e-141  469.3  18.9  -
Bernardetiaceae_Garritya                         -          LKAP-TSAKG2_B06_046_2018_2 -               27     959      19     950       5     962    1481    +    6.5e-141  469.4  19.0  -
Trueperaceae_Truepera                            -          LKAP-TSAKG2_B06_046_2018_2 -               18     932      20     961       9     966    1461    +    6.6e-141  469.1  18.6  -
Cytophagales_Thermoflexibacter                   -          LKAP-TSAKG2_B06_046_2018_2 -               57     970      20     950       5     963    1516    +    7.2e-141  469.0  18.8  -
Marinilabiliaceae_Thermophagus                   -          LKAP-TSAKG2_B06_046_2018_2 -               48     984      20     955       8     963    1488    +    7.4e-141  469.0  18.7  -
Chitinophagaceae_Heliimonas                      -          LKAP-TSAKG2_B06_046_2018_2 -               36     952      20     950       5     964    1456    +      9e-141  468.6  19.1  -
Natranaerobiaceae_Natronovirga                   -          LKAP-TSAKG2_B06_046_2018_2 -               41     784     196     957     175     964    1225    +      1e-140  468.5  15.4  -
Flavobacteriaceae_Eudoraea                       -          LKAP-TSAKG2_B06_046_2018_2 -                1     938      21     955      21     964    1393    +    1.1e-140  468.5  18.5  -
Erysipelotrichaceae_Solobacterium                -          LKAP-TSAKG2_B06_046_2018_2 -               48     983      20     959       6     964    1487    +    1.1e-140  468.6  18.4  -
Flavobacteriaceae_Jejudonia                      -          LKAP-TSAKG2_B06_046_2018_2 -               27     961      19     955       6     963    1445    +    1.2e-140  468.3  19.0  -
Marinilabiliaceae_Geofilum                       -          LKAP-TSAKG2_B06_046_2018_2 -               28     955      20     954       8     963    1440    +    1.2e-140  468.4  19.3  -
Oscillatoriales_Crinalium                        -          LKAP-TSAKG2_B06_046_2018_2 -               28     928      20     965       6     966    1446    +    1.3e-140  468.3  19.0  -
Ardenticatenia_Ardenticatena                     -          LKAP-TSAKG2_B06_046_2018_2 -               28     970      20     955       6     961    1453    +    1.3e-140  468.4  19.4  -
Sporomusaceae_Anaerospora                        -          LKAP-TSAKG2_B06_046_2018_2 -              122    1032      63     955      42     964    1517    +    1.4e-140  468.0  18.8  -
Micromonosporaceae_Rhizocola                     -          LKAP-TSAKG2_B06_046_2018_2 -               46     971      19     961       5     966    1451    +    1.5e-140  468.2  19.2  -
Flavobacteriaceae_Algoriella                     -          LKAP-TSAKG2_B06_046_2018_2 -               38     973      12     953       4     964    1483    +    1.5e-140  468.0  19.1  -
Oscillatoriales_Planktothricoides                -          LKAP-TSAKG2_B06_046_2018_2 -               16     884      64     964      52     966    1369    +    1.7e-140  467.9  18.3  -
Iamiaceae_Iamia                                  -          LKAP-TSAKG2_B06_046_2018_2 -               24     953      21     960       7     965    1474    +    1.7e-140  468.0  18.9  -
Sporomusaceae_Anaerosinus                        -          LKAP-TSAKG2_B06_046_2018_2 -               28     981      20     956       5     964    1511    +    1.7e-140  467.6  19.1  -
Flavobacteriaceae_Kriegella                      -          LKAP-TSAKG2_B06_046_2018_2 -               18     927      46     954      28     963    1382    +    1.8e-140  467.7  18.8  -
Chitinophagaceae_Niveitalea                      -          LKAP-TSAKG2_B06_046_2018_2 -               47     977      19     950       5     964    1494    +    1.8e-140  467.8  18.5  -
Flavobacteriaceae_Arenitalea                     -          LKAP-TSAKG2_B06_046_2018_2 -               47     980      19     955       6     964    1483    +    1.9e-140  467.6  18.5  -
Marinilabiliaceae_Marinilabilia                  -          LKAP-TSAKG2_B06_046_2018_2 -               28     961      20     954       8     963    1449    +      2e-140  467.6  19.0  -
Halobacteroidaceae_Acetohalobium                 -          LKAP-TSAKG2_B06_046_2018_2 -               47    1002      19     958       5     965    1525    +      2e-140  467.4  18.6  -
Opitutaceae_Opitutus                             -          LKAP-TSAKG2_B06_046_2018_2 -               28     986      20     955       6     964    1480    +      2e-140  467.5  18.9  -
Actinospicaceae_Actinocrinis                     -          LKAP-TSAKG2_B06_046_2018_2 -                2     951      22     955      21     961    1433    +    2.1e-140  467.6  18.8  -
Chitinivibrionaceae_Chitinivibrio                -          LKAP-TSAKG2_B06_046_2018_2 -               35     984      19     958       5     963    1488    +    2.3e-140  467.4  19.4  -
Clostridiaceae_Asaccharospora                    -          LKAP-TSAKG2_B06_046_2018_2 -               55     953      20     955       6     965    1495    +    2.4e-140  467.3  18.5  -
Propionibacteriaceae_Propioniciclava             -          LKAP-TSAKG2_B06_046_2018_2 -               36     955      19     955       5     963    1453    +    2.6e-140  467.2  18.1  -
Flavobacteriaceae_Hoppeia                        -          LKAP-TSAKG2_B06_046_2018_2 -               36     966      20     954       6     963    1489    +    3.3e-140  466.7  19.1  -
Cytophagaceae_Rhodonellum                        -          LKAP-TSAKG2_B06_046_2018_2 -                2     884      66     951      65     964    1350    +    3.6e-140  466.8  17.8  -
Cytophagaceae_Persicitalea                       -          LKAP-TSAKG2_B06_046_2018_2 -               50     967      21     951       7     962    1464    +    3.7e-140  467.1  19.1  -
Cytophagaceae_Jiulongibacter                     -          LKAP-TSAKG2_B06_046_2018_2 -               47     973      19     949       5     964    1508    +      4e-140  466.6  19.1  -
Flavobacteriaceae_Algitalea                      -          LKAP-TSAKG2_B06_046_2018_2 -               27     960      19     955       5     964    1444    +    4.1e-140  466.5  19.0  -
Halobacteroidaceae_Sporohalobacter               -          LKAP-TSAKG2_B06_046_2018_2 -               48     999      20     958       6     965    1527    +    7.9e-140  465.5  18.7  -
Flavobacteriaceae_Aurantiacicella                -          LKAP-TSAKG2_B06_046_2018_2 -                1     930      25     955      25     963    1381    +    9.8e-140  465.2  19.6  -
Lentimicrobiaceae_Lentimicrobium                 -          LKAP-TSAKG2_B06_046_2018_2 -               27     955      19     950       5     962    1446    +      1e-139  465.1  19.0  -
Verrucomicrobiaceae_Verrucomicrobium             -          LKAP-TSAKG2_B06_046_2018_2 -               25     960      20     955       7     963    1492    +    1.1e-139  465.2  19.4  -
Victivallaceae_Victivallis                       -          LKAP-TSAKG2_B06_046_2018_2 -               72     951      63     958      42     965    1456    +    1.2e-139  465.1  19.1  -
Ichthyobacteriaceae_Ichthyobacterium             -          LKAP-TSAKG2_B06_046_2018_2 -               47     985      19     955       7     964    1521    +    1.2e-139  465.0  18.6  -
Halobacteroidaceae_Halanaerobaculum              -          LKAP-TSAKG2_B06_046_2018_2 -               35     970      19     957       5     964    1498    +    1.2e-139  464.9  18.8  -
Cyclobacteriaceae_Mongoliitalea                  -          LKAP-TSAKG2_B06_046_2018_2 -                2     924      28     953      19     964    1386    +    1.5e-139  464.8  18.7  -
Nocardiopsaceae_Allosalinactinospora             -          LKAP-TSAKG2_B06_046_2018_2 -               54     989      20     956       5     963    1485    +    1.5e-139  465.0  19.0  -
Flavobacteriaceae_Maripseudobacter               -          LKAP-TSAKG2_B06_046_2018_2 -               48     982      19     953       6     962    1489    +    2.2e-139  464.2  18.7  -
Porphyromonadaceae_Falsiporphyromonas            -          LKAP-TSAKG2_B06_046_2018_2 -               33     975      19     952       7     962    1459    +    2.6e-139  464.0  19.0  -
Flavobacteriaceae_Ascidiimonas                   -          LKAP-TSAKG2_B06_046_2018_2 -               27     953      19     950       6     963    1442    +    2.6e-139  463.8  19.2  -
Cytophagales_Chryseolinea                        -          LKAP-TSAKG2_B06_046_2018_2 -               40     964      20     951       6     964    1472    +    2.7e-139  463.9  18.8  -
Erysipelotrichaceae_Catenisphaera                -          LKAP-TSAKG2_B06_046_2018_2 -               28     970      20     956       7     963    1419    +    2.8e-139  464.0  19.5  -
Cyclobacteriaceae_Mariniradius                   -          LKAP-TSAKG2_B06_046_2018_2 -               33     958      20     950       6     963    1359    +    2.9e-139  464.3  19.1  -
Flavobacteriaceae_Sabulilitoribacter             -          LKAP-TSAKG2_B06_046_2018_2 -               27     955      19     955       6     964    1439    +    3.1e-139  463.7  19.0  -
Flavobacteriaceae_Coenonia                       -          LKAP-TSAKG2_B06_046_2018_2 -               47     974      19     953       6     964    1606    +    3.1e-139  463.6  18.6  -
Caldisericaceae_Caldisericum                     -          LKAP-TSAKG2_B06_046_2018_2 -               21     982      14     955       4     964    1481    +    3.8e-139  463.2  19.0  -
Cryomorphaceae_Owenweeksia                       -          LKAP-TSAKG2_B06_046_2018_2 -               33     965      19     956       5     964    1482    +    3.8e-139  463.3  18.6  -
Chitinophagaceae_Cnuella                         -          LKAP-TSAKG2_B06_046_2018_2 -               47     980      19     950       5     964    1493    +    4.3e-139  463.4  19.0  -
Sphaerobacteraceae_Sphaerobacter                 -          LKAP-TSAKG2_B06_046_2018_2 -               18     942      20     965       8     966    1500    +      5e-139  463.2  18.8  -
Flavobacteriaceae_Imtechella                     -          LKAP-TSAKG2_B06_046_2018_2 -               39     983      19     955       6     964    1435    +    6.4e-139  462.6  19.0  -
Rikenellaceae_Rikenella                          -          LKAP-TSAKG2_B06_046_2018_2 -               56     989      20     950       6     962    1472    +    6.4e-139  462.6  19.1  -
Flavobacteriaceae_Antarcticimonas                -          LKAP-TSAKG2_B06_046_2018_2 -               38     969      19     954       6     963    1468    +    6.5e-139  462.4  19.1  -
Cytophagaceae_Leadbetterella                     -          LKAP-TSAKG2_B06_046_2018_2 -               41     948      20     949       6     964    1457    +    7.5e-139  462.5  19.2  -
Cytophagaceae_Rhabdobacter                       -          LKAP-TSAKG2_B06_046_2018_2 -               58     946      65     952      44     964    1434    +    7.6e-139  462.5  18.9  -
Flavobacteriaceae_Vitellibacter                  -          LKAP-TSAKG2_B06_046_2018_2 -               44     981      20     955       6     963    1511    +    9.6e-139  462.0  19.0  -
Sporomusaceae_Sporolituus                        -          LKAP-TSAKG2_B06_046_2018_2 -                2     869     111     955     110     963    1410    +    9.9e-139  461.9  16.5  -
Prochlorotrichaceae_Prochlorothrix               -          LKAP-TSAKG2_B06_046_2018_2 -               16     912      21     965       9     966    1448    +    1.1e-138  461.8  18.3  -
Anaerolineaceae_Ornatilinea                      -          LKAP-TSAKG2_B06_046_2018_2 -               45     966      20     957       6     962    1462    +    1.1e-138  462.1  19.7  -
Cytophagaceae_Telluribacter                      -          LKAP-TSAKG2_B06_046_2018_2 -               58     950      61     951      38     963    1451    +    1.2e-138  461.9  18.7  -
Cytophagaceae_Taeseokella                        -          LKAP-TSAKG2_B06_046_2018_2 -                1     923      21     949      21     962    1385    +    1.2e-138  461.7  19.2  -
Flavobacteriaceae_Pustulibacterium               -          LKAP-TSAKG2_B06_046_2018_2 -                6     929      25     955      20     963    1421    +    1.3e-138  461.5  19.1  -
Puniceicoccaceae_Cerasicoccus                    -          LKAP-TSAKG2_B06_046_2018_2 -               39     971      20     956       7     965    1469    +    1.3e-138  461.5  18.7  -
Ktedonobacteraceae_Ktedonobacter                 -          LKAP-TSAKG2_B06_046_2018_2 -               23     919      20     955       6     963    1386    +    1.4e-138  461.7  19.4  -
Brevinemataceae_Brevinema                        -          LKAP-TSAKG2_B06_046_2018_2 -               47     979      20     958       7     965    1490    +    1.4e-138  461.5  19.3  -
Deferribacteraceae_Seleniivibrio                 -          LKAP-TSAKG2_B06_046_2018_2 -               35     946      62     960      38     965    1474    +    1.5e-138  461.2  19.2  -
Verrucomicrobiaceae_Roseimicrobium               -          LKAP-TSAKG2_B06_046_2018_2 -               28     961      20     956       7     965    1457    +    1.5e-138  461.5  19.1  -
Streptococcaceae_Lactovum                        -          LKAP-TSAKG2_B06_046_2018_2 -               66     977      60     956      25     964    1456    +    1.6e-138  461.2  18.9  -
Anaerolineaceae_Pelolinea                        -          LKAP-TSAKG2_B06_046_2018_2 -               27     953      19     957       5     963    1432    +    1.8e-138  461.3  18.9  -
Synergistaceae_Pyramidobacter                    -          LKAP-TSAKG2_B06_046_2018_2 -               27     940      19     955       5     962    1445    +    1.9e-138  461.0  19.8  -
Cytophagaceae_Lacihabitans                       -          LKAP-TSAKG2_B06_046_2018_2 -                5     887      66     949      62     963    1337    +    2.1e-138  460.8  19.1  -
Flavobacteriaceae_Litoribaculum                  -          LKAP-TSAKG2_B06_046_2018_2 -               45     973      19     955       6     964    1447    +    3.4e-138  460.1  18.6  -
Blastocatellaceae_Blastocatella                  -          LKAP-TSAKG2_B06_046_2018_2 -               28     942      20     950       6     964    1445    +    3.6e-138  460.0  19.1  -
Acetobacteraceae_Neoasaia                        -          LKAP-TSAKG2_B06_046_2018_2 -               28     751      20     794       6     799    1457    +    3.7e-138  460.3  17.5  -
Marinilabiliaceae_Mangroviflexus                 -          LKAP-TSAKG2_B06_046_2018_2 -               28     954      20     953       8     962    1440    +    3.7e-138  460.1  19.3  -
Flavobacteriaceae_Neptunitalea                   -          LKAP-TSAKG2_B06_046_2018_2 -               27     954      19     955       6     964    1438    +    3.8e-138  460.1  18.7  -
Flavobacteriaceae_Sediminibacter                 -          LKAP-TSAKG2_B06_046_2018_2 -               28     960      20     955       6     964    1444    +    4.8e-138  459.7  19.1  -
Bifidobacteriaceae_Gardnerella                   -          LKAP-TSAKG2_B06_046_2018_2 -               55     982      19     956       5     962    1475    +      5e-138  459.7  18.5  -
Veillonellaceae_Anaeroglobus                     -          LKAP-TSAKG2_B06_046_2018_2 -                9     932      62     959      54     965    1408    +    5.2e-138  459.5  19.1  -
Halobacteroidaceae_Halonatronum                  -          LKAP-TSAKG2_B06_046_2018_2 -               11     948      20     958      12     964    1414    +    5.8e-138  459.3  18.3  -
Flavobacteriaceae_Fulvibacter                    -          LKAP-TSAKG2_B06_046_2018_2 -               20     916      57     954      39     964    1408    +    7.2e-138  459.0  19.3  -
Roseiflexaceae_Roseiflexus                       -          LKAP-TSAKG2_B06_046_2018_2 -               49     945      21     955       7     961    1469    +    7.3e-138  459.5  18.5  -
Prolixibacteraceae_Draconibacterium              -          LKAP-TSAKG2_B06_046_2018_2 -               47     979      19     956       4     964    1486    +      9e-138  458.6  19.1  -
Porphyromonadaceae_Microbacter                   -          LKAP-TSAKG2_B06_046_2018_2 -               44     982      19     955       7     964    1488    +    9.1e-138  458.9  18.6  -
Chitinophagaceae_Parafilimonas                   -          LKAP-TSAKG2_B06_046_2018_2 -               31     959      19     950       5     964    1461    +      1e-137  458.5  18.6  -
Selenomonadaceae_Centipeda                       -          LKAP-TSAKG2_B06_046_2018_2 -               22     983      19     955       5     964    1494    +    1.2e-137  458.3  19.0  -
Verrucomicrobiales_Limisphaera                   -          LKAP-TSAKG2_B06_046_2018_2 -               43     956      64     954      43     961    1410    +    1.3e-137  458.7  18.8  -
Pseudonocardiaceae_Longimycelium                 -          LKAP-TSAKG2_B06_046_2018_2 -               48     915      19     962       5     966    1454    +    1.3e-137  458.4  18.8  -
Eubacteriaceae_Holdemanella                      -          LKAP-TSAKG2_B06_046_2018_2 -               55    1002      20     959       7     964    1487    +    1.3e-137  458.3  18.8  -
Fimbriimonadaceae_Fimbriimonas                   -          LKAP-TSAKG2_B06_046_2018_2 -               32     943      19     958       6     965    1443    +    1.4e-137  458.2  18.3  -
Flavobacteriaceae_Costertonia                    -          LKAP-TSAKG2_B06_046_2018_2 -               25     959      19     954       6     962    1482    +    2.4e-137  457.6  19.0  -
Chitinophagaceae_Dinghuibacter                   -          LKAP-TSAKG2_B06_046_2018_2 -               47     974      19     950       5     964    1487    +    2.9e-137  457.1  18.7  -
Acidaminococcaceae_Succinispira                  -          LKAP-TSAKG2_B06_046_2018_2 -               35     983      20     957       5     964    1495    +    2.9e-137  457.1  18.4  -
Cytophagaceae_Fluviimonas                        -          LKAP-TSAKG2_B06_046_2018_2 -               24     910      63     949      46     964    1401    +    3.2e-137  457.0  18.5  -
Anaerolineaceae_Levilinea                        -          LKAP-TSAKG2_B06_046_2018_2 -               28     939      20     955       6     962    1424    +    3.2e-137  457.1  18.9  -
Selenomonadaceae_Schwartzia                      -          LKAP-TSAKG2_B06_046_2018_2 -               29     986      19     958       5     965    1489    +    4.4e-137  456.5  19.4  -
Cryomorphaceae_Salibacter                        -          LKAP-TSAKG2_B06_046_2018_2 -               27     961      19     954       6     964    1448    +    6.7e-137  456.1  18.7  -
Peptoniphilaceae_Ezakiella                       -          LKAP-TSAKG2_B06_046_2018_2 -               80     959      61     960      40     964    1367    +    6.9e-137  455.9  18.3  -
Thermaceae_Vulcanithermus                        -          LKAP-TSAKG2_B06_046_2018_2 -               36     952      21     958       8     966    1481    +    7.9e-137  455.8  17.3  -
Cytophagaceae_Pseudarcicella                     -          LKAP-TSAKG2_B06_046_2018_2 -               23     908      64     951      43     964    1345    +    9.6e-137  455.5  19.0  -
Chroococcales_Chalicogloea                       -          LKAP-TSAKG2_B06_046_2018_2 -               40     939      20     966       6     966    1442    +      1e-136  455.2  17.8  -
Anaerolineaceae_Longilinea                       -          LKAP-TSAKG2_B06_046_2018_2 -               28     942      20     956       6     962    1422    +    1.1e-136  455.5  20.1  -
Glycomycetaceae_Salilacibacter                   -          LKAP-TSAKG2_B06_046_2018_2 -               47     980      19     958       6     966    1494    +    1.3e-136  455.3  18.6  -
Porphyromonadaceae_Macellibacteroides            -          LKAP-TSAKG2_B06_046_2018_2 -               39     972      19     951       7     962    1502    +    1.3e-136  455.2  19.0  -
Flavobacteriaceae_Spongiiferula                  -          LKAP-TSAKG2_B06_046_2018_2 -               27     957      19     956       5     964    1441    +    1.3e-136  454.9  19.2  -
Bifidobacteriaceae_Neoscardovia                  -          LKAP-TSAKG2_B06_046_2018_2 -                6     889      63     958      57     965    1342    +    1.3e-136  455.0  18.8  -
Soortiaceae_Soortia                              -          LKAP-TSAKG2_B06_046_2018_2 -               52     988      20     948       6     961    1516    +    1.4e-136  454.9  18.8  -
Cyclobacteriaceae_Aquiflexum                     -          LKAP-TSAKG2_B06_046_2018_2 -               42     970      20     952       6     964    1459    +    1.6e-136  454.9  18.7  -
Eggerthellaceae_Asaccharobacter                  -          LKAP-TSAKG2_B06_046_2018_2 -               48     959      20     955       5     962    1428    +    1.6e-136  455.0  18.8  -
