# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Bacillales_Exiguobacterium                       -          LKAP-GUTHK2_F05_037_2017_1 -               27     941       9     916       2     936    1526    +           0 1073.9  28.9  -
Pasteurellaceae_Muribacter                       -          LKAP-GUTHK2_F05_037_2017_1 -               71     919      72     934      52     949    1356    +    2.1e-119  398.1  23.1  -
Flavobacteriaceae_Subsaximicrobium               -          LKAP-GUTHK2_F05_037_2017_1 -               66     889      72     907      52     928    1419    +    2.7e-119  397.4  24.2  -
Flavobacteriaceae_Ulvibacter                     -          LKAP-GUTHK2_F05_037_2017_1 -               66     887      72     907      52     928    1440    +    2.9e-119  397.3  24.0  -
Balneolaceae_Rhodohalobacter                     -          LKAP-GUTHK2_F05_037_2017_1 -               70     911      75     934      54     949    1456    +    2.9e-119  397.7  24.0  -
Sphingobacteriaceae_Anseongella                  -          LKAP-GUTHK2_F05_037_2017_1 -               73     898      73     909      52     936    1457    +    3.1e-119  397.7  25.2  -
Gloeomargaritaceae_Gloeomargarita                -          LKAP-GUTHK2_F05_037_2017_1 -               53     903      24     944       4     951    1482    +    3.2e-119  397.5  23.2  -
Clostridiales_Gallicola                          -          LKAP-GUTHK2_F05_037_2017_1 -               90     879      81     900      54     922    1357    +    5.2e-119  396.8  23.3  -
Rhodothermaceae_Longibacter                      -          LKAP-GUTHK2_F05_037_2017_1 -               67     917      75     934      53     949    1456    +    6.3e-119  396.4  23.2  -
Flavobacteriaceae_Formosa                        -          LKAP-GUTHK2_F05_037_2017_1 -               62     885      72     907      52     928    1428    +    6.4e-119  396.1  23.8  -
Thermaceae_Vulcanithermus                        -          LKAP-GUTHK2_F05_037_2017_1 -               83     895      75     923      53     944    1481    +    7.6e-119  396.3  22.8  -
Blastocatellaceae_Blastocatella                  -          LKAP-GUTHK2_F05_037_2017_1 -               69     904      74     933      51     948    1445    +    7.8e-119  396.0  22.7  -
Synergistaceae_Jonquetella                       -          LKAP-GUTHK2_F05_037_2017_1 -               56     878      73     933      53     948    1394    +      1e-118  395.9  22.5  -
Flavobacteriaceae_Olleya                         -          LKAP-GUTHK2_F05_037_2017_1 -               67     888      72     907      52     928    1443    +    1.1e-118  395.5  23.9  -
Flammeovirgaceae_Fabivirga                       -          LKAP-GUTHK2_F05_037_2017_1 -               39     885      74     932      53     947    1375    +    1.4e-118  395.5  24.0  -
Flammeovirgaceae_Nafulsella                      -          LKAP-GUTHK2_F05_037_2017_1 -               25     893      44     932      23     947    1441    +    1.5e-118  395.1  24.5  -
Mesoaciditogaceae_Athalassotoga                  -          LKAP-GUTHK2_F05_037_2017_1 -               75     913      72     923      49     945    1500    +    2.2e-118  394.9  24.1  -
Cardiobacteriaceae_Dichelobacter                 -          LKAP-GUTHK2_F05_037_2017_1 -               75     929      74     938      54     950    1460    +    2.3e-118  394.9  23.6  -
Leptotrichiaceae_Sebaldella                      -          LKAP-GUTHK2_F05_037_2017_1 -               68     917      48     933      28     948    1502    +    2.4e-118  394.7  23.7  -
Eggerthellaceae_Denitrobacterium                 -          LKAP-GUTHK2_F05_037_2017_1 -               45     865      50     909      29     938    1413    +    2.4e-118  394.7  24.1  -
Synergistaceae_Synergistes                       -          LKAP-GUTHK2_F05_037_2017_1 -               99     920      73     936      53     949    1355    +    2.7e-118  394.6  22.6  -
Puniceicoccaceae_Ruficoccus                      -          LKAP-GUTHK2_F05_037_2017_1 -               78     934      72     934      49     949    1471    +    3.1e-118  394.2  23.5  -
Pasteurellaceae_Otariodibacter                   -          LKAP-GUTHK2_F05_037_2017_1 -               19     872      72     933      60     949    1410    +    3.2e-118  394.1  22.8  -
Flavobacteriaceae_Gramella                       -          LKAP-GUTHK2_F05_037_2017_1 -               71     898      72     907      52     928    1452    +    3.2e-118  393.6  23.2  -
Flavobacteriaceae_Aureisphaera                   -          LKAP-GUTHK2_F05_037_2017_1 -               69     890      72     907      52     928    1444    +    3.4e-118  393.9  23.8  -
Mooreiaceae_Mooreia                              -          LKAP-GUTHK2_F05_037_2017_1 -               49     902      73     932      51     947    1424    +    3.7e-118  394.0  23.5  -
Pasteurellaceae_Cricetibacter                    -          LKAP-GUTHK2_F05_037_2017_1 -               37     887      72     934      52     949    1295    +    5.8e-118  393.5  23.2  -
Puniceicoccaceae_Puniceicoccus                   -          LKAP-GUTHK2_F05_037_2017_1 -               68     931      66     934      44     949    1480    +    7.2e-118  393.0  23.7  -
Flavobacteriaceae_Flavivirga                     -          LKAP-GUTHK2_F05_037_2017_1 -               67     886      72     907      52     928    1439    +    9.1e-118  392.4  24.5  -
Moraxellaceae_Enhydrobacter                      -          LKAP-GUTHK2_F05_037_2017_1 -               67     918      72     934      52     949    1484    +    1.2e-117  392.3  23.3  -
Flavobacteriaceae_Pricia                         -          LKAP-GUTHK2_F05_037_2017_1 -               89     940      72     930      30     946    1493    +    2.8e-117  391.1  24.5  -
Lentimicrobiaceae_Lentimicrobium                 -          LKAP-GUTHK2_F05_037_2017_1 -               63     892      68     909      44     936    1446    +      3e-117  390.8  26.0  -
Leptotrichiaceae_Oceanivirga                     -          LKAP-GUTHK2_F05_037_2017_1 -               93     926      77     936      62     951    1500    +      3e-117  390.9  21.7  -
Pasteurellaceae_Bibersteinia                     -          LKAP-GUTHK2_F05_037_2017_1 -               71     925      72     934      52     949    1362    +    3.3e-117  391.0  23.1  -
Opitutaceae_Opitutus                             -          LKAP-GUTHK2_F05_037_2017_1 -               68     941      71     932      49     949    1480    +    3.9e-117  390.5  24.0  -
Anaerolineaceae_Flexilinea                       -          LKAP-GUTHK2_F05_037_2017_1 -               57     865      74     908      53     928    1418    +    4.7e-117  390.7  24.2  -
Cytophagales_Chryseolinea                        -          LKAP-GUTHK2_F05_037_2017_1 -               78     924      74     932      54     947    1472    +    5.5e-117  390.1  23.0  -
Cytophagaceae_Sporocytophaga                     -          LKAP-GUTHK2_F05_037_2017_1 -               78     926      73     932      53     947    1488    +    7.7e-117  389.6  24.1  -
Synergistaceae_Aminiphilus                       -          LKAP-GUTHK2_F05_037_2017_1 -               94     909      73     933      53     948    1416    +    7.9e-117  389.7  23.0  -
Chroococcales_Chalicogloea                       -          LKAP-GUTHK2_F05_037_2017_1 -               76     884      82     933      62     949    1442    +    9.5e-117  389.1  21.3  -
Cytophagaceae_Taeseokella                        -          LKAP-GUTHK2_F05_037_2017_1 -               38     884      73     931      54     946    1385    +    9.6e-117  389.3  23.5  -
Parachlamydiaceae_Neochlamydia                   -          LKAP-GUTHK2_F05_037_2017_1 -               70     945      72     936      51     949    1529    +    1.2e-116  388.9  23.7  -
Cyclobacteriaceae_Nitritalea                     -          LKAP-GUTHK2_F05_037_2017_1 -               66     919      69     932      48     947    1499    +    1.3e-116  388.8  23.9  -
Cytophagaceae_Jiulongibacter                     -          LKAP-GUTHK2_F05_037_2017_1 -               89     934      74     931      54     946    1508    +    1.3e-116  388.8  23.3  -
Catalimonadaceae_Catalinimonas                   -          LKAP-GUTHK2_F05_037_2017_1 -               16     901      20     932       8     947    1425    +    1.5e-116  388.6  25.1  -
Pasteurellaceae_Lonepinella                      -          LKAP-GUTHK2_F05_037_2017_1 -               54     908      72     934      52     949    1498    +    1.7e-116  388.3  22.9  -
Rhodospirillaceae_Phaeovibrio                    -          LKAP-GUTHK2_F05_037_2017_1 -               47     869      72     930      52     946    1450    +    2.1e-116  388.2  22.7  -
Cryomorphaceae_Owenweeksia                       -          LKAP-GUTHK2_F05_037_2017_1 -               46     919      39     931      18     946    1482    +    2.2e-116  387.9  25.0  -
Cytophagaceae_Fluviimonas                        -          LKAP-GUTHK2_F05_037_2017_1 -               24     871      74     931      54     946    1401    +    2.4e-116  387.8  23.7  -
Succinivibrionaceae_Succinatimonas               -          LKAP-GUTHK2_F05_037_2017_1 -               73     899      72     934      52     949    1469    +    4.2e-116  387.2  22.8  -
Cytophagaceae_Ekhidna                            -          LKAP-GUTHK2_F05_037_2017_1 -               54     901      73     932      47     947    1368    +    4.8e-116  387.0  24.3  -
Porphyromonadaceae_Muribaculum                   -          LKAP-GUTHK2_F05_037_2017_1 -               31     883      74     928      54     946    1460    +    7.1e-116  386.6  24.0  -
Leptotrichiaceae_Caviibacter                     -          LKAP-GUTHK2_F05_037_2017_1 -               92     925      77     934      57     948    1499    +    7.2e-116  386.5  22.7  -
Flavobacteriaceae_Leeuwenhoekiella               -          LKAP-GUTHK2_F05_037_2017_1 -               71     897      72     907      52     928    1481    +    8.8e-116  385.7  23.8  -
Pasteurellaceae_Histophilus                      -          LKAP-GUTHK2_F05_037_2017_1 -               13     866      72     933      62     949    1361    +    9.6e-116  386.1  23.2  -
Thorselliaceae_Coetzeea                          -          LKAP-GUTHK2_F05_037_2017_1 -               15     869      72     935      61     949    1391    +    1.5e-115  385.3  23.2  -
Cytophagaceae_Siphonobacter                      -          LKAP-GUTHK2_F05_037_2017_1 -               15     862      74     932      60     947    1351    +    1.6e-115  385.3  22.9  -
Eggerthellaceae_Cryptobacterium                  -          LKAP-GUTHK2_F05_037_2017_1 -               78     888      71     909      27     936    1429    +    1.7e-115  385.2  24.8  -
Cyclobacteriaceae_Shivajiella                    -          LKAP-GUTHK2_F05_037_2017_1 -               35     885      71     932      23     947    1385    +    1.8e-115  385.2  23.8  -
Bifidobacteriaceae_Bombiscardovia                -          LKAP-GUTHK2_F05_037_2017_1 -               36     850      66     909      44     938    1420    +    2.3e-115  384.8  24.9  -
Cytophagaceae_Leadbetterella                     -          LKAP-GUTHK2_F05_037_2017_1 -               65     909      73     931      33     946    1457    +    2.4e-115  384.7  24.9  -
Deinococcaceae_Deinobacterium                    -          LKAP-GUTHK2_F05_037_2017_1 -               56     894      73     930      52     946    1461    +    2.5e-115  384.7  23.7  -
Pasteurellaceae_Nicoletella                      -          LKAP-GUTHK2_F05_037_2017_1 -               73     927      72     934      52     949    1365    +    3.1e-115  384.3  23.3  -
Bernardetiaceae_Hugenholtzia                     -          LKAP-GUTHK2_F05_037_2017_1 -               53     900      72     931      44     946    1461    +    3.8e-115  384.0  24.0  -
Microscillaceae_Eisenibacter                     -          LKAP-GUTHK2_F05_037_2017_1 -               53     900      72     931      44     946    1461    +    3.8e-115  384.0  24.0  -
Verrucomicrobiaceae_Verrucomicrobium             -          LKAP-GUTHK2_F05_037_2017_1 -               67     919      73     936      52     950    1492    +    1.2e-114  382.4  23.7  -
Flammeovirgaceae_Rapidithrix                     -          LKAP-GUTHK2_F05_037_2017_1 -               45     923      66     932      24     947    1465    +    1.2e-114  382.3  24.5  -
Pasteurellaceae_Seminibacterium                  -          LKAP-GUTHK2_F05_037_2017_1 -               33     886      72     934      52     949    1405    +    1.5e-114  382.1  23.3  -
Cryomorphaceae_Salibacter                        -          LKAP-GUTHK2_F05_037_2017_1 -               69     915      72     930      52     946    1448    +    1.6e-114  382.0  23.6  -
Chthonomonadaceae_Chthonomonas                   -          LKAP-GUTHK2_F05_037_2017_1 -               40     882      74     929      53     945    1411    +    1.8e-114  381.9  23.7  -
Cytophagaceae_Rhodocytophaga                     -          LKAP-GUTHK2_F05_037_2017_1 -                8     871      63     932      55     947    1416    +    2.8e-114  381.2  24.2  -
Flammeovirgaceae_Imperialibacter                 -          LKAP-GUTHK2_F05_037_2017_1 -               51     898      73     932      51     947    1420    +    4.8e-114  380.6  24.0  -
Saprospiraceae_Membranicola                      -          LKAP-GUTHK2_F05_037_2017_1 -               36     888      71     932      22     947    1396    +      5e-114  380.2  24.7  -
Succinivibrionaceae_Succinivibrio                -          LKAP-GUTHK2_F05_037_2017_1 -               83     894      72     930      52     947    1463    +    1.1e-113  379.1  22.7  -
Aquificaceae_Aquifex                             -          LKAP-GUTHK2_F05_037_2017_1 -               58     964      21     925       2     946    1564    +    1.5e-113  379.1  26.4  -
Flammeovirgaceae_Tunicatimonas                   -          LKAP-GUTHK2_F05_037_2017_1 -               66     913      73     932      52     947    1457    +    2.1e-113  378.2  23.9  -
Chitinophagaceae_Panacibacter                    -          LKAP-GUTHK2_F05_037_2017_1 -               70     918      73     932      53     947    1451    +    2.2e-113  378.0  23.6  -
Porphyromonadaceae_Macellibacteroides            -          LKAP-GUTHK2_F05_037_2017_1 -               83     927      73     928      53     946    1502    +    2.9e-113  377.9  23.7  -
Sphingobacteriaceae_Nubsella                     -          LKAP-GUTHK2_F05_037_2017_1 -               55     878      74     909      53     936    1422    +    3.4e-113  377.6  24.9  -
Haliscomenobacteraceae_Haliscomenobacter         -          LKAP-GUTHK2_F05_037_2017_1 -               80     925      73     930      51     946    1509    +    4.3e-113  377.4  23.7  -
Hydrogenothermaceae_Venenivibrio                 -          LKAP-GUTHK2_F05_037_2017_1 -               94     901      73     929      30     948    1506    +    5.7e-113  377.0  23.4  -
Chitinophagaceae_Parasediminibacterium           -          LKAP-GUTHK2_F05_037_2017_1 -               44     893      72     932      52     947    1402    +    9.8e-113  376.1  23.7  -
Cyclobacteriaceae_Mongoliitalea                  -          LKAP-GUTHK2_F05_037_2017_1 -               35     882      74     932      54     947    1386    +    1.2e-112  375.8  23.2  -
Verrucomicrobiaceae_Roseimicrobium               -          LKAP-GUTHK2_F05_037_2017_1 -               66     919      69     936      45     950    1457    +    1.2e-112  375.8  24.1  -
Leptotrichiaceae_Sneathia                        -          LKAP-GUTHK2_F05_037_2017_1 -               76     909      76     935      56     949    1362    +    1.2e-112  375.7  22.2  -
Chlorobiaceae_Chloroherpeton                     -          LKAP-GUTHK2_F05_037_2017_1 -               76     874      77     929      57     948    1403    +    1.3e-112  375.5  22.9  -
Marinilabiliaceae_Anaerophaga                    -          LKAP-GUTHK2_F05_037_2017_1 -               93     953      72     940      50     948    1524    +    1.5e-112  375.3  23.3  -
Bernardetiaceae_Garritya                         -          LKAP-GUTHK2_F05_037_2017_1 -               69     915      74     927      53     946    1481    +    1.6e-112  375.4  23.5  -
Chitinophagaceae_Thermoflavifilum                -          LKAP-GUTHK2_F05_037_2017_1 -               32     886      67     932      46     947    1396    +    1.9e-112  375.0  24.5  -
Spirochaetales_Exilispira                        -          LKAP-GUTHK2_F05_037_2017_1 -               40     911      33     932      12     947    1456    +    3.5e-112  374.1  25.2  -
Cyclobacteriaceae_Indibacter                     -          LKAP-GUTHK2_F05_037_2017_1 -               80     935      66     932      43     947    1502    +    3.8e-112  374.1  23.8  -
Petrotogaceae_Petrotoga                          -          LKAP-GUTHK2_F05_037_2017_1 -               74     884      71     907      29     928    1487    +      4e-112  374.0  24.5  -
Cytophagaceae_Arcticibacterium                   -          LKAP-GUTHK2_F05_037_2017_1 -               67     909      74     930      53     946    1439    +    4.9e-112  373.6  23.3  -
Marinilabiliaceae_Natronoflexus                  -          LKAP-GUTHK2_F05_037_2017_1 -               70     914      72     927      52     946    1467    +      7e-112  373.1  24.1  -
Cryomorphaceae_Cryomorpha                        -          LKAP-GUTHK2_F05_037_2017_1 -               64     909      72     930      52     946    1422    +    7.3e-112  373.1  23.7  -
Planctomycetaceae_Thermostilla                   -          LKAP-GUTHK2_F05_037_2017_1 -               57     920      40     933      20     947    1490    +    9.7e-112  372.9  24.9  -
Synergistaceae_Rarimicrobium                     -          LKAP-GUTHK2_F05_037_2017_1 -               24     864      47     929      26     946    1392    +    2.3e-111  371.5  24.6  -
Aquificaceae_Hydrogenobaculum                    -          LKAP-GUTHK2_F05_037_2017_1 -               64     922      74     927      54     947    1436    +    2.3e-111  371.7  23.6  -
Flavobacteriaceae_Namhaeicola                    -          LKAP-GUTHK2_F05_037_2017_1 -               67     912      72     930      51     946    1443    +    2.5e-111  371.3  23.9  -
Cyclobacteriaceae_Aquiflexum                     -          LKAP-GUTHK2_F05_037_2017_1 -               83     929      74     932      53     947    1459    +    3.2e-111  371.1  22.8  -
Marinilabiliaceae_Alkalitalea                    -          LKAP-GUTHK2_F05_037_2017_1 -               87     931      72     927      52     946    1486    +    3.6e-111  370.7  23.6  -
Flavobacteriaceae_Lutaonella                     -          LKAP-GUTHK2_F05_037_2017_1 -               71     922      72     930      52     946    1486    +    4.9e-111  370.4  23.5  -
Flavobacteriaceae_Spongiimicrobium               -          LKAP-GUTHK2_F05_037_2017_1 -               70     916      73     930      53     946    1447    +    5.6e-111  370.2  24.0  -
Flavobacteriaceae_Flavimarina                    -          LKAP-GUTHK2_F05_037_2017_1 -               67     917      72     930      52     946    1448    +    6.8e-111  369.7  23.3  -
Chitinophagaceae_Asinibacterium                  -          LKAP-GUTHK2_F05_037_2017_1 -               67     915      74     932      53     947    1441    +    6.9e-111  370.0  23.3  -
Crocinitomicaceae_Wandonia                       -          LKAP-GUTHK2_F05_037_2017_1 -               93     938      73     930      47     946    1485    +    7.4e-111  369.7  24.0  -
Chitinophagaceae_Dinghuibacter                   -          LKAP-GUTHK2_F05_037_2017_1 -               87     935      74     932      52     947    1487    +    7.6e-111  369.7  23.7  -
Chitinophagaceae_Haoranjiania                    -          LKAP-GUTHK2_F05_037_2017_1 -               92     933      75     927      55     946    1489    +    9.7e-111  369.4  23.0  -
Flavobacteriaceae_Pseudozobellia                 -          LKAP-GUTHK2_F05_037_2017_1 -               49     896      74     930      54     946    1401    +    1.1e-110  369.2  23.7  -
Chloroflexales_Kallotenue                        -          LKAP-GUTHK2_F05_037_2017_1 -               55     861      75     909      54     935    1355    +    1.3e-110  369.5  24.6  -
Chitinophagaceae_Crenotalea                      -          LKAP-GUTHK2_F05_037_2017_1 -               66     914      73     932      52     947    1447    +    1.4e-110  368.9  24.1  -
Haliscomenobacteraceae_Portibacter               -          LKAP-GUTHK2_F05_037_2017_1 -               88     933      73     930      41     946    1478    +    1.4e-110  369.3  23.9  -
Marinilabiliaceae_Marinilabilia                  -          LKAP-GUTHK2_F05_037_2017_1 -               69     926      72     940      52     948    1449    +    1.6e-110  368.7  23.0  -
Marinilabiliaceae_Mangroviflexus                 -          LKAP-GUTHK2_F05_037_2017_1 -               60     908      71     928      29     946    1440    +    1.9e-110  368.4  24.6  -
Flavobacteriaceae_Sediminibacter                 -          LKAP-GUTHK2_F05_037_2017_1 -               43     913      42     930      21     946    1444    +    2.6e-110  368.0  25.4  -
Simkaniaceae_Simkania                            -          LKAP-GUTHK2_F05_037_2017_1 -               82     938      73     915      53     939    1545    +    2.6e-110  367.9  24.3  -
Sphingobacteriaceae_Pelobium                     -          LKAP-GUTHK2_F05_037_2017_1 -               80     908      69     909      48     936    1481    +    2.6e-110  368.2  25.3  -
Marinilabiliaceae_Alkaliflexus                   -          LKAP-GUTHK2_F05_037_2017_1 -               96     937      72     928      51     946    1467    +      3e-110  367.8  23.3  -
Flavobacteriaceae_Spongiiferula                  -          LKAP-GUTHK2_F05_037_2017_1 -               65     909      72     930      52     946    1441    +    5.6e-110  366.8  23.9  -
Rikenellaceae_Mucinivorans                       -          LKAP-GUTHK2_F05_037_2017_1 -               85     928      73     928      44     946    1511    +    6.5e-110  366.6  24.1  -
Chitinophagaceae_Vibrionimonas                   -          LKAP-GUTHK2_F05_037_2017_1 -                4     895      21     933      18     947    1409    +    7.1e-110  366.6  24.7  -
Sphingobacteriaceae_Pseudosphingobacterium       -          LKAP-GUTHK2_F05_037_2017_1 -               87     911      73     909      52     936    1481    +      9e-110  366.1  24.9  -
Cytophagaceae_Meniscus                           -          LKAP-GUTHK2_F05_037_2017_1 -               32     911      19     929       2     946    1418    +    1.1e-109  365.9  25.9  -
Flavobacteriaceae_Yeosuana                       -          LKAP-GUTHK2_F05_037_2017_1 -               65     908      72     930      52     946    1469    +    1.1e-109  365.8  23.9  -
Cyclobacteriaceae_Mongoliibacter                 -          LKAP-GUTHK2_F05_037_2017_1 -               86     933      74     932      53     947    1511    +    1.1e-109  366.0  22.7  -
Puniceicoccaceae_Cerasicoccus                    -          LKAP-GUTHK2_F05_037_2017_1 -               71     926      73     933      51     949    1469    +    1.1e-109  365.7  23.3  -
Flavobacteriaceae_Spongiimonas                   -          LKAP-GUTHK2_F05_037_2017_1 -               71     916      73     930      53     946    1426    +    1.4e-109  365.5  23.7  -
Marinifilaceae_Ancylomarina                      -          LKAP-GUTHK2_F05_037_2017_1 -               70     914      73     928      53     946    1450    +    1.5e-109  365.4  23.5  -
Cytophagaceae_Lacihabitans                       -          LKAP-GUTHK2_F05_037_2017_1 -                4     846      76     930      73     946    1337    +    1.5e-109  365.3  22.4  -
Chitinophagaceae_Heliimonas                      -          LKAP-GUTHK2_F05_037_2017_1 -               64     913      73     932      52     947    1456    +    2.8e-109  364.4  23.9  -
Cytophagaceae_Persicitalea                       -          LKAP-GUTHK2_F05_037_2017_1 -               79     926      75     931      54     946    1464    +    2.9e-109  364.9  23.9  -
Cyclobacteriaceae_Mariniradius                   -          LKAP-GUTHK2_F05_037_2017_1 -               73     919      73     932      53     947    1359    +    3.2e-109  364.9  23.5  -
Planctomycetaceae_Rubinisphaera                  -          LKAP-GUTHK2_F05_037_2017_1 -               68     897      48     928      24     945    1488    +    3.2e-109  364.5  24.4  -
Flavobacteriaceae_Zunongwangia                   -          LKAP-GUTHK2_F05_037_2017_1 -               89     914      72     907      52     928    1490    +    3.5e-109  363.7  23.5  -
Flavobacteriaceae_Sungkyunkwania                 -          LKAP-GUTHK2_F05_037_2017_1 -               67     911      72     930      52     946    1442    +    3.8e-109  364.2  23.8  -
Porphyromonadaceae_Falsiporphyromonas            -          LKAP-GUTHK2_F05_037_2017_1 -               81     929      74     928      53     946    1459    +    3.9e-109  364.1  23.2  -
Flavobacteriaceae_Coenonia                       -          LKAP-GUTHK2_F05_037_2017_1 -               85     929      74     930      54     946    1606    +    5.8e-109  363.4  23.1  -
Porphyromonadaceae_Tannerella                    -          LKAP-GUTHK2_F05_037_2017_1 -               93     938      74     928      53     946    1466    +    6.1e-109  363.4  23.6  -
Chitinophagaceae_Hydrobacter                     -          LKAP-GUTHK2_F05_037_2017_1 -               94     941      74     932      53     947    1348    +      1e-108  362.9  23.2  -
Flavobacteriaceae_Taeania                        -          LKAP-GUTHK2_F05_037_2017_1 -               71     918      72     930      52     946    1449    +    1.4e-108  362.2  23.3  -
Marinilabiliaceae_Thermophagus                   -          LKAP-GUTHK2_F05_037_2017_1 -               89     948      72     940      52     948    1488    +    1.7e-108  361.9  23.6  -
Planctomycetaceae_Gimesia                        -          LKAP-GUTHK2_F05_037_2017_1 -               71     918      75     928      48     945    1504    +    1.7e-108  361.8  24.2  -
Marinilabiliaceae_Geofilum                       -          LKAP-GUTHK2_F05_037_2017_1 -               64     908      73     928      45     946    1440    +      2e-108  361.7  24.2  -
Flavobacteriaceae_Kriegella                      -          LKAP-GUTHK2_F05_037_2017_1 -               36     881      74     930      54     946    1382    +    2.1e-108  361.6  23.6  -
Ichthyobacteriaceae_Ichthyobacterium             -          LKAP-GUTHK2_F05_037_2017_1 -               87     938      72     930      52     946    1521    +    2.3e-108  361.5  23.7  -
Flavobacteriaceae_Confluentibacter               -          LKAP-GUTHK2_F05_037_2017_1 -               66     907      73     930      53     946    1438    +    2.4e-108  361.4  23.8  -
Planctomycetaceae_Roseimaritima                  -          LKAP-GUTHK2_F05_037_2017_1 -               48     905      49     933      28     947    1449    +    2.5e-108  361.3  24.2  -
Crocinitomicaceae_Crocinitomix                   -          LKAP-GUTHK2_F05_037_2017_1 -               67     913      72     930      52     946    1477    +    2.7e-108  361.2  23.5  -
Chitinophagaceae_Cnuella                         -          LKAP-GUTHK2_F05_037_2017_1 -               54     942      25     933       4     947    1493    +    3.2e-108  361.2  24.7  -
Flavobacteriaceae_Hwangdonia                     -          LKAP-GUTHK2_F05_037_2017_1 -               71     915      74     930      54     946    1479    +    3.5e-108  360.8  23.5  -
Flavobacteriaceae_Aureivirga                     -          LKAP-GUTHK2_F05_037_2017_1 -               34     880      72     930      52     946    1308    +    3.6e-108  361.0  23.0  -
Cytophagaceae_Pseudarcicella                     -          LKAP-GUTHK2_F05_037_2017_1 -               22     865      74     930      56     946    1345    +      4e-108  360.8  23.6  -
Planctomycetaceae_Mariniblastus                  -          LKAP-GUTHK2_F05_037_2017_1 -               33     899      25     933       5     947    1439    +    4.1e-108  360.7  24.4  -
Chitinophagaceae_Pseudobacter                    -          LKAP-GUTHK2_F05_037_2017_1 -               75     923      73     932      51     947    1432    +      5e-108  360.5  23.7  -
Planctomycetaceae_Planctopirus                   -          LKAP-GUTHK2_F05_037_2017_1 -               78     925      75     928      54     945    1528    +    5.8e-108  360.2  24.5  -
Flavobacteriaceae_Jejudonia                      -          LKAP-GUTHK2_F05_037_2017_1 -               69     914      72     930      52     946    1445    +      7e-108  359.8  23.4  -
Schleiferiaceae_Schleiferia                      -          LKAP-GUTHK2_F05_037_2017_1 -               80     932      70     930      47     946    1499    +    7.1e-108  360.1  24.4  -
Chitinophagaceae_Arvibacter                      -          LKAP-GUTHK2_F05_037_2017_1 -               76     923      74     932      53     947    1470    +    8.4e-108  359.8  23.1  -
Eggerthellaceae_Senegalimassilia                 -          LKAP-GUTHK2_F05_037_2017_1 -                2     759     122     909     121     936    1341    +    1.4e-107  359.2  20.8  -
Flavobacteriaceae_Robertkochia                   -          LKAP-GUTHK2_F05_037_2017_1 -               69     913      74     930      54     946    1480    +    1.4e-107  358.9  23.3  -
Flavobacteriaceae_Eudoraea                       -          LKAP-GUTHK2_F05_037_2017_1 -               40     891      72     930      52     946    1393    +    1.5e-107  358.8  23.2  -
Porphyromonadaceae_Fermentimonas                 -          LKAP-GUTHK2_F05_037_2017_1 -               93     941      73     928      53     946    1523    +    1.7e-107  358.5  24.1  -
Flavobacteriaceae_Aurantivirga                   -          LKAP-GUTHK2_F05_037_2017_1 -               78     922      72     930      52     946    1456    +    1.7e-107  358.6  23.2  -
Flavobacteriaceae_Pseudotenacibaculum            -          LKAP-GUTHK2_F05_037_2017_1 -               41     883      72     930      52     946    1383    +    2.1e-107  358.4  23.5  -
Flavobacteriaceae_Gilvibacter                    -          LKAP-GUTHK2_F05_037_2017_1 -               79     923      72     930      52     946    1461    +    2.2e-107  358.2  23.1  -
Flavobacteriaceae_Aureitalea                     -          LKAP-GUTHK2_F05_037_2017_1 -               72     916      72     930      52     946    1392    +    2.9e-107  357.9  23.5  -
Flavobacteriaceae_Aurantiacicella                -          LKAP-GUTHK2_F05_037_2017_1 -               39     883      74     930      54     946    1381    +    3.2e-107  357.6  23.3  -
Flavobacteriaceae_Soonwooa                       -          LKAP-GUTHK2_F05_037_2017_1 -               71     918      72     930      50     946    1449    +    3.7e-107  357.5  23.9  -
Cytophagaceae_Telluribacter                      -          LKAP-GUTHK2_F05_037_2017_1 -               61     915      75     937      52     950    1451    +    3.7e-107  357.7  23.8  -
Prolixibacteraceae_Tangfeifania                  -          LKAP-GUTHK2_F05_037_2017_1 -               45     910      44     928      21     946    1446    +    4.4e-107  357.1  25.0  -
Cytophagaceae_Rhodonellum                        -          LKAP-GUTHK2_F05_037_2017_1 -                3     823      78     909      76     935    1350    +    4.9e-107  357.2  22.6  -
Prolixibacteraceae_Mariniphaga                   -          LKAP-GUTHK2_F05_037_2017_1 -               50     911      49     929      24     946    1443    +    4.9e-107  357.1  24.5  -
Waddliaceae_Waddlia                              -          LKAP-GUTHK2_F05_037_2017_1 -               89     956      73     922      52     944    1557    +    5.8e-107  357.0  24.2  -
Isosphaeraceae_Paludisphaera                     -          LKAP-GUTHK2_F05_037_2017_1 -               71     911      71     928      46     946    1503    +      6e-107  356.9  23.6  -
Flavobacteriaceae_Cruoricaptor                   -          LKAP-GUTHK2_F05_037_2017_1 -               28     883      46     927      26     946    1535    +    6.2e-107  356.7  25.0  -
Flavobacteriaceae_Aquibacter                     -          LKAP-GUTHK2_F05_037_2017_1 -               73     917      72     930      52     946    1481    +    7.4e-107  356.5  23.1  -
