# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Moraxellaceae_Psychrobacter                      -          LKAP-TSAKG2_B11_093_2018_2 -               29     951      21     947       7     947    1491    +           0 1175.2  19.2  -
Moraxellaceae_Moraxella                          -          LKAP-TSAKG2_B11_093_2018_2 -               25     937      24     947       8     947    1446    +           0 1062.4  19.2  -
Eubacteriaceae_Peptoclostridium                  -          LKAP-TSAKG2_B11_093_2018_2 -               94     951      66     947      45     947    1508    +    1.5e-144  481.4  20.0  -
Crocinitomicaceae_Salinirepens                   -          LKAP-TSAKG2_B11_093_2018_2 -               32     949      23     947       6     947    1450    +    1.8e-144  480.9  18.8  -
Xenococcaceae_Foliisarcina                       -          LKAP-TSAKG2_B11_093_2018_2 -               53     905      63     947      41     947    1418    +    2.6e-144  480.7  19.3  -
Peptostreptococcaceae_Anaerosphaera              -          LKAP-TSAKG2_B11_093_2018_2 -               42     950      24     947       9     947    1472    +    3.2e-144  480.2  19.6  -
Flavobacteriaceae_Frondibacter                   -          LKAP-TSAKG2_B11_093_2018_2 -               32     942      23     947       6     947    1440    +    3.4e-144  479.9  19.7  -
Aquificaceae_Thermocrinis                        -          LKAP-TSAKG2_B11_093_2018_2 -               54     956      65     947      44     947    1482    +    4.3e-144  479.7  19.0  -
Pseudonocardiaceae_Yuhushiella                   -          LKAP-TSAKG2_B11_093_2018_2 -               83     958      65     946      42     947    1493    +    4.3e-144  479.8  19.7  -
Bacteroidaceae_Anaerorhabdus                     -          LKAP-TSAKG2_B11_093_2018_2 -               76     951      66     947      44     947    1471    +    4.7e-144  479.7  19.2  -
Nocardiopsaceae_Salinactinospora                 -          LKAP-TSAKG2_B11_093_2018_2 -               86     970      65     947      45     947    1486    +    4.9e-144  479.8  19.6  -
Thermoactinomycetaceae_Shimazuella               -          LKAP-TSAKG2_B11_093_2018_2 -               23     916      35     947      15     947    1459    +    4.9e-144  479.5  18.8  -
Spartobacteria_Terrimicrobium                    -          LKAP-TSAKG2_B11_093_2018_2 -               31     937      24     947       9     947    1418    +      5e-144  479.5  19.4  -
Thermoanaerobacteraceae_Gelria                   -          LKAP-TSAKG2_B11_093_2018_2 -              147    1012      62     947      41     947    1725    +    5.8e-144  479.2  19.6  -
Flavobacteriaceae_Aestuariibaculum               -          LKAP-TSAKG2_B11_093_2018_2 -               52     962      23     947       6     947    1482    +    6.1e-144  479.1  19.1  -
Flavobacteriaceae_Marixanthomonas                -          LKAP-TSAKG2_B11_093_2018_2 -                8     927      24     947      17     947    1397    +    8.3e-144  478.6  19.0  -
Cryomorphaceae_Cryomorpha                        -          LKAP-TSAKG2_B11_093_2018_2 -               28     942      22     947       6     947    1422    +    1.2e-143  478.3  18.9  -
Verrucomicrobiaceae_Persicirhabdus               -          LKAP-TSAKG2_B11_093_2018_2 -               44     962      24     947       8     947    1480    +    1.3e-143  478.2  19.0  -
Carnobacteriaceae_Dolosigranulum                 -          LKAP-TSAKG2_B11_093_2018_2 -               49     971      24     946       9     947    1523    +    1.4e-143  478.1  19.0  -
Sporomusaceae_Acetonema                          -          LKAP-TSAKG2_B11_093_2018_2 -               59     964      65     947      44     947    1510    +    1.5e-143  477.9  19.3  -
Marinilabiliaceae_Alkalitalea                    -          LKAP-TSAKG2_B11_093_2018_2 -               51     966      22     947       7     947    1486    +    1.5e-143  477.8  19.4  -
Flavobacteriaceae_Spongiimicrobium               -          LKAP-TSAKG2_B11_093_2018_2 -               31     949      22     947       6     947    1447    +    1.7e-143  477.8  18.7  -
Flavobacteriaceae_Hwangdonia                     -          LKAP-TSAKG2_B11_093_2018_2 -               31     948      22     947       6     947    1479    +    1.8e-143  477.5  18.9  -
Oscillatoriales_Pantanalinema                    -          LKAP-TSAKG2_B11_093_2018_2 -               51     901      63     947      42     947    1459    +    2.4e-143  477.3  19.6  -
Chitinophagaceae_Thermoflavifilum                -          LKAP-TSAKG2_B11_093_2018_2 -                2     916      22     947      21     947    1396    +    2.4e-143  477.2  18.7  -
Crocinitomicaceae_Crocinitomix                   -          LKAP-TSAKG2_B11_093_2018_2 -               29     946      21     947       5     947    1477    +    2.6e-143  477.0  18.6  -
Flavobacteriaceae_Aquaticitalea                  -          LKAP-TSAKG2_B11_093_2018_2 -               29     940      21     947       5     947    1439    +    2.6e-143  477.2  19.0  -
Flavobacteriaceae_Robertkochia                   -          LKAP-TSAKG2_B11_093_2018_2 -               34     946      23     947       6     947    1480    +    3.1e-143  476.9  19.7  -
Cyclobacteriaceae_Shivajiella                    -          LKAP-TSAKG2_B11_093_2018_2 -                2     915      22     947      21     947    1385    +    3.3e-143  477.0  19.4  -
Sporomusaceae_Anaerosporomusa                    -          LKAP-TSAKG2_B11_093_2018_2 -               78     982      65     947      43     947    1509    +    3.3e-143  476.8  19.5  -
Flavobacteriaceae_Gangjinia                      -          LKAP-TSAKG2_B11_093_2018_2 -               28     953      21     947       6     947    1479    +    3.4e-143  476.5  19.1  -
Flavobacteriaceae_Joostella                      -          LKAP-TSAKG2_B11_093_2018_2 -               27     939      23     947       6     947    1427    +    3.4e-143  476.7  19.4  -
Propionibacteriaceae_Brooklawnia                 -          LKAP-TSAKG2_B11_093_2018_2 -               45     913      66     947      44     947    1459    +    4.7e-143  476.3  20.1  -
Halanaerobiaceae_Halocella                       -          LKAP-TSAKG2_B11_093_2018_2 -               76     967      67     947      47     947    1475    +    4.7e-143  476.2  19.6  -
Stigonematales_Iphinoe                           -          LKAP-TSAKG2_B11_093_2018_2 -               68     921      60     947      16     947    1446    +    4.8e-143  476.4  19.3  -
Deferribacteraceae_Mucispirillum                 -          LKAP-TSAKG2_B11_093_2018_2 -               66     954      68     947      48     947    1471    +    5.4e-143  476.1  19.6  -
Mooreiaceae_Mooreia                              -          LKAP-TSAKG2_B11_093_2018_2 -               13     932      17     947       7     947    1424    +    5.9e-143  476.0  19.7  -
Thermoanaerobacterales_Syntrophaceticus          -          LKAP-TSAKG2_B11_093_2018_2 -               55     945      44     947      22     947    1416    +    6.2e-143  475.9  19.4  -
Deferribacteraceae_Flexistipes                   -          LKAP-TSAKG2_B11_093_2018_2 -               98     988      70     947      50     947    1498    +    6.4e-143  475.7  19.0  -
Schleiferiaceae_Schleiferia                      -          LKAP-TSAKG2_B11_093_2018_2 -               76     965      60     947      33     947    1499    +    6.4e-143  476.1  19.0  -
Propionibacteriaceae_Aestuariimicrobium          -          LKAP-TSAKG2_B11_093_2018_2 -               32     929      23     947       7     947    1472    +    6.4e-143  475.9  19.9  -
Chitinophagaceae_Parasediminibacterium           -          LKAP-TSAKG2_B11_093_2018_2 -               13     923      23     947      13     947    1402    +    6.6e-143  475.9  18.6  -
Cryomorphaceae_Luteibaculum                      -          LKAP-TSAKG2_B11_093_2018_2 -               38     955      22     947       6     947    1453    +    6.6e-143  475.9  18.9  -
Veillonellaceae_Allisonella                      -          LKAP-TSAKG2_B11_093_2018_2 -               53    1001      23     947       7     947    1537    +    6.9e-143  475.6  19.3  -
Anaerolineaceae_Thermomarinilinea                -          LKAP-TSAKG2_B11_093_2018_2 -               62     936      57     947      25     947    1435    +    7.3e-143  476.0  19.5  -
Flavobacteriaceae_Maritimimonas                  -          LKAP-TSAKG2_B11_093_2018_2 -               17     934      21     947       8     947    1416    +    7.8e-143  475.4  18.6  -
Bdellovibrionaceae_Vampirovibrio                 -          LKAP-TSAKG2_B11_093_2018_2 -               76     933      68     947      48     947    1446    +      8e-143  475.6  19.5  -
Clostridiaceae_Intestinibacter                   -          LKAP-TSAKG2_B11_093_2018_2 -               24     917      34     947      14     947    1429    +      8e-143  475.4  18.7  -
Flavobacteriaceae_Ichthyenterobacterium          -          LKAP-TSAKG2_B11_093_2018_2 -               51     970      22     947       6     947    1488    +      1e-142  475.1  19.0  -
Nostocales_Phyllonema                            -          LKAP-TSAKG2_B11_093_2018_2 -               54     901      64     947      44     947    1414    +    1.1e-142  475.2  19.7  -
Chrysiogenaceae_Desulfurispira                   -          LKAP-TSAKG2_B11_093_2018_2 -               54     927      70     947      48     947    1408    +    1.3e-142  474.8  19.7  -
Cytophagaceae_Rhodocytophaga                     -          LKAP-TSAKG2_B11_093_2018_2 -               26     901      68     947      51     947    1416    +    1.4e-142  474.7  19.9  -
Rubricoccaceae_Rubricoccus                       -          LKAP-TSAKG2_B11_093_2018_2 -               38     951      24     947       6     947    1443    +    1.5e-142  474.7  19.2  -
Flavobacteriaceae_Citreitalea                    -          LKAP-TSAKG2_B11_093_2018_2 -               29     942      21     947       5     947    1440    +    1.5e-142  474.5  19.1  -
Flavobacteriaceae_Postechiella                   -          LKAP-TSAKG2_B11_093_2018_2 -               29     945      21     947       5     947    1443    +    1.5e-142  474.5  18.5  -
Synergistaceae_Lactivibrio                       -          LKAP-TSAKG2_B11_093_2018_2 -               74     921      66     947      45     947    1443    +    1.6e-142  474.8  20.9  -
Propionibacteriaceae_Auraticoccus                -          LKAP-TSAKG2_B11_093_2018_2 -               84     953      65     947      39     947    1449    +    1.7e-142  474.6  19.5  -
Clostridiales_Kallipyga                          -          LKAP-TSAKG2_B11_093_2018_2 -               94     949      68     947      48     947    1474    +    1.9e-142  474.3  19.8  -
Synergistaceae_Jonquetella                       -          LKAP-TSAKG2_B11_093_2018_2 -               59     907      67     947      47     947    1394    +      2e-142  474.4  20.8  -
Thermaceae_Marinithermus                         -          LKAP-TSAKG2_B11_093_2018_2 -               90     960      64     947      33     947    1493    +      2e-142  474.4  19.8  -
Flavobacteriaceae_Namhaeicola                    -          LKAP-TSAKG2_B11_093_2018_2 -               32     945      23     947       6     947    1443    +    2.1e-142  474.1  19.1  -
Flavobacteriaceae_Planktosalinus                 -          LKAP-TSAKG2_B11_093_2018_2 -               52     962      23     947       7     947    1479    +    2.6e-142  473.8  19.1  -
Oscillatoriales_Alkalinema                       -          LKAP-TSAKG2_B11_093_2018_2 -               54     900      66     947      42     947    1456    +    3.1e-142  473.7  19.3  -
Selenomonadaceae_Anaerovibrio                    -          LKAP-TSAKG2_B11_093_2018_2 -              132    1026      66     947      45     947    1587    +    3.3e-142  473.5  20.3  -
Flammeovirgaceae_Nafulsella                      -          LKAP-TSAKG2_B11_093_2018_2 -               44     923      65     947      31     947    1441    +    3.3e-142  473.4  18.9  -
Micromonosporaceae_Catelliglobosispora           -          LKAP-TSAKG2_B11_093_2018_2 -               79     950      63     947      40     947    1510    +    3.7e-142  473.4  20.1  -
Halanaerobiaceae_Halarsenatibacter               -          LKAP-TSAKG2_B11_093_2018_2 -              103     998      67     947      47     947    1546    +    3.8e-142  473.2  19.9  -
Desulfurobacteriaceae_Phorcysia                  -          LKAP-TSAKG2_B11_093_2018_2 -                3     897      81     947      77     947    1349    +    4.2e-142  473.6  18.3  -
Flavobacteriaceae_Corallibacter                  -          LKAP-TSAKG2_B11_093_2018_2 -               35     956      21     947       5     947    1463    +    4.6e-142  472.9  19.7  -
Synergistaceae_Synergistes                       -          LKAP-TSAKG2_B11_093_2018_2 -               57     946      23     947       7     947    1355    +    4.7e-142  473.1  19.8  -
Deferribacteraceae_Calditerrivibrio              -          LKAP-TSAKG2_B11_093_2018_2 -               75     964      70     947      50     947    1487    +    5.2e-142  472.9  19.8  -
Elusimicrobiaceae_Elusimicrobium                 -          LKAP-TSAKG2_B11_093_2018_2 -               13     918      25     947      16     947    1395    +    5.3e-142  472.7  19.0  -
Flavobacteriaceae_Croceibacter                   -          LKAP-TSAKG2_B11_093_2018_2 -               53     970      24     947       7     947    1521    +    6.3e-142  472.6  19.3  -
Mesoaciditogaceae_Mesoaciditoga                  -          LKAP-TSAKG2_B11_093_2018_2 -               77     968      51     947      26     947    1462    +    6.3e-142  472.6  19.2  -
Flavobacteriaceae_Hanstruepera                   -          LKAP-TSAKG2_B11_093_2018_2 -               38     955      24     947       7     947    1493    +    6.8e-142  472.5  19.4  -
Carnobacteriaceae_Atopococcus                    -          LKAP-TSAKG2_B11_093_2018_2 -               51     990      56     943      26     945    1500    +    6.8e-142  472.4  19.9  -
Fusobacteriaceae_Psychrilyobacter                -          LKAP-TSAKG2_B11_093_2018_2 -               23     882      69     947      50     947    1266    +      7e-142  472.4  20.1  -
Chitinophagaceae_Vibrionimonas                   -          LKAP-TSAKG2_B11_093_2018_2 -                4     924      21     947      18     947    1409    +    7.1e-142  472.5  18.7  -
Spirochaetaceae_Rectinema                        -          LKAP-TSAKG2_B11_093_2018_2 -               80     968      67     947      46     947    1501    +    8.9e-142  472.3  19.7  -
Flavobacteriaceae_Kriegella                      -          LKAP-TSAKG2_B11_093_2018_2 -               16     914      45     947      28     947    1382    +    8.9e-142  472.0  19.1  -
Sphingobacteriaceae_Nubsella                     -          LKAP-TSAKG2_B11_093_2018_2 -               13     932      15     947       6     947    1422    +    9.6e-142  472.0  19.9  -
Prolixibacteraceae_Mariniphaga                   -          LKAP-TSAKG2_B11_093_2018_2 -               29     944      21     947       5     947    1443    +    1.1e-141  471.8  19.0  -
Flavobacteriaceae_Sungkyunkwania                 -          LKAP-TSAKG2_B11_093_2018_2 -               31     944      22     947       6     947    1442    +    1.1e-141  471.9  18.8  -
Flavobacteriaceae_Pibocella                      -          LKAP-TSAKG2_B11_093_2018_2 -               28     949      22     947       6     947    1447    +    1.2e-141  471.6  18.9  -
Flavobacteriaceae_Confluentibacter               -          LKAP-TSAKG2_B11_093_2018_2 -               32     940      23     947       6     947    1438    +    1.2e-141  471.6  19.1  -
Sporomusaceae_Anaerospora                        -          LKAP-TSAKG2_B11_093_2018_2 -              123    1017      68     947      46     947    1517    +    1.3e-141  471.3  19.5  -
Kiritimatiellaceae_Kiritimatiella                -          LKAP-TSAKG2_B11_093_2018_2 -               53    1000      24     947       7     947    1556    +    1.4e-141  471.4  19.0  -
Propionibacteriaceae_Raineyella                  -          LKAP-TSAKG2_B11_093_2018_2 -                2     900      22     947      21     947    1376    +    1.5e-141  471.3  19.5  -
Clostridiaceae_Asaccharospora                    -          LKAP-TSAKG2_B11_093_2018_2 -               49     938      34     947      14     947    1495    +    1.6e-141  471.1  18.3  -
Flavobacteriaceae_Chishuiella                    -          LKAP-TSAKG2_B11_093_2018_2 -               82     961      64     947      30     947    1480    +    1.7e-141  471.0  19.1  -
Marinilabiliaceae_Natronoflexus                  -          LKAP-TSAKG2_B11_093_2018_2 -               37     949      23     947       7     947    1467    +    1.7e-141  471.0  19.1  -
Natranaerobiaceae_Natronovirga                   -          LKAP-TSAKG2_B11_093_2018_2 -               41     767     200     947     179     947    1225    +    1.8e-141  471.0  16.6  -
Flavobacteriaceae_Leptobacterium                 -          LKAP-TSAKG2_B11_093_2018_2 -               44     961      22     947       7     947    1437    +    2.1e-141  470.8  19.1  -
Flammeovirgaceae_Perexilibacter                  -          LKAP-TSAKG2_B11_093_2018_2 -               49     967      19     947       6     947    1477    +    2.5e-141  470.6  19.5  -
Flavobacteriaceae_Pseudotenacibaculum            -          LKAP-TSAKG2_B11_093_2018_2 -                5     916      24     947      21     947    1383    +    2.6e-141  470.5  19.2  -
Chitinophagaceae_Hydrobacter                     -          LKAP-TSAKG2_B11_093_2018_2 -               48     971      18     947       5     947    1348    +    2.7e-141  470.7  18.4  -
Streptosporangineae_Allonocardiopsis             -          LKAP-TSAKG2_B11_093_2018_2 -               36     921      64     947      42     947    1476    +    2.8e-141  470.5  19.5  -
Balneolaceae_Fodinibius                          -          LKAP-TSAKG2_B11_093_2018_2 -               57     937      67     947      47     947    1466    +    2.8e-141  470.4  19.3  -
Pyrinomonadaceae_Arenimicrobium                  -          LKAP-TSAKG2_B11_093_2018_2 -               87     987      66     947      46     947    1521    +    3.3e-141  470.2  19.4  -
Oscillatoriales_Halospirulina                    -          LKAP-TSAKG2_B11_093_2018_2 -               54     901      66     947      43     947    1388    +    3.3e-141  470.3  19.7  -
Saprospiraceae_Membranicola                      -          LKAP-TSAKG2_B11_093_2018_2 -                6     918      24     947      20     947    1396    +    4.6e-141  469.6  19.0  -
Cytophagaceae_Persicitalea                       -          LKAP-TSAKG2_B11_093_2018_2 -               46     957      37     947      14     947    1464    +    4.8e-141  470.0  19.0  -
Pseudonocardiaceae_Actinorectispora              -          LKAP-TSAKG2_B11_093_2018_2 -               15     914      12     947       4     947    1445    +    4.8e-141  469.7  19.8  -
Flavobacteriaceae_Aureivirga                     -          LKAP-TSAKG2_B11_093_2018_2 -                3     913      29     947      27     947    1308    +    4.9e-141  469.6  19.3  -
Chitinophagaceae_Heliimonas                      -          LKAP-TSAKG2_B11_093_2018_2 -               49     943      48     947      23     947    1456    +    5.2e-141  469.3  18.6  -
Leptospiraceae_Leptonema                         -          LKAP-TSAKG2_B11_093_2018_2 -               33     923      24     947       7     947    1428    +    5.7e-141  469.4  19.8  -
Cytophagaceae_Sporocytophaga                     -          LKAP-TSAKG2_B11_093_2018_2 -               44     956      25     947       8     947    1488    +      6e-141  469.4  19.3  -
Flammeovirgaceae_Tunicatimonas                   -          LKAP-TSAKG2_B11_093_2018_2 -               32     943      23     947       7     947    1457    +    6.2e-141  469.3  19.1  -
Chitinophagaceae_Crenotalea                      -          LKAP-TSAKG2_B11_093_2018_2 -               66     944      66     947      43     947    1447    +    6.3e-141  469.3  18.7  -
Clostridiales_Guggenheimella                     -          LKAP-TSAKG2_B11_093_2018_2 -              104     958      68     947      47     947    1501    +    6.3e-141  469.3  20.0  -
Flavobacteriaceae_Gelatiniphilus                 -          LKAP-TSAKG2_B11_093_2018_2 -               52     967      24     947       7     947    1487    +    6.4e-141  469.0  19.0  -
Flavobacteriaceae_Aureicoccus                    -          LKAP-TSAKG2_B11_093_2018_2 -               51     966      22     947       6     947    1477    +    6.7e-141  469.1  19.3  -
Acidaminococcaceae_Succiniclasticum              -          LKAP-TSAKG2_B11_093_2018_2 -               75     979      65     947      44     947    1505    +    6.8e-141  469.1  19.3  -
Sporomusaceae_Anaerosinus                        -          LKAP-TSAKG2_B11_093_2018_2 -               60     965      64     947      43     947    1511    +    7.2e-141  468.8  19.6  -
Actinospicaceae_Actinocrinis                     -          LKAP-TSAKG2_B11_093_2018_2 -               36     936      66     947      46     947    1433    +    7.3e-141  469.1  19.5  -
Flammeovirgaceae_Limibacter                      -          LKAP-TSAKG2_B11_093_2018_2 -               78     956      67     947      45     947    1467    +      9e-141  468.9  19.6  -
Rikenellaceae_Rikenella                          -          LKAP-TSAKG2_B11_093_2018_2 -               59     979      22     947       6     947    1472    +      1e-140  468.5  18.8  -
Flavobacteriaceae_Algoriella                     -          LKAP-TSAKG2_B11_093_2018_2 -               50     961      22     947       5     947    1483    +      1e-140  468.5  19.5  -
Flavobacteriaceae_Yeosuana                       -          LKAP-TSAKG2_B11_093_2018_2 -               31     941      22     947       6     947    1469    +      1e-140  468.5  19.4  -
Propionibacteriaceae_Propioniferax               -          LKAP-TSAKG2_B11_093_2018_2 -               62     929      66     947      43     947    1465    +    1.1e-140  468.4  19.4  -
Flavobacteriaceae_Pustulibacterium               -          LKAP-TSAKG2_B11_093_2018_2 -                3     915      21     947      19     947    1421    +    1.2e-140  468.3  19.5  -
Propionibacteriaceae_Pseudopropionibacterium     -          LKAP-TSAKG2_B11_093_2018_2 -               67     936      65     947      45     947    1506    +    1.3e-140  468.1  19.7  -
Armatimonadaceae_Armatimonas                     -          LKAP-TSAKG2_B11_093_2018_2 -               63     925      68     947      48     947    1438    +    1.4e-140  468.1  19.1  -
Chitinophagaceae_Niveitalea                      -          LKAP-TSAKG2_B11_093_2018_2 -               52     968      23     947       6     947    1494    +    1.5e-140  468.1  18.5  -
Bifidobacteriaceae_Aeriscardovia                 -          LKAP-TSAKG2_B11_093_2018_2 -               25     937      15     947       5     947    1422    +    1.5e-140  468.3  19.5  -
Cytophagales_Thermoflexibacter                   -          LKAP-TSAKG2_B11_093_2018_2 -               87     961      68     947      47     947    1516    +    1.6e-140  467.8  19.3  -
Chitinophagaceae_Panacibacter                    -          LKAP-TSAKG2_B11_093_2018_2 -               33     948      24     947       7     947    1451    +    1.6e-140  467.7  18.4  -
Porphyromonadaceae_Falsiporphyromonas            -          LKAP-TSAKG2_B11_093_2018_2 -               35     963      21     947       7     947    1459    +    1.9e-140  467.7  19.1  -
Oscillatoriales_Planktothricoides                -          LKAP-TSAKG2_B11_093_2018_2 -               14     860      66     947      57     947    1369    +      2e-140  467.6  19.4  -
Victivallaceae_Victivallis                       -          LKAP-TSAKG2_B11_093_2018_2 -               69     933      64     947      43     947    1456    +    2.1e-140  467.5  19.8  -
Ardenticatenia_Ardenticatena                     -          LKAP-TSAKG2_B11_093_2018_2 -               69     955      62     947      41     947    1453    +    2.3e-140  467.6  19.8  -
Cytophagaceae_Jiulongibacter                     -          LKAP-TSAKG2_B11_093_2018_2 -               51     965      22     947       6     947    1508    +    2.8e-140  467.1  19.2  -
Iamiaceae_Iamia                                  -          LKAP-TSAKG2_B11_093_2018_2 -               62     933      60     947      40     947    1474    +    2.9e-140  467.2  19.4  -
Cytophagaceae_Rhabdobacter                       -          LKAP-TSAKG2_B11_093_2018_2 -               58     935      69     947      48     947    1434    +    3.7e-140  466.8  19.5  -
Erysipelotrichaceae_Solobacterium                -          LKAP-TSAKG2_B11_093_2018_2 -               54     964      25     947       9     947    1487    +    3.9e-140  466.8  18.8  -
Veillonellaceae_Anaeroglobus                     -          LKAP-TSAKG2_B11_093_2018_2 -                5     913      62     947      58     947    1408    +      4e-140  466.5  20.0  -
Flavobacteriaceae_Arenitalea                     -          LKAP-TSAKG2_B11_093_2018_2 -               51     966      22     947       6     947    1483    +    4.7e-140  466.2  18.8  -
Flammeovirgaceae_Flexithrix                      -          LKAP-TSAKG2_B11_093_2018_2 -               68     945      66     947      45     947    1478    +    5.1e-140  466.3  19.6  -
Flavobacteriaceae_Spongiivirga                   -          LKAP-TSAKG2_B11_093_2018_2 -               29     944      21     947       5     947    1405    +    5.2e-140  466.2  19.0  -
Alicyclobacillaceae_Kyrpidia                     -          LKAP-TSAKG2_B11_093_2018_2 -               91     971      67     947      23     947    1528    +    5.6e-140  466.4  19.7  -
Nocardiopsaceae_Lipingzhangella                  -          LKAP-TSAKG2_B11_093_2018_2 -               84     965      67     947      46     947    1528    +      7e-140  466.0  19.7  -
Cytophagaceae_Leadbetterella                     -          LKAP-TSAKG2_B11_093_2018_2 -               67     940      68     947      48     947    1457    +    7.1e-140  465.9  19.8  -
Flavobacteriaceae_Marinirhabdus                  -          LKAP-TSAKG2_B11_093_2018_2 -               32     948      22     947       6     947    1446    +    7.2e-140  465.8  19.0  -
Prolixibacteraceae_Tangfeifania                  -          LKAP-TSAKG2_B11_093_2018_2 -               29     944      21     947       5     947    1446    +    7.2e-140  465.6  19.1  -
Flavobacteriaceae_Ascidiimonas                   -          LKAP-TSAKG2_B11_093_2018_2 -               32     944      23     947       6     947    1442    +    7.3e-140  465.6  19.2  -
Halobacteroidaceae_Halanaerobaculum              -          LKAP-TSAKG2_B11_093_2018_2 -               77     953      68     947      47     947    1498    +    7.5e-140  465.6  19.6  -
Opitutaceae_Opitutus                             -          LKAP-TSAKG2_B11_093_2018_2 -               74     971      68     947      47     947    1480    +    7.6e-140  465.6  19.5  -
Cytophagaceae_Lacihabitans                       -          LKAP-TSAKG2_B11_093_2018_2 -                5     879      70     947      66     947    1337    +    7.7e-140  465.5  20.2  -
Cyclobacteriaceae_Mongoliitalea                  -          LKAP-TSAKG2_B11_093_2018_2 -               29     912      63     947      41     947    1386    +    8.5e-140  465.5  19.1  -
Chitinophagaceae_Asinibacterium                  -          LKAP-TSAKG2_B11_093_2018_2 -               24     945      21     947       7     947    1441    +      9e-140  465.5  18.4  -
Propionibacteriaceae_Micropruina                 -          LKAP-TSAKG2_B11_093_2018_2 -               32     929      23     947       7     947    1438    +      1e-139  465.4  19.3  -
Propionibacteriaceae_Propionimicrobium           -          LKAP-TSAKG2_B11_093_2018_2 -               36     934      23     947       7     947    1502    +    1.2e-139  465.0  18.8  -
Streptococcaceae_Lactovum                        -          LKAP-TSAKG2_B11_093_2018_2 -               66     961      64     947      42     947    1456    +    1.2e-139  464.9  19.3  -
Sporomusaceae_Sporolituus                        -          LKAP-TSAKG2_B11_093_2018_2 -                2     854     115     947     114     947    1410    +    1.6e-139  464.5  17.5  -
Cytophagaceae_Telluribacter                      -          LKAP-TSAKG2_B11_093_2018_2 -               61     940      68     947      46     947    1451    +    1.8e-139  464.6  19.3  -
Bifidobacteriaceae_Parascardovia                 -          LKAP-TSAKG2_B11_093_2018_2 -               49     956      23     947       7     947    1518    +    1.9e-139  464.4  18.6  -
Flavobacteriaceae_Snuella                        -          LKAP-TSAKG2_B11_093_2018_2 -               31     942      24     947       7     947    1440    +    2.1e-139  464.1  18.9  -
Trueperaceae_Truepera                            -          LKAP-TSAKG2_B11_093_2018_2 -               38     911      42     947      21     947    1461    +    2.3e-139  464.0  19.1  -
Prochlorotrichaceae_Prochlorothrix               -          LKAP-TSAKG2_B11_093_2018_2 -               38     887      63     947      40     947    1448    +    2.5e-139  463.9  19.5  -
Erysipelotrichaceae_Catenisphaera                -          LKAP-TSAKG2_B11_093_2018_2 -               53     954      51     947      30     947    1419    +    2.5e-139  464.1  19.8  -
Cyclobacteriaceae_Mariniradius                   -          LKAP-TSAKG2_B11_093_2018_2 -               72     949      65     947      41     947    1359    +    2.6e-139  464.4  19.2  -
Halobacteroidaceae_Sporohalobacter               -          LKAP-TSAKG2_B11_093_2018_2 -               88     981      67     947      47     947    1527    +    2.8e-139  463.7  19.6  -
Nocardiopsaceae_Allosalinactinospora             -          LKAP-TSAKG2_B11_093_2018_2 -               88     973      63     947      41     947    1485    +      3e-139  464.0  19.4  -
Flavobacteriaceae_Hoppeia                        -          LKAP-TSAKG2_B11_093_2018_2 -               74     953      66     947      44     947    1489    +    3.3e-139  463.4  19.4  -
Flavobacteriaceae_Geojedonia                     -          LKAP-TSAKG2_B11_093_2018_2 -               31     942      22     947       6     947    1440    +    3.3e-139  463.5  18.8  -
Halobacteroidaceae_Acetohalobium                 -          LKAP-TSAKG2_B11_093_2018_2 -               89     984      67     947      46     947    1525    +    3.7e-139  463.2  19.5  -
Roseiflexaceae_Roseiflexus                       -          LKAP-TSAKG2_B11_093_2018_2 -               76     930      64     947      43     947    1469    +    4.3e-139  463.6  19.2  -
Marinilabiliaceae_Anaerophaga                    -          LKAP-TSAKG2_B11_093_2018_2 -               52     975      23     947       7     947    1524    +    4.7e-139  463.0  18.7  -
Cytophagaceae_Taeseokella                        -          LKAP-TSAKG2_B11_093_2018_2 -               33     915      61     947      38     947    1385    +    4.8e-139  463.0  19.7  -
Aquificaceae_Hydrogenobacter                     -          LKAP-TSAKG2_B11_093_2018_2 -               71     974      62     947      41     947    1524    +    4.9e-139  462.9  18.9  -
Bernardetiaceae_Garritya                         -          LKAP-TSAKG2_B11_093_2018_2 -               28     950      19     947       5     947    1481    +    5.1e-139  463.1  19.0  -
Sphaerobacteraceae_Sphaerobacter                 -          LKAP-TSAKG2_B11_093_2018_2 -               44     917      57     947      34     947    1500    +    5.4e-139  463.0  19.5  -
Flavobacteriaceae_Coenonia                       -          LKAP-TSAKG2_B11_093_2018_2 -               52     962      23     947       6     947    1606    +    6.1e-139  462.6  19.1  -
Ktedonobacteraceae_Ktedonobacter                 -          LKAP-TSAKG2_B11_093_2018_2 -               50     904      63     947      41     947    1386    +    6.2e-139  462.8  19.6  -
Flavobacteriaceae_Vitellibacter                  -          LKAP-TSAKG2_B11_093_2018_2 -               83     967      67     947      44     947    1511    +    6.5e-139  462.6  19.5  -
Micromonosporaceae_Rhizocola                     -          LKAP-TSAKG2_B11_093_2018_2 -               78     950      63     947      40     947    1451    +    8.1e-139  462.4  20.1  -
