# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Moraxellaceae_Psychrobacter                      -          LKAP-TSAKG2_A11_095_2018_2 -               12     919       7     912       2     912    1491    +           0 1158.4  21.1  -
Moraxellaceae_Moraxella                          -          LKAP-TSAKG2_A11_095_2018_2 -                6     905       9     912       4     912    1446    +           0 1032.0  21.1  -
Clostridiaceae_Peptoclostridium                  -          LKAP-TSAKG2_A11_095_2018_2 -               48     933      16     912       3     912    1507    +    1.9e-138  461.0  20.6  -
Thermoanaerobacteraceae_Thermodesulfitimonas     -          LKAP-TSAKG2_A11_095_2018_2 -                1     839      67     912      67     912    1427    +    1.9e-138  461.1  20.0  -
Erysipelotrichaceae_Bulleidia                    -          LKAP-TSAKG2_A11_095_2018_2 -               27     909      20     911       4     912    1479    +    2.1e-138  461.0  21.7  -
Dermatophilaceae_Kineosphaera                    -          LKAP-TSAKG2_A11_095_2018_2 -               20     899      16     912       4     912    1461    +    2.2e-138  460.7  21.3  -
Aerococcaceae_Eremococcus                        -          LKAP-TSAKG2_A11_095_2018_2 -               18     922      20     912       6     912    1385    +    2.2e-138  460.7  20.3  -
Thermoanaerobacterales_Thermovorax               -          LKAP-TSAKG2_A11_095_2018_2 -               32     917      20     912       4     912    1469    +    2.4e-138  460.9  21.2  -
Thermoanaerobacterales_Caldanaerovirga           -          LKAP-TSAKG2_A11_095_2018_2 -                5     894      16     912      12     912    1418    +    2.4e-138  460.9  20.6  -
Acidobacteriaceae_Telmatobacter                  -          LKAP-TSAKG2_A11_095_2018_2 -               47     901      20     912       4     912    1406    +    2.4e-138  460.6  20.8  -
Flavobacteriaceae_Aestuariibaculum               -          LKAP-TSAKG2_A11_095_2018_2 -               37     930      12     912       3     912    1482    +    2.5e-138  460.5  20.5  -
Flavobacteriaceae_Pibocella                      -          LKAP-TSAKG2_A11_095_2018_2 -               14     917      12     912       4     912    1447    +    2.6e-138  460.5  20.4  -
Flavobacteriaceae_Flavicella                     -          LKAP-TSAKG2_A11_095_2018_2 -               10     871      47     912      36     912    1375    +    2.6e-138  460.5  19.4  -
Flavobacteriaceae_Marixanthomonas                -          LKAP-TSAKG2_A11_095_2018_2 -                3     895      21     912      19     912    1397    +    2.7e-138  460.3  19.7  -
Catalimonadaceae_Catalinimonas                   -          LKAP-TSAKG2_A11_095_2018_2 -               17     899      22     912       8     912    1425    +    2.8e-138  460.5  20.4  -
Chitinophagaceae_Parasediminibacterium           -          LKAP-TSAKG2_A11_095_2018_2 -                8     891      20     912      14     912    1402    +    2.8e-138  460.5  20.1  -
Micromonosporaceae_Allocatelliglobosispora       -          LKAP-TSAKG2_A11_095_2018_2 -               28     904      16     912       3     912    1424    +      3e-138  460.4  21.5  -
Veillonellaceae_Negativicoccus                   -          LKAP-TSAKG2_A11_095_2018_2 -                5     917      21     911      18     912    1401    +      3e-138  460.1  20.1  -
Paenibacillaceae_Gorillibacterium                -          LKAP-TSAKG2_A11_095_2018_2 -               47     945      20     911       4     912    1529    +    3.1e-138  460.4  21.0  -
Nocardioidaceae_Thermasporomyces                 -          LKAP-TSAKG2_A11_095_2018_2 -               21     902      16     912       4     912    1447    +    3.2e-138  460.4  21.1  -
Aquificaceae_Thermocrinis                        -          LKAP-TSAKG2_A11_095_2018_2 -               15     922      20     910      10     912    1482    +    3.3e-138  460.1  19.7  -
Enterococcaceae_Pilibacter                       -          LKAP-TSAKG2_A11_095_2018_2 -               27     928      20     912       4     912    1432    +    3.6e-138  460.0  20.8  -
Puniceicoccaceae_Ruficoccus                      -          LKAP-TSAKG2_A11_095_2018_2 -               44     930      20     912       4     912    1471    +    4.2e-138  459.9  20.3  -
Clostridiaceae_Keratinibaculum                   -          LKAP-TSAKG2_A11_095_2018_2 -               47     928      20     912       4     912    1491    +    4.3e-138  459.9  20.6  -
Dermatophilaceae_Piscicoccus                     -          LKAP-TSAKG2_A11_095_2018_2 -               21     899      16     912       4     912    1473    +    4.6e-138  459.7  21.7  -
Flavobacteriaceae_Sungkyunkwania                 -          LKAP-TSAKG2_A11_095_2018_2 -               17     912      12     912       4     912    1442    +    4.6e-138  459.8  20.4  -
Blastocatellales_Chloracidobacterium             -          LKAP-TSAKG2_A11_095_2018_2 -               47     899      20     912       3     912    1488    +    4.7e-138  459.6  21.4  -
Crocinitomicaceae_Salinirepens                   -          LKAP-TSAKG2_A11_095_2018_2 -               17     917      12     912       4     912    1450    +    5.1e-138  459.5  20.2  -
Cytophagales_Luteivirga                          -          LKAP-TSAKG2_A11_095_2018_2 -               36     886      58     912      37     912    1297    +    5.8e-138  459.4  19.9  -
Enterococcaceae_Melissococcus                    -          LKAP-TSAKG2_A11_095_2018_2 -                2     845      81     912      80     912    1401    +    6.4e-138  459.2  17.8  -
Flavobacteriaceae_Leptobacterium                 -          LKAP-TSAKG2_A11_095_2018_2 -               30     929      12     912       4     912    1437    +      7e-138  459.1  20.7  -
Aerococcaceae_Globicatella                       -          LKAP-TSAKG2_A11_095_2018_2 -               17     921      21     912       9     912    1490    +      8e-138  458.7  20.1  -
Flavobacteriaceae_Frondibacter                   -          LKAP-TSAKG2_A11_095_2018_2 -               17     910      12     912       4     912    1440    +    8.1e-138  458.8  20.8  -
Sporomusaceae_Dendrosporobacter                  -          LKAP-TSAKG2_A11_095_2018_2 -               24     927      20     911       4     912    1506    +    8.3e-138  458.8  20.5  -
Eubacteriaceae_Aminicella                        -          LKAP-TSAKG2_A11_095_2018_2 -               36     921      20     912       4     912    1465    +    9.3e-138  458.6  21.2  -
Flavobacteriaceae_Gangjinia                      -          LKAP-TSAKG2_A11_095_2018_2 -               17     921      13     912       4     912    1479    +    9.8e-138  458.4  20.5  -
Bacillaceae_Natribacillus                        -          LKAP-TSAKG2_A11_095_2018_2 -              148    1010      65     912      44     912    1557    +      1e-137  458.6  19.9  -
Sporomusaceae_Anaeroarcus                        -          LKAP-TSAKG2_A11_095_2018_2 -               21     928      16     911       3     912    1506    +    1.1e-137  458.4  20.7  -
Puniceicoccaceae_Puniceicoccus                   -          LKAP-TSAKG2_A11_095_2018_2 -               36     927      20     912       5     912    1480    +    1.1e-137  458.4  20.0  -
Carnobacteriaceae_Dolosigranulum                 -          LKAP-TSAKG2_A11_095_2018_2 -               43     940      20     912       3     912    1523    +    1.2e-137  458.4  20.5  -
Crocinitomicaceae_Crocinitomix                   -          LKAP-TSAKG2_A11_095_2018_2 -               15     914      10     912       3     912    1477    +    1.2e-137  458.2  20.3  -
Erysipelotrichaceae_Dielma                       -          LKAP-TSAKG2_A11_095_2018_2 -               48     938      20     911       3     912    1499    +    1.2e-137  458.4  21.7  -
Flavobacteriaceae_Citreitalea                    -          LKAP-TSAKG2_A11_095_2018_2 -               15     910      10     912       3     912    1440    +    1.3e-137  458.1  20.8  -
Chitinophagaceae_Hydrobacter                     -          LKAP-TSAKG2_A11_095_2018_2 -               36     939      10     912       3     912    1348    +    1.9e-137  457.9  20.2  -
Nocardiopsaceae_Salinactinospora                 -          LKAP-TSAKG2_A11_095_2018_2 -               41     938      16     912       3     912    1486    +    2.1e-137  457.8  20.6  -
Pseudonocardiaceae_Herbihabitans                 -          LKAP-TSAKG2_A11_095_2018_2 -               34     916      16     912       3     912    1496    +    2.4e-137  457.2  20.7  -
Thermoactinomycetaceae_Baia                      -          LKAP-TSAKG2_A11_095_2018_2 -               47     907      20     912       4     912    1499    +    2.5e-137  457.2  19.7  -
Peptostreptococcaceae_Anaerosphaera              -          LKAP-TSAKG2_A11_095_2018_2 -               36     918      20     912       4     912    1472    +    2.5e-137  457.3  21.2  -
Flavobacteriaceae_Pseudotenacibaculum            -          LKAP-TSAKG2_A11_095_2018_2 -                1     884      22     912      22     912    1383    +    2.5e-137  457.3  20.2  -
Synergistaceae_Aminivibrio                       -          LKAP-TSAKG2_A11_095_2018_2 -               21     886      16     911       3     912    1441    +    2.5e-137  457.3  21.8  -
Crocinitomicaceae_Wandonia                       -          LKAP-TSAKG2_A11_095_2018_2 -               37     939      12     912       3     912    1485    +    2.5e-137  457.2  20.5  -
Marinilabiliaceae_Alkalitalea                    -          LKAP-TSAKG2_A11_095_2018_2 -               41     933      16     911       5     912    1486    +    2.8e-137  457.0  20.8  -
Flavobacteriaceae_Postechiella                   -          LKAP-TSAKG2_A11_095_2018_2 -               15     913      10     912       3     912    1443    +    2.8e-137  457.0  20.3  -
Flavobacteriaceae_Namhaeicola                    -          LKAP-TSAKG2_A11_095_2018_2 -               15     913      10     912       3     912    1443    +    2.9e-137  457.0  20.6  -
Ruminococcaceae_Harryflintia                     -          LKAP-TSAKG2_A11_095_2018_2 -                8     857      45     911      38     912    1363    +    3.2e-137  456.8  19.9  -
Micromonosporaceae_Actinorhabdospora             -          LKAP-TSAKG2_A11_095_2018_2 -                4     878      21     912      18     912    1450    +    3.4e-137  457.0  20.6  -
Clostridiales_Crassaminicella                    -          LKAP-TSAKG2_A11_095_2018_2 -               45     876      59     912      38     912    1456    +    3.8e-137  456.6  20.5  -
Deferribacteraceae_Flexistipes                   -          LKAP-TSAKG2_A11_095_2018_2 -               55     955      20     911       3     912    1498    +    3.9e-137  456.5  20.2  -
Pseudonocardiaceae_Yuhushiella                   -          LKAP-TSAKG2_A11_095_2018_2 -               41     927      16     912       3     912    1493    +      5e-137  456.3  20.8  -
Thermoactinomycetaceae_Croceifilum               -          LKAP-TSAKG2_A11_095_2018_2 -               27     887      20     912       4     912    1428    +    5.2e-137  456.2  19.7  -
Flavobacteriaceae_Ichthyenterobacterium          -          LKAP-TSAKG2_A11_095_2018_2 -               37     938      12     912       3     912    1488    +    5.2e-137  456.1  20.4  -
Propionibacteriaceae_Aestuariimicrobium          -          LKAP-TSAKG2_A11_095_2018_2 -               21     897      16     912       3     912    1472    +    5.3e-137  456.3  21.4  -
Gloeomargaritaceae_Gloeomargarita                -          LKAP-TSAKG2_A11_095_2018_2 -               47     889      20     912       3     912    1482    +    5.7e-137  456.2  20.9  -
Rhodothermaceae_Longibacter                      -          LKAP-TSAKG2_A11_095_2018_2 -               13     913       8     912       2     912    1456    +    6.1e-137  455.9  21.3  -
Chroococcales_Rubidibacter                       -          LKAP-TSAKG2_A11_095_2018_2 -               24     836      65     911      48     912    1359    +    6.6e-137  456.0  20.2  -
Thermoactinomycetaceae_Geothermomicrobium        -          LKAP-TSAKG2_A11_095_2018_2 -               54     912      20     912       4     912    1506    +      7e-137  455.9  19.9  -
Thermodesulfobacteriaceae_Thermosulfurimonas     -          LKAP-TSAKG2_A11_095_2018_2 -               46     957      20     911       4     912    1532    +    7.7e-137  455.9  20.4  -
Corynebacteriaceae_Turicella                     -          LKAP-TSAKG2_A11_095_2018_2 -               25     926      20     912       4     912    1461    +    7.8e-137  455.7  20.5  -
Ruminococcaceae_Ethanoligenens                   -          LKAP-TSAKG2_A11_095_2018_2 -               47     908      20     911       4     912    1499    +    7.8e-137  455.6  20.1  -
Schleiferiaceae_Schleiferia                      -          LKAP-TSAKG2_A11_095_2018_2 -               36     933      12     912       3     912    1499    +      9e-137  455.7  20.9  -
Flavobacteriaceae_Joostella                      -          LKAP-TSAKG2_A11_095_2018_2 -               12     907      12     912       4     912    1427    +    9.5e-137  455.4  21.0  -
Flavobacteriaceae_Chishuiella                    -          LKAP-TSAKG2_A11_095_2018_2 -               34     929       9     912       3     912    1480    +    1.1e-136  455.0  21.0  -
Deferribacteraceae_Calditerrivibrio              -          LKAP-TSAKG2_A11_095_2018_2 -               27     931      13     911       3     912    1487    +    1.3e-136  455.1  20.8  -
Sporomusaceae_Anaeromusa                         -          LKAP-TSAKG2_A11_095_2018_2 -               32     939      16     911       3     912    1530    +    1.4e-136  454.7  20.7  -
Pseudonocardiaceae_Sciscionella                  -          LKAP-TSAKG2_A11_095_2018_2 -               19     897      14     912       4     912    1465    +    1.6e-136  454.8  20.7  -
Flavobacteriaceae_Robertkochia                   -          LKAP-TSAKG2_A11_095_2018_2 -               19     914      12     912       4     912    1480    +    1.7e-136  454.6  21.3  -
Propionibacteriaceae_Brooklawnia                 -          LKAP-TSAKG2_A11_095_2018_2 -               10     881      20     912      13     912    1459    +    1.7e-136  454.6  20.8  -
Peptostreptococcaceae_Peptoanaerobacter          -          LKAP-TSAKG2_A11_095_2018_2 -               47     924      20     912       3     912    1517    +    1.7e-136  454.5  21.2  -
Synergistaceae_Thermovirga                       -          LKAP-TSAKG2_A11_095_2018_2 -               37     868      53     911      33     912    1427    +    1.8e-136  454.5  21.3  -
Elusimicrobiaceae_Elusimicrobium                 -          LKAP-TSAKG2_A11_095_2018_2 -                7     883      21     909      16     912    1395    +    1.9e-136  454.2  19.8  -
Flavobacteriaceae_Marinirhabdus                  -          LKAP-TSAKG2_A11_095_2018_2 -               18     916      12     912       4     912    1446    +    2.3e-136  454.1  20.4  -
Bacteroidaceae_Anaerorhabdus                     -          LKAP-TSAKG2_A11_095_2018_2 -               35     918      20     911       4     912    1471    +    2.7e-136  453.9  20.1  -
Leptospiraceae_Leptonema                         -          LKAP-TSAKG2_A11_095_2018_2 -               24     891      17     912       4     912    1428    +    3.3e-136  453.6  20.8  -
Thermoanaerobacteraceae_Tepidanaerobacter        -          LKAP-TSAKG2_A11_095_2018_2 -               27     912      20     912       4     912    1451    +    3.3e-136  453.5  21.1  -
Verrucomicrobiaceae_Persicirhabdus               -          LKAP-TSAKG2_A11_095_2018_2 -               38     929      20     911       5     912    1480    +    3.7e-136  453.5  20.7  -
Marinilabiliaceae_Natronoflexus                  -          LKAP-TSAKG2_A11_095_2018_2 -               26     916      16     911       5     912    1467    +    3.7e-136  453.3  20.5  -
Armatimonadaceae_Armatimonas                     -          LKAP-TSAKG2_A11_095_2018_2 -               26     893      20     912       6     912    1438    +    3.9e-136  453.3  19.4  -
Halanaerobiaceae_Halarsenatibacter               -          LKAP-TSAKG2_A11_095_2018_2 -               49     966      22     912       4     912    1546    +    3.9e-136  453.3  20.8  -
Peptostreptococcaceae_Sporacetigenium            -          LKAP-TSAKG2_A11_095_2018_2 -               47     901      20     912       4     912    1495    +    3.9e-136  453.1  19.8  -
Xenococcaceae_Foliisarcina                       -          LKAP-TSAKG2_A11_095_2018_2 -               27     872      20     911       3     912    1418    +    4.3e-136  453.5  20.4  -
Propionibacteriaceae_Auraticoccus                -          LKAP-TSAKG2_A11_095_2018_2 -               42     921      16     912       3     912    1449    +    4.3e-136  453.3  20.9  -
Deferribacteraceae_Mucispirillum                 -          LKAP-TSAKG2_A11_095_2018_2 -               27     921      20     911       4     912    1471    +    4.5e-136  453.1  21.0  -
Spartobacteria_Terrimicrobium                    -          LKAP-TSAKG2_A11_095_2018_2 -               25     904      20     911       5     912    1418    +    4.6e-136  453.1  21.0  -
Synergistaceae_Lactivibrio                       -          LKAP-TSAKG2_A11_095_2018_2 -               22     888      17     911       4     912    1443    +    4.8e-136  453.3  21.9  -
Flavobacteriaceae_Corallibacter                  -          LKAP-TSAKG2_A11_095_2018_2 -               21     924      10     912       3     912    1463    +    5.2e-136  452.9  21.2  -
Flavobacteriaceae_Planktosalinus                 -          LKAP-TSAKG2_A11_095_2018_2 -               37     930      12     912       3     912    1479    +    5.6e-136  452.8  20.3  -
Marinifilaceae_Ancylomarina                      -          LKAP-TSAKG2_A11_095_2018_2 -               21     915      16     911       5     912    1450    +    6.1e-136  452.6  19.9  -
Flammeovirgaceae_Nafulsella                      -          LKAP-TSAKG2_A11_095_2018_2 -                3     891      15     912      13     912    1441    +    7.3e-136  452.4  19.6  -
Dermacoccaceae_Rudaeicoccus                      -          LKAP-TSAKG2_A11_095_2018_2 -               36     874      60     912      38     912    1394    +    8.2e-136  452.2  20.2  -
Clostridiales_Murdochiella                       -          LKAP-TSAKG2_A11_095_2018_2 -               41     869      58     912      37     912    1362    +    8.4e-136  452.3  20.2  -
Spirochaetaceae_Rectinema                        -          LKAP-TSAKG2_A11_095_2018_2 -               41     936      17     912       4     912    1501    +    9.2e-136  452.4  20.8  -
Cytophagaceae_Sporocytophaga                     -          LKAP-TSAKG2_A11_095_2018_2 -               27     924      12     912       3     912    1488    +    9.2e-136  452.2  21.0  -
Eubacteriaceae_Peptoclostridium                  -          LKAP-TSAKG2_A11_095_2018_2 -               39     919      20     912       4     912    1508    +      1e-135  452.1  20.7  -
Chitinophagaceae_Asinibacterium                  -          LKAP-TSAKG2_A11_095_2018_2 -               14     913      14     912       4     912    1441    +    1.2e-135  451.9  20.1  -
Flammeovirgaceae_Perexilibacter                  -          LKAP-TSAKG2_A11_095_2018_2 -               48     935      20     912       4     912    1477    +    1.2e-135  451.6  20.9  -
Marinilabiliaceae_Alkaliflexus                   -          LKAP-TSAKG2_A11_095_2018_2 -               42     938      10     911       3     912    1467    +    1.4e-135  451.6  20.8  -
Flavobacteriaceae_Algoriella                     -          LKAP-TSAKG2_A11_095_2018_2 -               34     929       9     912       3     912    1483    +    1.4e-135  451.4  21.1  -
Sporomusaceae_Acetonema                          -          LKAP-TSAKG2_A11_095_2018_2 -               22     931      17     911       4     912    1510    +    1.8e-135  451.0  20.6  -
Flavobacteriaceae_Yeosuana                       -          LKAP-TSAKG2_A11_095_2018_2 -               17     909      12     912       4     912    1469    +      2e-135  450.9  20.8  -
Flavobacteriaceae_Croceibacter                   -          LKAP-TSAKG2_A11_095_2018_2 -               37     938      12     912       3     912    1521    +    2.3e-135  450.8  20.7  -
Chitinophagaceae_Crenotalea                      -          LKAP-TSAKG2_A11_095_2018_2 -               17     912      12     912       3     912    1447    +    2.3e-135  450.8  19.8  -
Flavobacteriaceae_Confluentibacter               -          LKAP-TSAKG2_A11_095_2018_2 -               17     908      12     912       4     912    1438    +    2.3e-135  450.7  20.5  -
Thermoanaerobacteraceae_Brockia                  -          LKAP-TSAKG2_A11_095_2018_2 -               32     911      20     912       4     912    1458    +    2.4e-135  451.1  22.0  -
Mooreiaceae_Mooreia                              -          LKAP-TSAKG2_A11_095_2018_2 -               17     900      22     912       7     912    1424    +    2.6e-135  450.7  21.1  -
Prolixibacteraceae_Tangfeifania                  -          LKAP-TSAKG2_A11_095_2018_2 -               14     911       9     911       3     912    1446    +    2.7e-135  450.4  21.3  -
Erysipelotrichaceae_Longicatena                  -          LKAP-TSAKG2_A11_095_2018_2 -               20     888      46     911      27     912    1433    +    2.9e-135  450.5  20.3  -
Micromonosporaceae_Catelliglobosispora           -          LKAP-TSAKG2_A11_095_2018_2 -               41     918      16     912       3     912    1510    +      3e-135  450.5  21.1  -
Sporomusaceae_Anaerosporomusa                    -          LKAP-TSAKG2_A11_095_2018_2 -               48     949      20     911       4     912    1509    +    3.1e-135  450.3  20.9  -
Saprospiraceae_Membranicola                      -          LKAP-TSAKG2_A11_095_2018_2 -                1     886      21     912      21     912    1396    +    3.2e-135  450.3  20.7  -
Flavobacteriaceae_Gelatiniphilus                 -          LKAP-TSAKG2_A11_095_2018_2 -               36     935      12     912       3     912    1487    +    3.3e-135  450.0  20.5  -
Chitinophagaceae_Vibrionimonas                   -          LKAP-TSAKG2_A11_095_2018_2 -                7     892      26     912      20     912    1409    +    3.6e-135  450.2  19.8  -
Thermoactinomycetaceae_Shimazuella               -          LKAP-TSAKG2_A11_095_2018_2 -               27     884      20     912       4     912    1459    +    3.6e-135  450.1  20.4  -
Clostridiaceae_Intestinibacter                   -          LKAP-TSAKG2_A11_095_2018_2 -               29     885      20     912       4     912    1429    +    4.1e-135  449.9  20.5  -
Flavobacteriaceae_Aureivirga                     -          LKAP-TSAKG2_A11_095_2018_2 -                2     881      30     912      29     912    1308    +    4.7e-135  449.8  20.2  -
Flavobacteriaceae_Aureicoccus                    -          LKAP-TSAKG2_A11_095_2018_2 -               37     934      12     912       3     912    1477    +    5.2e-135  449.6  21.1  -
Sphingobacteriaceae_Nubsella                     -          LKAP-TSAKG2_A11_095_2018_2 -                7     900      10     912       5     912    1422    +    5.2e-135  449.7  21.1  -
Flavobacteriaceae_Hanstruepera                   -          LKAP-TSAKG2_A11_095_2018_2 -               22     923      12     912       3     912    1493    +    5.4e-135  449.6  20.8  -
Thermaceae_Marinithermus                         -          LKAP-TSAKG2_A11_095_2018_2 -               48     928      20     912       4     912    1493    +    6.1e-135  449.6  21.1  -
Chitinophagaceae_Thermoflavifilum                -          LKAP-TSAKG2_A11_095_2018_2 -                5     884      27     912      23     912    1396    +    6.2e-135  449.3  19.4  -
Anaerolineaceae_Thermomarinilinea                -          LKAP-TSAKG2_A11_095_2018_2 -               27     902      20     910       6     912    1435    +    6.4e-135  449.7  20.8  -
Flammeovirgaceae_Limibacter                      -          LKAP-TSAKG2_A11_095_2018_2 -               28     924      12     912       3     912    1467    +    6.6e-135  449.4  20.7  -
Pseudonocardiaceae_Actinorectispora              -          LKAP-TSAKG2_A11_095_2018_2 -                9     882       7     912       2     912    1445    +    7.8e-135  449.1  21.9  -
Herpetosiphonaceae_Herpetosiphon                 -          LKAP-TSAKG2_A11_095_2018_2 -               47     896      20     910       4     912    1475    +    7.9e-135  448.9  21.0  -
Streptosporangineae_Allonocardiopsis             -          LKAP-TSAKG2_A11_095_2018_2 -                2     889      17     912      16     912    1476    +    8.5e-135  449.0  19.7  -
Flavobacteriaceae_Aureitalea                     -          LKAP-TSAKG2_A11_095_2018_2 -               20     917      12     912       4     912    1392    +    9.4e-135  448.7  20.8  -
Bifidobacteriaceae_Parascardovia                 -          LKAP-TSAKG2_A11_095_2018_2 -               38     924      16     912       3     912    1518    +    9.8e-135  448.8  20.5  -
Synergistaceae_Synergistes                       -          LKAP-TSAKG2_A11_095_2018_2 -               51     913      19     911       4     912    1355    +    1.1e-134  448.7  21.5  -
Bernardetiaceae_Garritya                         -          LKAP-TSAKG2_A11_095_2018_2 -               18     917      13     911       4     912    1481    +    1.2e-134  448.6  20.5  -
Flavobacteriaceae_Spongiivirga                   -          LKAP-TSAKG2_A11_095_2018_2 -               15     912      10     912       3     912    1405    +    1.3e-134  448.3  20.8  -
Cyclobacteriaceae_Shivajiella                    -          LKAP-TSAKG2_A11_095_2018_2 -                6     883      28     912      23     912    1385    +    1.4e-134  448.4  20.2  -
Rubricoccaceae_Rubricoccus                       -          LKAP-TSAKG2_A11_095_2018_2 -               23     919      13     912       3     912    1443    +    1.4e-134  448.2  20.6  -
Chitinophagaceae_Panacibacter                    -          LKAP-TSAKG2_A11_095_2018_2 -               15     916      10     912       3     912    1451    +    1.5e-134  448.0  20.0  -
Marinilabiliaceae_Anaerophaga                    -          LKAP-TSAKG2_A11_095_2018_2 -               41     942      16     911       5     912    1524    +    1.5e-134  448.1  20.3  -
Propionibacteriaceae_Propioniferax               -          LKAP-TSAKG2_A11_095_2018_2 -               21     897      16     912       3     912    1465    +    1.7e-134  447.9  20.6  -
Veillonellaceae_Allisonella                      -          LKAP-TSAKG2_A11_095_2018_2 -               42     968      16     911       3     912    1537    +    1.7e-134  447.8  20.8  -
Flammeovirgaceae_Tunicatimonas                   -          LKAP-TSAKG2_A11_095_2018_2 -               17     911      12     912       4     912    1457    +    1.8e-134  447.9  20.8  -
Flavobacteriaceae_Snuella                        -          LKAP-TSAKG2_A11_095_2018_2 -               15     910      12     912       4     912    1440    +    1.8e-134  447.8  20.5  -
Chrysiogenaceae_Desulfurispira                   -          LKAP-TSAKG2_A11_095_2018_2 -               54     896      67     912      46     912    1408    +    1.9e-134  447.7  20.3  -
Flavobacteriaceae_Geojedonia                     -          LKAP-TSAKG2_A11_095_2018_2 -               17     910      12     912       4     912    1440    +    2.3e-134  447.4  20.4  -
Clostridiales_Guggenheimella                     -          LKAP-TSAKG2_A11_095_2018_2 -               46     926      20     912       4     912    1501    +    2.4e-134  447.5  20.8  -
Mesoaciditogaceae_Mesoaciditoga                  -          LKAP-TSAKG2_A11_095_2018_2 -               35     934      20     910       4     912    1462    +    2.5e-134  447.4  20.8  -
Cytophagales_Thermoflexibacter                   -          LKAP-TSAKG2_A11_095_2018_2 -               45     929      11     912       3     912    1516    +    2.7e-134  447.2  20.5  -
Oscillatoriales_Pantanalinema                    -          LKAP-TSAKG2_A11_095_2018_2 -               17     868      12     911       3     912    1459    +    3.3e-134  447.0  21.0  -
Flammeovirgaceae_Flexithrix                      -          LKAP-TSAKG2_A11_095_2018_2 -               17     913      12     912       4     912    1478    +    3.6e-134  446.9  20.5  -
Flavobacteriaceae_Jejudonia                      -          LKAP-TSAKG2_A11_095_2018_2 -               17     915      12     912       4     912    1445    +    4.2e-134  446.5  20.6  -
Chitinophagaceae_Heliimonas                      -          LKAP-TSAKG2_A11_095_2018_2 -               24     911      11     912       3     912    1456    +    4.2e-134  446.4  21.0  -
Thermoanaerobacteraceae_Gelria                   -          LKAP-TSAKG2_A11_095_2018_2 -              150     980      62     912      41     912    1725    +    4.7e-134  446.3  20.3  -
Cytophagaceae_Jiulongibacter                     -          LKAP-TSAKG2_A11_095_2018_2 -               35     933      10     912       3     912    1508    +    4.8e-134  446.4  20.9  -
Aquificaceae_Hydrogenobacter                     -          LKAP-TSAKG2_A11_095_2018_2 -               41     940      20     910       6     912    1524    +    5.2e-134  446.2  20.2  -
Cytophagaceae_Rhodocytophaga                     -          LKAP-TSAKG2_A11_095_2018_2 -               22     869      61     912      47     912    1416    +    5.5e-134  446.3  20.5  -
Halanaerobiaceae_Halocella                       -          LKAP-TSAKG2_A11_095_2018_2 -               18     935      20     912       6     912    1475    +    5.9e-134  446.1  20.5  -
Chitinophagaceae_Niveitalea                      -          LKAP-TSAKG2_A11_095_2018_2 -               35     936      10     912       3     912    1494    +    6.9e-134  446.0  20.2  -
Bdellovibrionaceae_Vampirovibrio                 -          LKAP-TSAKG2_A11_095_2018_2 -               34     900      17     911       3     912    1446    +      7e-134  445.9  20.6  -
Marinilabiliaceae_Thermophagus                   -          LKAP-TSAKG2_A11_095_2018_2 -               41     937      16     911       5     912    1488    +    7.3e-134  445.8  20.2  -
Flavobacteriaceae_Arenitalea                     -          LKAP-TSAKG2_A11_095_2018_2 -               37     934      12     912       3     912    1483    +    7.5e-134  445.7  20.2  -
Nocardiopsaceae_Lipingzhangella                  -          LKAP-TSAKG2_A11_095_2018_2 -               41     933      16     912       3     912    1528    +    8.3e-134  445.8  20.8  -
Synergistaceae_Jonquetella                       -          LKAP-TSAKG2_A11_095_2018_2 -               59     874      64     911      40     912    1394    +    9.9e-134  445.5  21.2  -
Selenomonadaceae_Anaerovibrio                    -          LKAP-TSAKG2_A11_095_2018_2 -              113     993      46     911      25     912    1587    +      1e-133  445.3  20.9  -
Flavobacteriaceae_Algitalea                      -          LKAP-TSAKG2_A11_095_2018_2 -               15     914      10     912       3     912    1444    +    1.1e-133  445.1  20.8  -
Flavobacteriaceae_Hoppeia                        -          LKAP-TSAKG2_A11_095_2018_2 -               25     921      12     912       3     912    1489    +    1.1e-133  445.1  20.8  -
Marinilabiliaceae_Geofilum                       -          LKAP-TSAKG2_A11_095_2018_2 -               21     909      16     911       5     912    1440    +    1.1e-133  445.2  20.8  -
Cytophagaceae_Persicitalea                       -          LKAP-TSAKG2_A11_095_2018_2 -               39     925      13     912       4     912    1464    +    1.2e-133  445.5  20.8  -
Acidaminococcaceae_Succiniclasticum              -          LKAP-TSAKG2_A11_095_2018_2 -               39     946      20     911       4     912    1505    +    1.3e-133  445.0  20.5  -
Nostocales_Phyllonema                            -          LKAP-TSAKG2_A11_095_2018_2 -               17     868      12     911       3     912    1414    +    1.4e-133  445.0  20.8  -
Flavobacteriaceae_Eudoraea                       -          LKAP-TSAKG2_A11_095_2018_2 -                1     892      22     912      22     912    1393    +    1.4e-133  444.8  19.6  -
