# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Planococcaceae_Sporosarcina                      -          LKAP-TSAKG2_H08_050_2018_2 -               15     819      16     823      12     823    1504    +    9.8e-304 1008.5  22.1  -
Alcaligenaceae_Caenimicrobium                    -          LKAP-TSAKG2_H08_050_2018_2 -               16     804      17     820       9     823    1453    +    1.3e-124  415.3  22.1  -
Nocardiopsaceae_Lipingzhangella                  -          LKAP-TSAKG2_H08_050_2018_2 -               35     817      16     818       9     823    1528    +    1.4e-124  415.1  21.7  -
Flavobacteriaceae_Salinimicrobium                -          LKAP-TSAKG2_H08_050_2018_2 -               18     802      19     820      12     822    1467    +    1.4e-124  414.6  21.7  -
Rhodobacteraceae_Alkalimicrobium                 -          LKAP-TSAKG2_H08_050_2018_2 -               37     756      18     816       9     823    1411    +    1.6e-124  414.9  22.3  -
Rhodobiaceae_Tepidicaulis                        -          LKAP-TSAKG2_H08_050_2018_2 -               53     749      73     818      52     823    1396    +    1.6e-124  414.9  22.5  -
Nocardiopsaceae_Allosalinactinospora             -          LKAP-TSAKG2_H08_050_2018_2 -               41     825      16     818       9     823    1485    +    1.6e-124  415.1  21.5  -
Cytophagales_Luteivirga                          -          LKAP-TSAKG2_H08_050_2018_2 -               38     772      69     816      47     822    1297    +    1.7e-124  414.8  21.7  -
Comamonadaceae_Zhizhongheella                    -          LKAP-TSAKG2_H08_050_2018_2 -               55     842      17     819       9     823    1548    +    1.7e-124  414.8  22.3  -
Acetobacteraceae_Bombella                        -          LKAP-TSAKG2_H08_050_2018_2 -               22     761      16     819       9     822    1450    +    1.8e-124  414.8  22.1  -
Acetobacteraceae_Acidomonas                      -          LKAP-TSAKG2_H08_050_2018_2 -               34     774      16     820       9     823    1481    +    1.8e-124  414.8  22.5  -
Orbaceae_Gilliamella                             -          LKAP-TSAKG2_H08_050_2018_2 -               44     819      18     806       9     822    1538    +    1.8e-124  414.5  21.3  -
Sphaerobacteraceae_Sphaerobacter                 -          LKAP-TSAKG2_H08_050_2018_2 -                6     769      17     818      13     823    1500    +    1.9e-124  414.7  22.2  -
Acidimicrobiaceae_Acidimicrobium                 -          LKAP-TSAKG2_H08_050_2018_2 -               35     790      16     817       8     823    1465    +      2e-124  414.7  21.3  -
Acetobacteraceae_Swingsia                        -          LKAP-TSAKG2_H08_050_2018_2 -               20     759      16     819       8     822    1370    +      2e-124  414.7  22.3  -
Acetobacteraceae_Acidicaldus                     -          LKAP-TSAKG2_H08_050_2018_2 -               18     722      73     820      54     823    1340    +      2e-124  414.8  23.2  -
Chitinophagaceae_Niastella                       -          LKAP-TSAKG2_H08_050_2018_2 -               28     803      20     807      13     814    1469    +    2.1e-124  414.6  20.6  -
Oxalobacteraceae_Paraherbaspirillum              -          LKAP-TSAKG2_H08_050_2018_2 -               38     773      72     817      52     822    1397    +    2.2e-124  414.5  22.4  -
Nevskiaceae_Sinimarinibacterium                  -          LKAP-TSAKG2_H08_050_2018_2 -               37     806      18     811      10     821    1493    +    2.5e-124  414.3  21.1  -
Rhodospirillaceae_Aestuariispira                 -          LKAP-TSAKG2_H08_050_2018_2 -               17     761      18     818      10     823    1417    +    2.6e-124  414.0  22.2  -
Rhodobacteraceae_Antarctobacter                  -          LKAP-TSAKG2_H08_050_2018_2 -                8     726      19     814      13     822    1400    +    2.7e-124  414.2  22.1  -
Rhodobacteraceae_Pseudooctadecabacter            -          LKAP-TSAKG2_H08_050_2018_2 -               16     754      17     821       9     823    1384    +    2.9e-124  414.0  22.8  -
Emcibacteraceae_Emcibacter                       -          LKAP-TSAKG2_H08_050_2018_2 -               35     781      16     818       8     822    1460    +    3.6e-124  413.8  21.8  -
Rhodocyclaceae_Ferribacterium                    -          LKAP-TSAKG2_H08_050_2018_2 -               35     825      16     821       8     823    1530    +    3.9e-124  413.6  22.3  -
Hyphomonadaceae_Woodsholea                       -          LKAP-TSAKG2_H08_050_2018_2 -               18     751      19     820      10     823    1421    +    4.1e-124  413.5  22.4  -
Anaerolineaceae_Ornatilinea                      -          LKAP-TSAKG2_H08_050_2018_2 -               32     802      16     819       8     823    1462    +    4.2e-124  413.6  22.4  -
Oscillatoriales_Halospirulina                    -          LKAP-TSAKG2_H08_050_2018_2 -               15     751      16     816       9     821    1388    +    4.5e-124  413.4  21.4  -
Pseudonocardiaceae_Actinorectispora              -          LKAP-TSAKG2_H08_050_2018_2 -               25     768      31     820      14     823    1445    +    4.7e-124  413.3  23.2  -
Rhodobacteraceae_Nesiotobacter                   -          LKAP-TSAKG2_H08_050_2018_2 -                2     732      24     820      23     823    1384    +    5.8e-124  413.0  23.0  -
Flavobacteriaceae_Gelidibacter                   -          LKAP-TSAKG2_H08_050_2018_2 -               38     820      19     820      12     822    1478    +      6e-124  412.5  21.3  -
Desulfurobacteriaceae_Phorcysia                  -          LKAP-TSAKG2_H08_050_2018_2 -                2     750      86     817      85     822    1349    +    6.2e-124  413.3  20.9  -
Rhodobacteraceae_Oceanibulbus                    -          LKAP-TSAKG2_H08_050_2018_2 -               22     754      18     816       9     823    1379    +    6.3e-124  412.9  22.1  -
Flavobacteriaceae_Wenyingzhuangia                -          LKAP-TSAKG2_H08_050_2018_2 -               18     804      19     818      11     822    1444    +    6.4e-124  412.5  20.9  -
Flavobacteriaceae_Psychroserpens                 -          LKAP-TSAKG2_H08_050_2018_2 -               23     807      20     819      14     822    1466    +    6.7e-124  412.5  21.3  -
Bdellovibrionaceae_Vampirovibrio                 -          LKAP-TSAKG2_H08_050_2018_2 -               27     785      16     818       8     823    1446    +    6.7e-124  412.7  21.5  -
Orbaceae_Frischella                              -          LKAP-TSAKG2_H08_050_2018_2 -               44     815      18     806       9     822    1534    +    9.3e-124  412.2  21.5  -
Rhodobacteraceae_Salinihabitans                  -          LKAP-TSAKG2_H08_050_2018_2 -               18     749      19     816      10     823    1421    +    9.7e-124  412.3  22.3  -
Acidobacteriaceae_Bryocella                      -          LKAP-TSAKG2_H08_050_2018_2 -               34     787      16     821       8     823    1416    +      1e-123  411.9  21.9  -
Pseudobacteriovoracaceae_Pseudobacteriovorax     -          LKAP-TSAKG2_H08_050_2018_2 -               19     779      55     822      34     823    1466    +    1.1e-123  412.0  22.8  -
Flavobacteriaceae_Leeuwenhoekiella               -          LKAP-TSAKG2_H08_050_2018_2 -               18     804      19     817      12     822    1481    +    1.1e-123  411.7  21.0  -
Acetobacteraceae_Humitalea                       -          LKAP-TSAKG2_H08_050_2018_2 -               36     773      17     820       9     823    1479    +    1.2e-123  412.1  22.5  -
Rhodospirillaceae_Magnetovibrio                  -          LKAP-TSAKG2_H08_050_2018_2 -               28     774      16     819       8     822    1361    +    1.2e-123  411.9  22.0  -
Elusimicrobiaceae_Elusimicrobium                 -          LKAP-TSAKG2_H08_050_2018_2 -                2     770      24     818      23     823    1395    +    1.2e-123  411.7  21.8  -
Acetobacteraceae_Rubritepida                     -          LKAP-TSAKG2_H08_050_2018_2 -                6     748      17     822      13     823    1429    +    1.4e-123  411.7  22.9  -
Rhodobacteraceae_Rubricella                      -          LKAP-TSAKG2_H08_050_2018_2 -               37     769      18     816       9     823    1416    +    1.6e-123  411.6  22.7  -
Bifidobacteriaceae_Parascardovia                 -          LKAP-TSAKG2_H08_050_2018_2 -               32     804      16     816       8     822    1518    +    1.6e-123  411.5  21.7  -
Lysobacteriales_Povalibacter                     -          LKAP-TSAKG2_H08_050_2018_2 -               43     832      16     818       8     823    1508    +    1.7e-123  411.5  22.0  -
Succinivibrionaceae_Succinatimonas               -          LKAP-TSAKG2_H08_050_2018_2 -               17     776      18     811      10     822    1469    +    1.9e-123  411.3  21.6  -
Flavobacteriaceae_Algibacter                     -          LKAP-TSAKG2_H08_050_2018_2 -               19     803      20     820      13     823    1441    +      2e-123  410.9  21.6  -
Acidobacteriaceae_Telmatobacter                  -          LKAP-TSAKG2_H08_050_2018_2 -               35     788      16     821       8     823    1406    +    2.2e-123  411.0  21.9  -
Chromobacteriaceae_Formivibrio                   -          LKAP-TSAKG2_H08_050_2018_2 -               23     809      16     817       9     822    1490    +    2.3e-123  411.1  21.8  -
Rhodobacteraceae_Rubribacterium                  -          LKAP-TSAKG2_H08_050_2018_2 -               14     740      18     820      10     823    1380    +    2.5e-123  411.1  23.0  -
Flavobacteriaceae_Zobellia                       -          LKAP-TSAKG2_H08_050_2018_2 -               17     804      18     819      10     822    1448    +    2.7e-123  410.4  21.5  -
Hyphomonadaceae_Robiginitomaculum                -          LKAP-TSAKG2_H08_050_2018_2 -               24     766      19     817      10     822    1415    +    2.9e-123  410.6  21.1  -
Rhodocyclaceae_Denitratisoma                     -          LKAP-TSAKG2_H08_050_2018_2 -               25     813      16     819       9     823    1492    +    2.9e-123  410.7  22.0  -
Thermaceae_Vulcanithermus                        -          LKAP-TSAKG2_H08_050_2018_2 -               22     792      16     818       8     822    1481    +      3e-123  410.7  21.0  -
Rhodobacteraceae_Sediminimonas                   -          LKAP-TSAKG2_H08_050_2018_2 -               45     743      68     816      40     823    1368    +      3e-123  410.5  22.4  -
Synergistaceae_Aminivibrio                       -          LKAP-TSAKG2_H08_050_2018_2 -               15     772      16     817       9     823    1441    +    3.3e-123  410.4  22.5  -
Rhodobacteraceae_Ascidiaceihabitans              -          LKAP-TSAKG2_H08_050_2018_2 -               17     749      18     816      10     823    1387    +    3.6e-123  410.4  22.1  -
Rhodobacteraceae_Litorisediminivivens            -          LKAP-TSAKG2_H08_050_2018_2 -               17     749      18     816      10     823    1390    +    3.7e-123  410.3  22.5  -
Rhodobacteraceae_Planktotalea                    -          LKAP-TSAKG2_H08_050_2018_2 -                8     718      55     816      48     823    1336    +    4.1e-123  410.2  22.4  -
Flavobacteriaceae_Spongiibacterium               -          LKAP-TSAKG2_H08_050_2018_2 -               35     823      16     817       8     822    1485    +    4.1e-123  409.9  21.8  -
Flavobacteriaceae_Mesoflavibacter                -          LKAP-TSAKG2_H08_050_2018_2 -               17     806      18     820      10     822    1443    +    4.4e-123  409.9  21.5  -
Rhodobacteraceae_Pelagibaca                      -          LKAP-TSAKG2_H08_050_2018_2 -               37     770      18     816       9     823    1460    +    5.3e-123  409.7  21.8  -
Hymenobacteraceae_Nibribacter                    -          LKAP-TSAKG2_H08_050_2018_2 -                6     736      73     816      68     822    1350    +    5.6e-123  409.8  23.4  -
Rhodobacteraceae_Yangia                          -          LKAP-TSAKG2_H08_050_2018_2 -                6     735      20     814      15     822    1351    +      7e-123  409.5  21.9  -
Flavobacteriaceae_Hyunsoonleella                 -          LKAP-TSAKG2_H08_050_2018_2 -               18     803      19     817      11     821    1446    +    7.1e-123  409.0  20.9  -
Acetobacteraceae_Swaminathania                   -          LKAP-TSAKG2_H08_050_2018_2 -               35     773      16     819       8     822    1455    +    7.8e-123  409.5  22.6  -
Pasteurellaceae_Mesocricetibacter                -          LKAP-TSAKG2_H08_050_2018_2 -               26     807      18     806       9     823    1339    +      8e-123  409.3  21.8  -
Bernardetiaceae_Hugenholtzia                     -          LKAP-TSAKG2_H08_050_2018_2 -               17     786      18     817       9     822    1461    +    8.3e-123  409.1  22.0  -
Microscillaceae_Eisenibacter                     -          LKAP-TSAKG2_H08_050_2018_2 -               17     786      18     817       9     822    1461    +    8.3e-123  409.1  22.0  -
Neisseriaceae_Bergeriella                        -          LKAP-TSAKG2_H08_050_2018_2 -               37     832      16     820       8     823    1494    +    8.9e-123  409.0  21.8  -
Chitinophagaceae_Flavitalea                      -          LKAP-TSAKG2_H08_050_2018_2 -                2     777      21     807      20     818    1447    +    9.6e-123  408.9  21.0  -
Stigonematales_Iphinoe                           -          LKAP-TSAKG2_H08_050_2018_2 -               35     772      16     817       8     821    1446    +    9.7e-123  409.0  22.3  -
Bifidobacteriaceae_Aeriscardovia                 -          LKAP-TSAKG2_H08_050_2018_2 -               24     786      22     816      11     822    1422    +      1e-122  409.1  22.1  -
Flavobacteriaceae_Flaviramulus                   -          LKAP-TSAKG2_H08_050_2018_2 -               26     811      19     819      11     822    1466    +      1e-122  408.3  21.3  -
Chitinophagaceae_Niabella                        -          LKAP-TSAKG2_H08_050_2018_2 -               24     765      53     807      33     818    1406    +    1.2e-122  408.6  21.4  -
Rhodobacteraceae_Aestuariihabitans               -          LKAP-TSAKG2_H08_050_2018_2 -               17     751      18     816      10     823    1389    +    1.5e-122  408.4  22.4  -
Propionibacteriaceae_Raineyella                  -          LKAP-TSAKG2_H08_050_2018_2 -               27     749      66     816      40     822    1376    +    1.5e-122  408.3  21.8  -
Glycomycetaceae_Salilacibacter                   -          LKAP-TSAKG2_H08_050_2018_2 -               35     815      16     818       9     823    1494    +    1.7e-122  408.3  21.5  -
Neisseriaceae_Rivicola                           -          LKAP-TSAKG2_H08_050_2018_2 -               38     775      72     819      51     823    1424    +    2.2e-122  407.8  22.7  -
Oligoflexaceae_Oligoflexus                       -          LKAP-TSAKG2_H08_050_2018_2 -               15     801      16     820       9     823    1458    +    2.5e-122  407.6  21.9  -
Chromobacteriaceae_Laribacter                    -          LKAP-TSAKG2_H08_050_2018_2 -               15     800      16     816       9     822    1459    +    2.5e-122  407.6  21.4  -
Flavobacteriaceae_Ulvibacter                     -          LKAP-TSAKG2_H08_050_2018_2 -               18     798      20     817      14     822    1440    +    2.5e-122  407.2  21.6  -
Persicobacteraceae_Fulvitalea                    -          LKAP-TSAKG2_H08_050_2018_2 -               12     742      74     817      64     822    1244    +    2.8e-122  407.5  22.8  -
Pyrinomonadaceae_Arenimicrobium                  -          LKAP-TSAKG2_H08_050_2018_2 -               35     839      16     819       8     823    1521    +    2.8e-122  407.3  21.9  -
Chitinophagaceae_Flavihumibacter                 -          LKAP-TSAKG2_H08_050_2018_2 -               35     758      75     810      65     816    1417    +    3.5e-122  406.9  22.0  -
Nautiliaceae_Lebetimonas                         -          LKAP-TSAKG2_H08_050_2018_2 -               15     779      16     822       9     823    1431    +    3.5e-122  407.3  22.4  -
Leptospiraceae_Turneriella                       -          LKAP-TSAKG2_H08_050_2018_2 -               20     785      21     819      12     823    1440    +    4.4e-122  406.6  22.4  -
Nautiliaceae_Cetia                               -          LKAP-TSAKG2_H08_050_2018_2 -               43     803      16     822       9     823    1482    +    4.5e-122  406.8  22.5  -
Burkholderiaceae_Paucimonas                      -          LKAP-TSAKG2_H08_050_2018_2 -               15     803      16     817       9     822    1488    +      5e-122  406.5  21.7  -
Gammaproteobacteria_Acidibacter                  -          LKAP-TSAKG2_H08_050_2018_2 -               13     747      74     818      63     823    1239    +    5.3e-122  406.5  23.1  -
Pasteurellaceae_Phocoenobacter                   -          LKAP-TSAKG2_H08_050_2018_2 -               18     797      19     805      10     823    1495    +    5.5e-122  406.4  21.6  -
Burkholderiales_Aquincola                        -          LKAP-TSAKG2_H08_050_2018_2 -               15     801      16     819       9     823    1451    +    5.8e-122  406.4  22.4  -
Rhodobacteraceae_Rubrimonas                      -          LKAP-TSAKG2_H08_050_2018_2 -               33     756      18     822       9     823    1318    +    5.8e-122  406.5  23.9  -
Soortiaceae_Soortia                              -          LKAP-TSAKG2_H08_050_2018_2 -               87     831      69     819      40     823    1516    +      6e-122  406.2  22.0  -
Alphaproteobacteria_Breoghania                   -          LKAP-TSAKG2_H08_050_2018_2 -               38     770      19     818      10     823    1481    +    6.5e-122  406.3  22.3  -
Hyphomonadaceae_Hellea                           -          LKAP-TSAKG2_H08_050_2018_2 -               24     766      19     817      10     823    1412    +    8.1e-122  405.9  21.4  -
Xenococcaceae_Foliisarcina                       -          LKAP-TSAKG2_H08_050_2018_2 -               15     756      16     817       9     822    1418    +    8.4e-122  406.0  21.9  -
Pseudomonadaceae_Azorhizophilus                  -          LKAP-TSAKG2_H08_050_2018_2 -                2     704     106     817     105     822    1384    +    8.7e-122  405.7  19.9  -
Flavobacteriaceae_Muriicola                      -          LKAP-TSAKG2_H08_050_2018_2 -               38     825      19     817      12     822    1490    +    9.4e-122  405.4  20.9  -
Flavobacteriaceae_Croceitalea                    -          LKAP-TSAKG2_H08_050_2018_2 -               18     803      19     817      11     822    1494    +      1e-121  405.1  21.3  -
Alcaligenaceae_Eoetvoesia                        -          LKAP-TSAKG2_H08_050_2018_2 -               15     804      16     820       9     823    1453    +    1.1e-121  405.4  22.1  -
Cytophagales_Chryseolinea                        -          LKAP-TSAKG2_H08_050_2018_2 -               29     807      18     815       9     822    1472    +    1.2e-121  405.3  21.5  -
Microscillaceae_Microscilla                      -          LKAP-TSAKG2_H08_050_2018_2 -               17     777      18     811       9     822    1455    +    1.3e-121  405.0  21.8  -
Moraxellaceae_Cavicella                          -          LKAP-TSAKG2_H08_050_2018_2 -               18     762      67     821      47     823    1423    +    1.7e-121  404.7  22.6  -
Acidobacteriaceae_Silvibacterium                 -          LKAP-TSAKG2_H08_050_2018_2 -               35     788      16     821       8     823    1464    +    2.1e-121  404.5  22.0  -
Rhodobacteraceae_Nereida                         -          LKAP-TSAKG2_H08_050_2018_2 -               36     769      17     816       9     823    1455    +    2.6e-121  404.2  22.4  -
Flammeovirgaceae_Imperialibacter                 -          LKAP-TSAKG2_H08_050_2018_2 -               11     785      25     819      16     822    1420    +    2.7e-121  404.4  22.4  -
Eggerthellaceae_Asaccharobacter                  -          LKAP-TSAKG2_H08_050_2018_2 -               35     802      16     821       8     823    1428    +    3.1e-121  404.1  21.5  -
Flavobacteriaceae_Tamlana                        -          LKAP-TSAKG2_H08_050_2018_2 -               18     802      19     819      11     822    1474    +    3.2e-121  403.5  21.4  -
Sphingobacteriaceae_Anseongella                  -          LKAP-TSAKG2_H08_050_2018_2 -               26     808      18     818       9     822    1457    +    3.4e-121  403.9  21.7  -
Eggerthellaceae_Adlercreutzia                    -          LKAP-TSAKG2_H08_050_2018_2 -               35     802      16     821       8     823    1469    +    3.5e-121  404.0  21.5  -
Eggerthellaceae_Parvibacter                      -          LKAP-TSAKG2_H08_050_2018_2 -               23     790      16     821       9     823    1442    +      4e-121  403.7  21.7  -
Corynebacteriaceae_Turicella                     -          LKAP-TSAKG2_H08_050_2018_2 -               13     810      16     818       9     823    1461    +    4.1e-121  403.5  22.1  -
Pasteurellaceae_Frederiksenia                    -          LKAP-TSAKG2_H08_050_2018_2 -               18     797      19     807      10     823    1362    +    4.2e-121  403.7  21.7  -
Rhodobacteraceae_Nautella                        -          LKAP-TSAKG2_H08_050_2018_2 -               12     742      18     814      11     822    1426    +    4.4e-121  403.4  22.0  -
Rhodobacteraceae_Lentibacter                     -          LKAP-TSAKG2_H08_050_2018_2 -               23     717      73     816      53     823    1375    +    4.5e-121  403.4  22.7  -
Propionibacteriaceae_Propioniferax               -          LKAP-TSAKG2_H08_050_2018_2 -               15     782      16     820       9     823    1465    +    4.5e-121  403.3  21.7  -
Chitinophagaceae_Ferruginibacter                 -          LKAP-TSAKG2_H08_050_2018_2 -               26     802      19     807       9     818    1467    +    4.7e-121  403.2  20.7  -
Moraxellaceae_Faucicola                          -          LKAP-TSAKG2_H08_050_2018_2 -                7     785      20     820      15     823    1430    +    6.2e-121  402.9  21.5  -
Thermonemataceae_Thermonema                      -          LKAP-TSAKG2_H08_050_2018_2 -                8     799      18     819      12     823    1465    +    6.5e-121  403.0  22.4  -
Anaerolineaceae_Bellilinea                       -          LKAP-TSAKG2_H08_050_2018_2 -               15     782      16     819       9     823    1425    +    6.6e-121  403.1  22.8  -
Pasteurellaceae_Basfia                           -          LKAP-TSAKG2_H08_050_2018_2 -               18     797      19     805      10     822    1365    +    7.8e-121  402.7  21.4  -
Flavobacteriaceae_Mesonia                        -          LKAP-TSAKG2_H08_050_2018_2 -               19     803      20     819      14     822    1449    +      8e-121  402.0  21.2  -
Sphaerobacteraceae_Nitrolancea                   -          LKAP-TSAKG2_H08_050_2018_2 -               35     802      16     821       8     823    1470    +    8.2e-121  402.7  22.5  -
Rubricoccaceae_Rubricoccus                       -          LKAP-TSAKG2_H08_050_2018_2 -               23     804      19     817      10     820    1443    +    8.4e-121  402.5  21.3  -
Nocardioidaceae_Pimelobacter                     -          LKAP-TSAKG2_H08_050_2018_2 -               15     782      16     818       9     823    1474    +    9.3e-121  402.4  21.8  -
Oscillatoriales_Planktothricoides                -          LKAP-TSAKG2_H08_050_2018_2 -               14     711      72     817      60     822    1369    +    9.6e-121  402.3  22.2  -
Comamonadaceae_Tepidicella                       -          LKAP-TSAKG2_H08_050_2018_2 -                9     787      20     815      14     821    1480    +    1.1e-120  402.1  21.8  -
Flavobacteriaceae_Aureisphaera                   -          LKAP-TSAKG2_H08_050_2018_2 -               19     801      20     817      14     821    1444    +    1.1e-120  401.9  22.0  -
Succinivibrionaceae_Succinivibrio                -          LKAP-TSAKG2_H08_050_2018_2 -               27     778      18     813       9     823    1463    +    1.3e-120  401.9  21.7  -
Planctomycetaceae_Rhodopirellula                 -          LKAP-TSAKG2_H08_050_2018_2 -               52     788      53     813      31     822    1457    +    1.5e-120  401.3  22.0  -
Flammeovirgaceae_Tunicatimonas                   -          LKAP-TSAKG2_H08_050_2018_2 -               17     791      18     810       9     822    1457    +    1.6e-120  401.6  21.3  -
Burkholderiales_Mitsuaria                        -          LKAP-TSAKG2_H08_050_2018_2 -               35     821      16     819       8     823    1490    +    1.7e-120  401.6  22.3  -
Chitinophagaceae_Lacibacter                      -          LKAP-TSAKG2_H08_050_2018_2 -                4     779      23     810      20     821    1412    +    2.3e-120  401.1  21.1  -
Pseudonocardiaceae_Longimycelium                 -          LKAP-TSAKG2_H08_050_2018_2 -               36     744      16     818       8     823    1454    +    2.4e-120  401.1  21.9  -
Flavobacteriaceae_Lutimonas                      -          LKAP-TSAKG2_H08_050_2018_2 -               19     809      20     821      14     823    1449    +    2.7e-120  400.5  22.0  -
Persicobacteraceae_Aureibacter                   -          LKAP-TSAKG2_H08_050_2018_2 -               38     821      18     817       9     822    1485    +    2.9e-120  400.8  21.6  -
Nostocales_Phyllonema                            -          LKAP-TSAKG2_H08_050_2018_2 -               15     752      16     817       9     822    1414    +      3e-120  400.8  21.8  -
Oscillatoriales_Pantanalinema                    -          LKAP-TSAKG2_H08_050_2018_2 -               15     753      16     818       9     822    1459    +    3.1e-120  400.6  22.2  -
Rhodobacteraceae_Pseudopelagicola                -          LKAP-TSAKG2_H08_050_2018_2 -               18     751      19     816      10     823    1392    +    3.1e-120  400.7  22.0  -
Thiotrichales_Fangia                             -          LKAP-TSAKG2_H08_050_2018_2 -               36     823      16     819       8     823    1515    +    3.2e-120  400.6  21.5  -
Glycomycetaceae_Haloglycomyces                   -          LKAP-TSAKG2_H08_050_2018_2 -               17     759      56     818      40     823    1421    +    3.6e-120  400.5  21.9  -
Bifidobacteriaceae_Gardnerella                   -          LKAP-TSAKG2_H08_050_2018_2 -               43     815      16     816       8     822    1475    +    3.8e-120  400.3  21.5  -
Flammeovirgaceae_Fabivirga                       -          LKAP-TSAKG2_H08_050_2018_2 -               19     770      57     817      36     822    1375    +    4.8e-120  400.1  22.1  -
Flavobacteriaceae_Lacinutrix                     -          LKAP-TSAKG2_H08_050_2018_2 -               21     805      19     817      11     821    1464    +    5.6e-120  399.5  21.2  -
Chitinophagaceae_Segetibacter                    -          LKAP-TSAKG2_H08_050_2018_2 -               27     800      20     807      14     818    1480    +    6.9e-120  399.5  20.5  -
Anaerolineaceae_Flexilinea                       -          LKAP-TSAKG2_H08_050_2018_2 -               15     772      16     818       9     823    1418    +    7.4e-120  399.8  22.5  -
Hydrogenimonaceae_Hydrogenimonas                 -          LKAP-TSAKG2_H08_050_2018_2 -               18     799      18     817      11     823    1422    +    7.6e-120  399.4  21.5  -
Comamonadaceae_Albidiferax                       -          LKAP-TSAKG2_H08_050_2018_2 -               35     823      16     817       8     822    1531    +    8.9e-120  399.0  21.6  -
Alphaproteobacteria_Eilatimonas                  -          LKAP-TSAKG2_H08_050_2018_2 -               41     806      17     819       9     823    1494    +    1.1e-119  399.0  21.6  -
Roseiflexaceae_Roseiflexus                       -          LKAP-TSAKG2_H08_050_2018_2 -               35     777      16     816       8     823    1469    +    1.1e-119  399.2  21.7  -
Leptospiraceae_Leptonema                         -          LKAP-TSAKG2_H08_050_2018_2 -               18     770      19     813      10     823    1428    +    1.1e-119  398.8  21.7  -
Oscillatoriales_Alkalinema                       -          LKAP-TSAKG2_H08_050_2018_2 -               15     751      16     817       9     823    1456    +    1.1e-119  398.9  22.3  -
Blastocatellales_Chloracidobacterium             -          LKAP-TSAKG2_H08_050_2018_2 -               35     782      16     817       8     822    1488    +    1.2e-119  398.6  21.7  -
Clostridiales_Gallicola                          -          LKAP-TSAKG2_H08_050_2018_2 -               60     801      47     821      26     823    1357    +    1.2e-119  398.7  22.6  -
Verrucomicrobiaceae_Persicirhabdus               -          LKAP-TSAKG2_H08_050_2018_2 -               28     814      18     818       9     823    1480    +    1.2e-119  398.7  21.7  -
Comamonadaceae_Hylemonella                       -          LKAP-TSAKG2_H08_050_2018_2 -               31     810      16     817       8     822    1487    +    1.3e-119  398.5  21.9  -
Flammeovirgaceae_Rapidithrix                     -          LKAP-TSAKG2_H08_050_2018_2 -                1     808      22     817      22     822    1465    +    1.5e-119  398.3  21.3  -
Neisseriaceae_Stenoxybacter                      -          LKAP-TSAKG2_H08_050_2018_2 -               15     810      16     818       9     823    1484    +    1.6e-119  398.2  21.5  -
Chromatiaceae_Thioalkalicoccus                   -          LKAP-TSAKG2_H08_050_2018_2 -                3     733      76     815      74     821    1325    +    1.6e-119  398.4  22.4  -
Nautiliaceae_Thioreductor                        -          LKAP-TSAKG2_H08_050_2018_2 -               15     766      16     813       9     820    1417    +      2e-119  398.1  21.0  -
Rhodobacteraceae_Pelagimonas                     -          LKAP-TSAKG2_H08_050_2018_2 -                3     728      26     816      24     823    1344    +    2.1e-119  397.9  22.6  -
Comamonadaceae_Pseudacidovorax                   -          LKAP-TSAKG2_H08_050_2018_2 -               21     805      16     817       8     822    1491    +    2.4e-119  397.5  21.7  -
Comamonadaceae_Tibeticola                        -          LKAP-TSAKG2_H08_050_2018_2 -               42     828      16     817       9     822    1535    +    2.4e-119  397.6  21.8  -
Neisseriaceae_Eikenella                          -          LKAP-TSAKG2_H08_050_2018_2 -               35     828      16     817       8     822    1503    +    2.5e-119  397.6  21.2  -
Synergistaceae_Pyramidobacter                    -          LKAP-TSAKG2_H08_050_2018_2 -               15     777      16     816       9     822    1445    +    2.9e-119  397.3  21.9  -
Balneolaceae_Fodinibius                          -          LKAP-TSAKG2_H08_050_2018_2 -               14     792      27     817      17     822    1466    +    3.1e-119  397.3  20.8  -
Ktedonobacteraceae_Ktedonobacter                 -          LKAP-TSAKG2_H08_050_2018_2 -               10     756      16     818      10     823    1386    +    3.3e-119  397.4  22.5  -
Rhodocyclaceae_Quatrionicoccus                   -          LKAP-TSAKG2_H08_050_2018_2 -               34     823      16     820       8     823    1477    +    3.7e-119  397.2  22.1  -
Brevinemataceae_Brevinema                        -          LKAP-TSAKG2_H08_050_2018_2 -               37     818      19     817      10     823    1490    +    5.2e-119  396.5  21.8  -
Rhodothermaceae_Longimonas                       -          LKAP-TSAKG2_H08_050_2018_2 -               17     792      18     811      10     821    1457    +    6.3e-119  396.1  21.0  -
Flavobacteriaceae_Zunongwangia                   -          LKAP-TSAKG2_H08_050_2018_2 -               39     820      20     816      14     821    1490    +      1e-118  395.1  21.2  -
Salinibacteraceae_Salisaeta                      -          LKAP-TSAKG2_H08_050_2018_2 -               14     794      19     817      11     821    1425    +    1.4e-118  395.1  21.0  -
Opitutaceae_Alterococcus                         -          LKAP-TSAKG2_H08_050_2018_2 -               15     826      17     819       9     823    1482    +    1.5e-118  395.0  21.5  -
