# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Bacillales_Exiguobacterium                       -          LKAP-GUTHK2_F03_021_2017_1 -               36    1064      15    1040       2    1043    1526    +           0 1209.4  30.3  -
Flavobacteriaceae_Kriegella                      -          LKAP-GUTHK2_F03_021_2017_1 -               36     957      74    1006      54    1028    1382    +    4.2e-123  410.4  23.9  -
Porphyromonadaceae_Macellibacteroides            -          LKAP-GUTHK2_F03_021_2017_1 -               38     970      18     973       4     995    1502    +    4.5e-123  410.5  25.8  -
Chitinophagaceae_Asinibacterium                  -          LKAP-GUTHK2_F03_021_2017_1 -               15     973      14     992       4    1014    1441    +    4.8e-123  410.4  25.2  -
Flavobacteriaceae_Coenonia                       -          LKAP-GUTHK2_F03_021_2017_1 -               85     972      74     974      54     996    1606    +    4.8e-123  410.1  24.0  -
Planctomycetaceae_Roseimaritima                  -          LKAP-GUTHK2_F03_021_2017_1 -               22     953      15     982       1    1005    1449    +    5.3e-123  410.0  25.3  -
Cyclobacteriaceae_Indibacter                     -          LKAP-GUTHK2_F03_021_2017_1 -               79     976      65     975      40     997    1502    +    7.6e-123  409.7  25.0  -
Marinilabiliaceae_Marinilabilia                  -          LKAP-GUTHK2_F03_021_2017_1 -               69     951      72     967      52     988    1449    +    8.2e-123  409.4  24.7  -
Chitinophagaceae_Dinghuibacter                   -          LKAP-GUTHK2_F03_021_2017_1 -               42     996      14     994       3    1018    1487    +    8.4e-123  409.4  25.2  -
Chlorobiaceae_Chloroherpeton                     -          LKAP-GUTHK2_F03_021_2017_1 -               76     925      77     981      57    1002    1403    +    8.5e-123  409.4  23.3  -
Flavobacteriaceae_Taeania                        -          LKAP-GUTHK2_F03_021_2017_1 -               71     993      72    1005      52    1025    1449    +    9.2e-123  409.3  23.6  -
Schleiferiaceae_Schleiferia                      -          LKAP-GUTHK2_F03_021_2017_1 -               80    1037      70    1038      45    1043    1499    +    9.6e-123  409.4  26.4  -
Flavobacteriaceae_Hwangdonia                     -          LKAP-GUTHK2_F03_021_2017_1 -               71     959      74     975      53     998    1479    +      1e-122  409.0  24.4  -
Flavobacteriaceae_Aurantivirga                   -          LKAP-GUTHK2_F03_021_2017_1 -               36     965      17     974       3     994    1456    +    1.4e-122  408.7  25.3  -
Flavobacteriaceae_Eudoraea                       -          LKAP-GUTHK2_F03_021_2017_1 -               40     968      72    1007      52    1028    1393    +    1.6e-122  408.5  23.3  -
Planctomycetaceae_Mariniblastus                  -          LKAP-GUTHK2_F03_021_2017_1 -               22     945      15     981       2    1003    1439    +    2.1e-122  408.1  25.3  -
Flavobacteriaceae_Confluentibacter               -          LKAP-GUTHK2_F03_021_2017_1 -               66     950      73     974      52     996    1438    +    2.3e-122  407.9  24.7  -
Cyclobacteriaceae_Aquiflexum                     -          LKAP-GUTHK2_F03_021_2017_1 -               83     967      74     972      53     995    1459    +    2.5e-122  408.0  24.2  -
Marinilabiliaceae_Alkaliflexus                   -          LKAP-GUTHK2_F03_021_2017_1 -               51     975      16     968       3     988    1467    +    2.7e-122  407.8  26.2  -
Marinifilaceae_Ancylomarina                      -          LKAP-GUTHK2_F03_021_2017_1 -               70     960      73     976      53    1016    1450    +    2.8e-122  407.6  24.0  -
Rikenellaceae_Mucinivorans                       -          LKAP-GUTHK2_F03_021_2017_1 -               81     976      67     978      43     999    1511    +    3.9e-122  407.2  24.9  -
Planctomycetaceae_Planctopirus                   -          LKAP-GUTHK2_F03_021_2017_1 -               78     976      75     979      54    1000    1528    +    4.5e-122  407.0  25.0  -
Flavobacteriaceae_Jejudonia                      -          LKAP-GUTHK2_F03_021_2017_1 -               69     974      72     991      52    1029    1445    +    5.7e-122  406.6  23.8  -
Porphyromonadaceae_Falsiporphyromonas            -          LKAP-GUTHK2_F03_021_2017_1 -               80    1011      73    1011      15    1032    1459    +    5.8e-122  406.7  24.5  -
Flavobacteriaceae_Cruoricaptor                   -          LKAP-GUTHK2_F03_021_2017_1 -               28     960      46    1005      25    1026    1535    +    6.2e-122  406.5  25.4  -
Crocinitomicaceae_Crocinitomix                   -          LKAP-GUTHK2_F03_021_2017_1 -               67     970      72     988      52    1011    1477    +    6.7e-122  406.3  23.7  -
Flavobacteriaceae_Pseudotenacibaculum            -          LKAP-GUTHK2_F03_021_2017_1 -               41     958      72    1005      52    1025    1383    +    7.2e-122  406.4  24.0  -
Planctomycetaceae_Gimesia                        -          LKAP-GUTHK2_F03_021_2017_1 -               66     971      68     981      25    1005    1504    +    7.7e-122  406.1  25.1  -
Flavobacteriaceae_Aureivirga                     -          LKAP-GUTHK2_F03_021_2017_1 -               34     923      72     974      52     997    1308    +    7.7e-122  406.3  23.9  -
Flavobacteriaceae_Robertkochia                   -          LKAP-GUTHK2_F03_021_2017_1 -               69     988      74    1005      53    1026    1480    +    7.8e-122  406.2  23.3  -
Flavobacteriaceae_Hanstruepera                   -          LKAP-GUTHK2_F03_021_2017_1 -               77     998      73    1006      53    1028    1493    +    8.8e-122  406.1  23.6  -
Cyclobacteriaceae_Mariniradius                   -          LKAP-GUTHK2_F03_021_2017_1 -               73     961      73     976      52    1014    1359    +    1.6e-121  405.7  24.3  -
Chitinophagaceae_Vibrionimonas                   -          LKAP-GUTHK2_F03_021_2017_1 -                2     952      19     992      18    1014    1409    +      2e-121  405.0  25.0  -
Flavobacteriaceae_Gilvibacter                    -          LKAP-GUTHK2_F03_021_2017_1 -               79     966      72     974      51     996    1461    +    2.3e-121  404.6  24.0  -
Marinilabiliaceae_Thermophagus                   -          LKAP-GUTHK2_F03_021_2017_1 -               89     980      72     974      52     995    1488    +    2.5e-121  404.5  24.9  -
Cytophagaceae_Meniscus                           -          LKAP-GUTHK2_F03_021_2017_1 -               27     969      15     989       2    1010    1418    +    2.7e-121  404.4  26.4  -
Flavobacteriaceae_Aureitalea                     -          LKAP-GUTHK2_F03_021_2017_1 -               72     960      72     975      52     996    1392    +      3e-121  404.2  24.3  -
Flavobacteriaceae_Aurantiacicella                -          LKAP-GUTHK2_F03_021_2017_1 -               39     950      74     997      54    1018    1381    +    3.9e-121  403.8  23.6  -
Flavobacteriaceae_Maripseudobacter               -          LKAP-GUTHK2_F03_021_2017_1 -               86    1015      72    1008      52    1029    1489    +      4e-121  403.9  24.0  -
Flavobacteriaceae_Soonwooa                       -          LKAP-GUTHK2_F03_021_2017_1 -               71     963      72     976      47     997    1449    +      5e-121  403.5  24.6  -
Porphyromonadaceae_Tannerella                    -          LKAP-GUTHK2_F03_021_2017_1 -               93    1023      74    1015      53    1036    1466    +    5.3e-121  403.5  24.5  -
Planctomycetaceae_Planctomicrobium               -          LKAP-GUTHK2_F03_021_2017_1 -               78     950      69     981      26    1002    1426    +    5.6e-121  403.6  24.1  -
Cytophagaceae_Persicitalea                       -          LKAP-GUTHK2_F03_021_2017_1 -               79     968      75     975      54    1009    1464    +    6.2e-121  403.6  24.5  -
Prolixibacteraceae_Mariniphaga                   -          LKAP-GUTHK2_F03_021_2017_1 -               23     953      15     973       2     995    1443    +    6.9e-121  403.1  26.5  -
Flavobacteriaceae_Sabulilitoribacter             -          LKAP-GUTHK2_F03_021_2017_1 -               65     985      72    1007      52    1027    1439    +      7e-121  403.0  23.7  -
Cytophagaceae_Lacihabitans                       -          LKAP-GUTHK2_F03_021_2017_1 -                4     919      76    1004      73    1024    1337    +    7.1e-121  402.9  22.8  -
Flavobacteriaceae_Aquibacter                     -          LKAP-GUTHK2_F03_021_2017_1 -               26     960      16     974       3     996    1481    +    1.1e-120  402.3  25.6  -
Chitinophagaceae_Hydrobacter                     -          LKAP-GUTHK2_F03_021_2017_1 -               44     999      15     992       3    1015    1348    +    1.2e-120  402.5  25.2  -
Cyclobacteriaceae_Mongoliibacter                 -          LKAP-GUTHK2_F03_021_2017_1 -               85     971      73     972      21     995    1511    +    1.2e-120  402.4  24.5  -
Prolixibacteraceae_Tangfeifania                  -          LKAP-GUTHK2_F03_021_2017_1 -               24     954      16     974       2     995    1446    +    1.2e-120  402.1  26.7  -
Flavobacteriaceae_Spongiivirga                   -          LKAP-GUTHK2_F03_021_2017_1 -               67     988      72    1007      52    1027    1405    +    1.7e-120  401.8  23.8  -
Flavobacteriaceae_Planktosalinus                 -          LKAP-GUTHK2_F03_021_2017_1 -               84     985      73     987      52    1008    1479    +    1.8e-120  401.7  24.1  -
Flavobacteriaceae_Imtechella                     -          LKAP-GUTHK2_F03_021_2017_1 -               77    1014      74    1008      53    1028    1435    +    2.1e-120  401.5  24.0  -
Chitinophagaceae_Cnuella                         -          LKAP-GUTHK2_F03_021_2017_1 -               42     993      14     986       2    1008    1493    +    2.5e-120  401.5  25.7  -
Planctomycetaceae_Pirellula                      -          LKAP-GUTHK2_F03_021_2017_1 -               83     971      74     984      53    1006    1510    +    2.5e-120  401.5  23.7  -
Marinilabiliaceae_Geofilum                       -          LKAP-GUTHK2_F03_021_2017_1 -               60     945      67     967      44     988    1440    +    4.2e-120  400.5  25.5  -
Chitinophagaceae_Heliimonas                      -          LKAP-GUTHK2_F03_021_2017_1 -               64     991      73    1005      52    1033    1456    +    7.1e-120  399.5  24.7  -
Cytophagaceae_Pseudarcicella                     -          LKAP-GUTHK2_F03_021_2017_1 -               22     910      74     976      56     996    1345    +      8e-120  399.6  24.6  -
Flavobacteriaceae_Geojedonia                     -          LKAP-GUTHK2_F03_021_2017_1 -               25     955      17     977       3    1011    1440    +    8.8e-120  399.4  25.4  -
Isosphaeraceae_Paludisphaera                     -          LKAP-GUTHK2_F03_021_2017_1 -               71     963      71     980      46    1001    1503    +      1e-119  399.3  24.1  -
Flavobacteriaceae_Citreitalea                    -          LKAP-GUTHK2_F03_021_2017_1 -               23     953      15     975       3     996    1440    +    1.3e-119  398.8  25.8  -
Porphyromonadaceae_Microbacter                   -          LKAP-GUTHK2_F03_021_2017_1 -               84     990      72     987      49    1008    1488    +    1.8e-119  398.5  23.7  -
Chitinophagaceae_Pseudobacter                    -          LKAP-GUTHK2_F03_021_2017_1 -               30     981      15     992       3    1013    1432    +      2e-119  398.3  25.4  -
Flavobacteriaceae_Aureicoccus                    -          LKAP-GUTHK2_F03_021_2017_1 -               87     976      72     974      52     998    1477    +    2.1e-119  398.1  24.3  -
Flavobacteriaceae_Arcticiflavibacter             -          LKAP-GUTHK2_F03_021_2017_1 -               87     979      72     977      52    1011    1483    +    2.7e-119  397.7  23.4  -
Cytophagaceae_Rudanella                          -          LKAP-GUTHK2_F03_021_2017_1 -               31     938      73     992      52    1012    1387    +    3.1e-119  397.8  23.5  -
Flavobacteriaceae_Chishuiella                    -          LKAP-GUTHK2_F03_021_2017_1 -               84     992      73     994      51    1018    1480    +    3.3e-119  397.3  23.5  -
Flavobacteriaceae_Snuella                        -          LKAP-GUTHK2_F03_021_2017_1 -               69     952      74     974      53     994    1440    +    4.2e-119  397.1  24.1  -
Bernardetiaceae_Bernardetia                      -          LKAP-GUTHK2_F03_021_2017_1 -               63     990      72    1006      50    1027    1483    +    5.2e-119  396.7  23.6  -
Acetobacteraceae_Neoasaia                        -          LKAP-GUTHK2_F03_021_2017_1 -               39     753      44     817      24     826    1457    +    5.9e-119  396.9  23.6  -
Cytophagaceae_Telluribacter                      -          LKAP-GUTHK2_F03_021_2017_1 -               61     945      75     969      52     990    1451    +    5.9e-119  396.8  25.3  -
Flavobacteriaceae_Hoppeia                        -          LKAP-GUTHK2_F03_021_2017_1 -               31    1005      15    1015       3    1035    1489    +    1.2e-118  395.6  26.3  -
Flavobacteriaceae_Meridianimaribacter            -          LKAP-GUTHK2_F03_021_2017_1 -               79     968      72     974      52     996    1470    +    1.6e-118  395.1  24.1  -
Flavobacteriaceae_Bergeyella                     -          LKAP-GUTHK2_F03_021_2017_1 -               49     969      73    1005      53    1025    1446    +    1.9e-118  394.9  23.9  -
Flavobacteriaceae_Aquaticitalea                  -          LKAP-GUTHK2_F03_021_2017_1 -               24     984      16    1007       3    1027    1439    +    2.3e-118  394.8  25.5  -
Chitinophagaceae_Niveitalea                      -          LKAP-GUTHK2_F03_021_2017_1 -               44     980      16     976       3     996    1494    +    2.5e-118  394.7  26.3  -
Flavobacteriaceae_Oceanihabitans                 -          LKAP-GUTHK2_F03_021_2017_1 -               87    1008      72    1005      52    1026    1514    +    2.7e-118  394.4  23.7  -
Cytophagaceae_Rhodonellum                        -          LKAP-GUTHK2_F03_021_2017_1 -                3     908      78     998      76    1019    1350    +    2.8e-118  394.5  22.2  -
Flavobacteriaceae_Antarcticimonas                -          LKAP-GUTHK2_F03_021_2017_1 -               76    1006      72    1015      52    1036    1468    +    3.4e-118  394.0  25.6  -
Prolixibacteraceae_Draconibacterium              -          LKAP-GUTHK2_F03_021_2017_1 -               44     973      16     973       2     994    1486    +    4.3e-118  393.6  26.5  -
Flavobacteriaceae_Zhouia                         -          LKAP-GUTHK2_F03_021_2017_1 -               80     969      74     975      53     998    1478    +    4.5e-118  393.8  24.1  -
Chitinophagaceae_Arvibacter                      -          LKAP-GUTHK2_F03_021_2017_1 -               76     964      74     975      53     996    1470    +    7.3e-118  393.3  24.3  -
Flavobacteriaceae_Joostella                      -          LKAP-GUTHK2_F03_021_2017_1 -               62     980      74    1004      54    1025    1427    +    9.7e-118  392.7  23.0  -
Flavobacteriaceae_Algitalea                      -          LKAP-GUTHK2_F03_021_2017_1 -               67     990      72    1007      52    1027    1444    +      1e-117  392.5  23.2  -
Crocinitomicaceae_Salinirepens                   -          LKAP-GUTHK2_F03_021_2017_1 -               72     981      73     995      53    1017    1450    +    3.2e-117  390.9  23.7  -
Flavobacteriaceae_Aestuariibaculum               -          LKAP-GUTHK2_F03_021_2017_1 -               85     972      72     974      52     996    1482    +    3.9e-117  390.5  24.1  -
Flavobacteriaceae_Costertonia                    -          LKAP-GUTHK2_F03_021_2017_1 -               69     981      74     998      53    1020    1482    +    4.4e-117  390.6  23.9  -
Flavobacteriaceae_Pustulibacterium               -          LKAP-GUTHK2_F03_021_2017_1 -               38     957      74    1005      54    1026    1421    +    4.6e-117  390.3  23.1  -
Cytophagaceae_Fibrella                           -          LKAP-GUTHK2_F03_021_2017_1 -               67     981      73     998      52    1018    1319    +    8.9e-117  389.7  24.4  -
Flavobacteriaceae_Algoriella                     -          LKAP-GUTHK2_F03_021_2017_1 -               85     993      74     995      54    1018    1483    +    1.1e-116  389.1  23.5  -
Flavobacteriaceae_Leptobacterium                 -          LKAP-GUTHK2_F03_021_2017_1 -               83     975      73     978      53    1009    1437    +    1.3e-116  388.9  23.7  -
Cryomorphaceae_Luteibaculum                      -          LKAP-GUTHK2_F03_021_2017_1 -               76     993      72    1002      52    1024    1453    +    1.4e-116  388.9  23.6  -
Rikenellaceae_Rikenella                          -          LKAP-GUTHK2_F03_021_2017_1 -              103     993      74     978      53     999    1472    +    1.6e-116  388.6  24.5  -
Flavobacteriaceae_Weeksella                      -          LKAP-GUTHK2_F03_021_2017_1 -               85     999      74     999      53    1024    1509    +    1.7e-116  388.5  23.2  -
Flavobacteriaceae_Marinirhabdus                  -          LKAP-GUTHK2_F03_021_2017_1 -               70     971      72     987      51    1010    1446    +      2e-116  388.4  24.1  -
Flavobacteriaceae_Flavicella                     -          LKAP-GUTHK2_F03_021_2017_1 -               26     913      72     974      54     994    1375    +    2.3e-116  388.2  24.3  -
Cytophagales_Thermoflexibacter                   -          LKAP-GUTHK2_F03_021_2017_1 -               84     998      72    1001      52    1023    1516    +    2.4e-116  388.0  24.1  -
Flavobacteriaceae_Gelatiniphilus                 -          LKAP-GUTHK2_F03_021_2017_1 -               90    1010      74    1006      53    1026    1487    +    2.5e-116  387.8  23.5  -
Flavobacteriaceae_Frondibacter                   -          LKAP-GUTHK2_F03_021_2017_1 -               65     986      74    1007      54    1028    1440    +    2.6e-116  387.9  23.0  -
Flavobacteriaceae_Ascidiimonas                   -          LKAP-GUTHK2_F03_021_2017_1 -               65     985      72    1004      51    1025    1442    +    3.9e-116  387.3  23.2  -
Rikenellaceae_Acetobacteroides                   -          LKAP-GUTHK2_F03_021_2017_1 -               49     954      61     978      37    1001    1440    +    5.5e-116  387.0  25.3  -
Flavobacteriaceae_Vitellibacter                  -          LKAP-GUTHK2_F03_021_2017_1 -               83     990      74     987      53    1010    1511    +    6.4e-116  386.6  23.8  -
Cytophagaceae_Rhabdobacter                       -          LKAP-GUTHK2_F03_021_2017_1 -               56     971      74    1000      51    1022    1434    +    6.5e-116  386.7  25.1  -
Flavobacteriaceae_Maritimimonas                  -          LKAP-GUTHK2_F03_021_2017_1 -               57     944      72     974      52     994    1416    +    9.7e-116  385.9  24.3  -
Flavobacteriaceae_Fulvibacter                    -          LKAP-GUTHK2_F03_021_2017_1 -               24     915      72     976      54     999    1408    +    1.1e-115  385.7  23.8  -
Flavobacteriaceae_Corallibacter                  -          LKAP-GUTHK2_F03_021_2017_1 -               77     999      72    1006      52    1026    1463    +    1.4e-115  385.4  23.1  -
Prolixibacteraceae_Roseimarinus                  -          LKAP-GUTHK2_F03_021_2017_1 -               24     950      16     973       2     996    1442    +      2e-115  385.0  26.3  -
Flavobacteriaceae_Litoribaculum                  -          LKAP-GUTHK2_F03_021_2017_1 -               83     968      72     973      52     994    1447    +    2.8e-115  384.4  24.7  -
Flavobacteriaceae_Xanthomarina                   -          LKAP-GUTHK2_F03_021_2017_1 -               78     997      72    1005      52    1026    1461    +    4.2e-115  383.9  24.0  -
Flavobacteriaceae_Neptunitalea                   -          LKAP-GUTHK2_F03_021_2017_1 -               64     964      73     988      52    1011    1438    +    7.4e-115  383.1  24.0  -
Isosphaeraceae_Aquisphaera                       -          LKAP-GUTHK2_F03_021_2017_1 -               78     964      75     979      55    1000    1480    +    1.2e-114  382.8  23.9  -
Flavobacteriaceae_Pibocella                      -          LKAP-GUTHK2_F03_021_2017_1 -               66     991      72    1005      52    1026    1447    +    1.3e-114  382.3  23.5  -
Flavobacteriaceae_Jejuia                         -          LKAP-GUTHK2_F03_021_2017_1 -               87     973      72     974      52     995    1480    +    1.4e-114  382.1  24.4  -
Petrotogaceae_Defluviitoga                       -          LKAP-GUTHK2_F03_021_2017_1 -               84    1027      75    1039      55    1044    1475    +    1.5e-114  382.3  26.1  -
Gemmataceae_Fimbriiglobus                        -          LKAP-GUTHK2_F03_021_2017_1 -               69     950      75     992      54    1015    1390    +    1.7e-114  382.2  23.1  -
Phycisphaeraceae_Phycisphaera                    -          LKAP-GUTHK2_F03_021_2017_1 -               63     941      74     982      46    1003    1461    +    1.7e-114  382.2  24.4  -
Flavobacteriaceae_Ichthyenterobacterium          -          LKAP-GUTHK2_F03_021_2017_1 -               91     983      72     977      52    1011    1488    +    1.7e-114  381.8  23.6  -
Chitinophagaceae_Parafilimonas                   -          LKAP-GUTHK2_F03_021_2017_1 -               73     963      74     977      53    1000    1461    +    2.6e-114  381.2  24.3  -
Filobacteriaceae_Filobacterium                   -          LKAP-GUTHK2_F03_021_2017_1 -               89     982      73     980      53    1001    1521    +    2.9e-114  381.0  24.6  -
Flavobacteriaceae_Croceibacter                   -          LKAP-GUTHK2_F03_021_2017_1 -               44    1007      16    1000       3    1024    1521    +    4.4e-114  380.6  25.4  -
Flavobacteriaceae_Mangrovimonas                  -          LKAP-GUTHK2_F03_021_2017_1 -               91    1012      72    1005      52    1026    1487    +    4.8e-114  380.4  23.9  -
Planctomycetaceae_Schlesneria                    -          LKAP-GUTHK2_F03_021_2017_1 -               75     975      74     979      26     999    1446    +    6.5e-114  380.0  25.4  -
Flavobacteriaceae_Arenitalea                     -          LKAP-GUTHK2_F03_021_2017_1 -               91    1010      72    1007      52    1027    1483    +    9.8e-114  379.3  23.5  -
Isosphaeraceae_Isosphaera                        -          LKAP-GUTHK2_F03_021_2017_1 -               74     972      75     980      55    1001    1511    +    1.8e-113  378.8  24.5  -
Gemmataceae_Zavarzinella                         -          LKAP-GUTHK2_F03_021_2017_1 -               78     969      74    1008      53    1029    1426    +    3.8e-113  377.4  23.3  -
Balneicellaceae_Balneicella                      -          LKAP-GUTHK2_F03_021_2017_1 -               77     967      72     973      52     995    1505    +    1.2e-112  375.8  24.7  -
Flavobacteriaceae_Ornithobacterium               -          LKAP-GUTHK2_F03_021_2017_1 -               80     978      75     987      55    1010    1462    +      4e-112  373.9  24.0  -
Tepidisphaeraceae_Tepidisphaera                  -          LKAP-GUTHK2_F03_021_2017_1 -               77     954      74     981      53    1001    1491    +    4.7e-112  374.0  23.7  -
Prevotellaceae_Hallella                          -          LKAP-GUTHK2_F03_021_2017_1 -               72     992      73    1001      53    1023    1463    +    5.5e-112  373.7  23.8  -
Flavobacteriaceae_Marixanthomonas                -          LKAP-GUTHK2_F03_021_2017_1 -               46     939      72     976      52     999    1397    +    6.8e-112  373.2  24.7  -
Cytophagaceae_Fibrisoma                          -          LKAP-GUTHK2_F03_021_2017_1 -               75     964      74     976      52    1007    1430    +    9.1e-112  373.0  24.2  -
Gemmataceae_Gemmata                              -          LKAP-GUTHK2_F03_021_2017_1 -               65     945      64     981      37    1005    1491    +    1.4e-111  372.3  25.0  -
Planctomycetaceae_Rubripirellula                 -          LKAP-GUTHK2_F03_021_2017_1 -               82     969      75     981      54    1002    1452    +    1.8e-111  371.8  23.7  -
Flavobacteriaceae_Postechiella                   -          LKAP-GUTHK2_F03_021_2017_1 -               67     955      72     974      52     995    1443    +    2.2e-111  371.5  24.2  -
Porphyromonadaceae_Gabonibacter                  -          LKAP-GUTHK2_F03_021_2017_1 -               91     970      74     968      53     988    1487    +    2.5e-110  368.3  25.5  -
Cytophagaceae_Huanghella                         -          LKAP-GUTHK2_F03_021_2017_1 -               35     949      75    1000      55    1021    1425    +    2.6e-110  368.1  24.3  -
Flavobacteriaceae_Flagellimonas                  -          LKAP-GUTHK2_F03_021_2017_1 -               88     976      72     975      52     997    1484    +    6.6e-110  366.7  24.5  -
Flavobacteriaceae_Gangjinia                      -          LKAP-GUTHK2_F03_021_2017_1 -               70     963      72     974      52     995    1479    +      1e-109  365.9  23.9  -
Gemmataceae_Telmatocola                          -          LKAP-GUTHK2_F03_021_2017_1 -               63     949      64     980      41    1001    1422    +    1.3e-107  359.2  23.9  -
Rikenellaceae_Anaerocella                        -          LKAP-GUTHK2_F03_021_2017_1 -               79     968      74     976      53     997    1451    +    3.2e-106  354.4  24.1  -
Bacteroidales_Phocaeicola                        -          LKAP-GUTHK2_F03_021_2017_1 -               93    1000      74     991      53    1012    1497    +    3.8e-105  351.1  23.5  -
Methanobacteriaceae_Methanobacterium             -          LKAP-GUTHK2_F03_021_2017_1 -               50     904      75     968      53    1010    1401    +    1.5e-100  335.5  23.7  -
Sulfolobaceae_Sulfolobus                         -          LKAP-GUTHK2_F03_021_2017_1 -               80     948      74     966      54     987    1496    +    3.5e-100  334.4  25.4  -
Methanocaldococcaceae_Methanocaldococcus         -          LKAP-GUTHK2_F03_021_2017_1 -               80     934      74     968      53     988    1428    +     3.9e-99  331.4  25.4  -
Pyrodictiaceae_Pyrodictium                       -          LKAP-GUTHK2_F03_021_2017_1 -               80     948      74     967      54     988    1497    +     2.4e-97  325.2  26.5  -
Acidilobaceae_Acidilobus                         -          LKAP-GUTHK2_F03_021_2017_1 -               77     948      74     967      54     987    1451    +     7.1e-97  323.4  25.9  -
Methanobacteriaceae_Methanothermobacter          -          LKAP-GUTHK2_F03_021_2017_1 -               63     923      73     968      53    1014    1442    +     2.7e-95  318.4  23.9  -
Methanococcaceae_Methanothermococcus             -          LKAP-GUTHK2_F03_021_2017_1 -               70     982      78    1040      58    1045    1392    +     2.8e-95  318.3  25.1  -
Thermofilaceae_Thermofilum                       -          LKAP-GUTHK2_F03_021_2017_1 -               95     962      77     967      57     987    1513    +     9.7e-95  316.4  24.9  -
Methanococcaceae_Methanococcus                   -          LKAP-GUTHK2_F03_021_2017_1 -               53     967      77    1040      57    1045    1395    +     7.9e-94  313.3  24.9  -
Desulfurococcaceae_Staphylothermus               -          LKAP-GUTHK2_F03_021_2017_1 -               79     951      74     967      54     987    1459    +       9e-94  313.3  25.5  -
Archaeoglobaceae_Geoglobus                       -          LKAP-GUTHK2_F03_021_2017_1 -               22     897      48     966      33     987    1417    +     1.2e-93  312.8  26.3  -
Methanocaldococcaceae_Methanotorris              -          LKAP-GUTHK2_F03_021_2017_1 -               78     926      78     968      71     988    1476    +       4e-93  311.2  23.7  -
Thermococcaceae_Thermococcus                     -          LKAP-GUTHK2_F03_021_2017_1 -               65     920      75     966      55     969    1447    +     5.6e-93  310.7  26.2  -
Desulfurococcaceae_Desulfurococcus               -          LKAP-GUTHK2_F03_021_2017_1 -               81     939      75     957      54     986    1496    +     9.5e-93  309.9  25.0  -
Methanobacteriaceae_Methanobrevibacter           -          LKAP-GUTHK2_F03_021_2017_1 -               31     884      76     968      56    1011    1306    +     1.6e-92  309.0  22.4  -
Archaeoglobaceae_Archaeoglobus                   -          LKAP-GUTHK2_F03_021_2017_1 -               85    1005      75    1040      50    1044    1470    +     3.5e-91  304.6  26.3  -
Thermococcaceae_Palaeococcus                     -          LKAP-GUTHK2_F03_021_2017_1 -               63     912      76     966      56     969    1431    +       4e-91  304.6  25.9  -
Desulfurococcaceae_Aeropyrum                     -          LKAP-GUTHK2_F03_021_2017_1 -               77     949      74     962      54     982    1358    +     3.1e-89  298.8  26.1  -
Methanothermaceae_Methanothermus                 -          LKAP-GUTHK2_F03_021_2017_1 -               78     933      77     967      57     987    1482    +     2.3e-88  295.5  24.9  -
Methanoregulaceae_Methanolinea                   -          LKAP-GUTHK2_F03_021_2017_1 -               75     921      77     967      57     987    1433    +     2.4e-87  291.7  24.9  -
Thermococcaceae_Pyrococcus                       -          LKAP-GUTHK2_F03_021_2017_1 -               82     941      75     966      55     970    1468    +       5e-87  291.2  26.1  -
Sulfolobaceae_Metallosphaera                     -          LKAP-GUTHK2_F03_021_2017_1 -               60     918      73     957      52     969    1430    +     5.7e-87  290.7  26.6  -
Desulfurococcaceae_Ignicoccus                    -          LKAP-GUTHK2_F03_021_2017_1 -               63     931      76     967      55     988    1368    +       1e-86  290.1  24.7  -
Pyrodictiaceae_Hyperthermus                      -          LKAP-GUTHK2_F03_021_2017_1 -               63     996      74    1040      53    1044    1316    +     8.6e-86  287.5  26.2  -
Sulfolobaceae_Acidianus                          -          LKAP-GUTHK2_F03_021_2017_1 -               77     945      74     967      54    1028    1476    +     1.9e-85  285.4  25.8  -
Methanoregulaceae_Methanoregula                  -          LKAP-GUTHK2_F03_021_2017_1 -               55     966      77    1040      57    1044    1447    +     1.2e-84  282.7  24.6  -
Methanomicrobiaceae_Methanomicrobium             -          LKAP-GUTHK2_F03_021_2017_1 -               55     901      77     967      62     987    1397    +     1.4e-84  282.7  24.2  -
Methanomicrobiaceae_Methanofollis                -          LKAP-GUTHK2_F03_021_2017_1 -               55     890      77     956      57     987    1397    +     5.4e-84  280.9  24.3  -
Parvularculaceae_Amphiplicatus                   -          LKAP-GUTHK2_F03_021_2017_1 -               71     636      43     666      22     688    1284    +     2.8e-83  279.1  17.9  -
Methanopyraceae_Methanopyrus                     -          LKAP-GUTHK2_F03_021_2017_1 -               84    1028      74    1040      53    1044    1512    +     5.1e-83  278.1  26.8  -
Thermoproteaceae_Vulcanisaeta                    -          LKAP-GUTHK2_F03_021_2017_1 -               62     932      75     967      54     988    1476    +     1.1e-82  276.4  26.2  -
Methanomicrobiaceae_Methanoculleus               -          LKAP-GUTHK2_F03_021_2017_1 -               56     890      77     956      57     971    1417    +     1.7e-82  276.0  24.8  -
Desulfurococcaceae_Ignisphaera                   -          LKAP-GUTHK2_F03_021_2017_1 -               69    1008      68    1040      47    1044    1491    +     1.7e-82  276.3  25.3  -
