# target name                                    accession  query name               accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------     -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Shewanellaceae_Shewanella                        -          F0117_LKAP-FHGF1_A12_096 -               20     871       6     855       1     855    1483    +           0 1034.6  20.3  -
Flavobacteriaceae_Flavivirga                     -          F0117_LKAP-FHGF1_A12_096 -               18     854       4     853       1     855    1439    +    3.8e-127  423.3  19.8  -
Peptococcaceae_Dehalobacter                      -          F0117_LKAP-FHGF1_A12_096 -               47     908      11     855       1     855    1525    +    4.3e-127  423.4  19.9  -
Clostridiales_Finegoldia                         -          F0117_LKAP-FHGF1_A12_096 -                9     827      16     853       9     855    1409    +    4.6e-127  423.3  20.3  -
Clostridiales_Pseudoflavonifractor               -          F0117_LKAP-FHGF1_A12_096 -               84     861      58     853      34     855    1483    +    4.7e-127  423.3  20.8  -
Clostridiaceae_Clostridiisalibacter              -          F0117_LKAP-FHGF1_A12_096 -               35     867       9     854       1     855    1434    +    5.1e-127  423.2  20.3  -
Chitinophagaceae_Flavihumibacter                 -          F0117_LKAP-FHGF1_A12_096 -               30     822      55     853      35     855    1417    +    5.4e-127  422.9  20.4  -
Intrasporangiaceae_Marihabitans                  -          F0117_LKAP-FHGF1_A12_096 -               59     846      52     855      18     855    1435    +    5.5e-127  423.0  20.4  -
Flavobacteriaceae_Mariniflexile                  -          F0117_LKAP-FHGF1_A12_096 -               18     851       4     853       1     855    1437    +    5.6e-127  422.7  20.2  -
Flavobacteriaceae_Apibacter                      -          F0117_LKAP-FHGF1_A12_096 -               45     884       3     853       1     855    1528    +    5.9e-127  422.4  18.8  -
Clostridiales_Sporanaerobacter                   -          F0117_LKAP-FHGF1_A12_096 -               47     875      11     854       1     855    1523    +    6.5e-127  422.6  20.2  -
Clostridiaceae_Cellulosibacter                   -          F0117_LKAP-FHGF1_A12_096 -              223    1000      61     855      42     855    1570    +    6.9e-127  422.5  21.8  -
Rubricoccaceae_Rubricoccus                       -          F0117_LKAP-FHGF1_A12_096 -               74     863      59     853      36     855    1443    +    7.2e-127  422.6  20.6  -
Propionibacteriaceae_Raineyella                  -          F0117_LKAP-FHGF1_A12_096 -                2     814      14     855      13     855    1376    +    7.9e-127  422.5  21.3  -
Flavobacteriaceae_Muriicola                      -          F0117_LKAP-FHGF1_A12_096 -               38     882       4     853       1     855    1490    +    8.1e-127  422.3  19.2  -
Flavobacteriaceae_Cloacibacterium                -          F0117_LKAP-FHGF1_A12_096 -               20     853       6     853       1     855    1439    +    8.1e-127  422.0  18.3  -
Bacillaceae_Aquisalibacillus                     -          F0117_LKAP-FHGF1_A12_096 -               84     911      32     855      10     855    1484    +    9.2e-127  422.1  19.9  -
Acidobacteriaceae_Terracidiphilus                -          F0117_LKAP-FHGF1_A12_096 -               87     846      59     854      37     855    1464    +    9.3e-127  422.3  20.8  -
Longimicrobiaceae_Longimicrobium                 -          F0117_LKAP-FHGF1_A12_096 -               13     826      55     855      43     855    1413    +      1e-126  422.2  21.3  -
Aerococcaceae_Eremococcus                        -          F0117_LKAP-FHGF1_A12_096 -               59     867      55     854      18     855    1385    +    1.1e-126  422.0  20.0  -
Brachyspiraceae_Brachyspira                      -          F0117_LKAP-FHGF1_A12_096 -               20     829      12     853       2     855    1441    +    1.1e-126  421.8  20.5  -
Flavobacteriaceae_Lutimonas                      -          F0117_LKAP-FHGF1_A12_096 -               27     863      11     853       1     855    1449    +    1.3e-126  421.5  20.1  -
Micromonosporaceae_Spirilliplanes                -          F0117_LKAP-FHGF1_A12_096 -               28     841      12     855       1     855    1470    +    1.3e-126  421.9  22.0  -
Micrococcaceae_Haematomicrobium                  -          F0117_LKAP-FHGF1_A12_096 -               30     853      13     855       1     855    1452    +    1.4e-126  421.8  19.8  -
Cytophagaceae_Flectobacillus                     -          F0117_LKAP-FHGF1_A12_096 -               26     813      59     853      39     855    1400    +    1.5e-126  421.5  21.0  -
Micromonosporaceae_Allocatelliglobosispora       -          F0117_LKAP-FHGF1_A12_096 -               58     850      46     855      24     855    1424    +    1.6e-126  421.6  21.5  -
Stigonematales_Iphinoe                           -          F0117_LKAP-FHGF1_A12_096 -               76     833      59     853      38     855    1446    +    1.6e-126  421.5  20.6  -
Synergistaceae_Aminivibrio                       -          F0117_LKAP-FHGF1_A12_096 -               27     832      11     854       1     855    1441    +    1.8e-126  421.3  20.9  -
Dermatophilaceae_Austwickia                      -          F0117_LKAP-FHGF1_A12_096 -               38     853      16     855       1     855    1495    +    1.8e-126  421.4  21.3  -
Bacillaceae_Texcoconibacillus                    -          F0117_LKAP-FHGF1_A12_096 -               25     836      55     853      38     855    1374    +    1.9e-126  421.1  20.6  -
Nitriliruptoraceae_Nitriliruptor                 -          F0117_LKAP-FHGF1_A12_096 -               53     856      35     855      13     855    1425    +    1.9e-126  421.2  20.7  -
Nocardiaceae_Skermania                           -          F0117_LKAP-FHGF1_A12_096 -               29     845      13     855       1     855    1477    +      2e-126  421.2  20.9  -
Flavobacteriaceae_Zunongwangia                   -          F0117_LKAP-FHGF1_A12_096 -               39     882       5     853       1     855    1490    +    2.1e-126  420.7  19.7  -
Erysipelotrichaceae_Dielma                       -          F0117_LKAP-FHGF1_A12_096 -               55     882      17     852       1     855    1499    +    2.5e-126  420.9  20.3  -
Peptostreptococcaceae_Paramaledivibacter         -          F0117_LKAP-FHGF1_A12_096 -              177     953      56     854      34     855    1577    +    2.6e-126  420.7  21.3  -
Cryomorphaceae_Phaeocystidibacter                -          F0117_LKAP-FHGF1_A12_096 -               38     876       4     853       1     855    1480    +    2.7e-126  420.7  19.4  -
Spirochaetaceae_Borreliella                      -          F0117_LKAP-FHGF1_A12_096 -               74     871      58     852      37     854    1484    +    2.8e-126  420.4  20.5  -
Dermatophilaceae_Kineosphaera                    -          F0117_LKAP-FHGF1_A12_096 -               32     845      16     855       1     855    1461    +    2.9e-126  420.5  21.3  -
Egicoccaceae_Egicoccus                           -          F0117_LKAP-FHGF1_A12_096 -               65     867      37     855      16     855    1512    +    2.9e-126  420.6  21.1  -
Bacillaceae_Halalkalibacillus                    -          F0117_LKAP-FHGF1_A12_096 -               74     884      56     855      35     855    1492    +    3.6e-126  420.3  20.8  -
Chitinophagaceae_Flaviaesturariibacter           -          F0117_LKAP-FHGF1_A12_096 -               87     883      52     853      31     855    1493    +    3.8e-126  420.2  19.8  -
Microbacteriaceae_Canibacter                     -          F0117_LKAP-FHGF1_A12_096 -               22     835      17     855       3     855    1486    +    3.9e-126  420.1  20.7  -
Chitinophagaceae_Niabella                        -          F0117_LKAP-FHGF1_A12_096 -               37     832      54     853      34     855    1406    +    3.9e-126  420.2  20.3  -
Eggerthellaceae_Parvibacter                      -          F0117_LKAP-FHGF1_A12_096 -               62     846      45     855      17     855    1442    +    4.2e-126  420.2  21.1  -
Thermoactinomycetaceae_Baia                      -          F0117_LKAP-FHGF1_A12_096 -               53     853      16     855       1     855    1499    +    4.4e-126  419.9  20.7  -
Kineosporiaceae_Quadrisphaera                    -          F0117_LKAP-FHGF1_A12_096 -               49     862      12     855       1     855    1483    +    4.6e-126  420.1  21.7  -
Carnobacteriaceae_Atopococcus                    -          F0117_LKAP-FHGF1_A12_096 -               51     871      51     855      27     855    1500    +    5.6e-126  419.6  20.5  -
Flavobacteriaceae_Salinimicrobium                -          F0117_LKAP-FHGF1_A12_096 -               27     860      11     853       2     855    1467    +    5.8e-126  419.3  19.9  -
Thermoanaerobacteraceae_Caloribacterium          -          F0117_LKAP-FHGF1_A12_096 -               60     840      51     855      30     855    1437    +    7.3e-126  419.3  21.9  -
Spirochaetaceae_Salinispira                      -          F0117_LKAP-FHGF1_A12_096 -               77     914      11     852       2     855    1501    +    7.5e-126  419.1  20.8  -
Nocardiaceae_Micropolyspora                      -          F0117_LKAP-FHGF1_A12_096 -               53     855      37     855      16     855    1461    +    7.7e-126  419.2  21.7  -
Clostridiales_Crassaminicella                    -          F0117_LKAP-FHGF1_A12_096 -               37     820      45     854      22     855    1456    +    8.3e-126  419.0  20.8  -
Clostridiaceae_Peptoclostridium                  -          F0117_LKAP-FHGF1_A12_096 -              109     877      57     853      30     855    1507    +    8.5e-126  419.0  20.6  -
Thermoactinomycetaceae_Croceifilum               -          F0117_LKAP-FHGF1_A12_096 -               33     833      16     855       1     855    1428    +      1e-125  418.7  20.7  -
Flavobacteriaceae_Formosa                        -          F0117_LKAP-FHGF1_A12_096 -               17     853       6     853       1     855    1428    +    1.3e-125  418.1  20.8  -
Micrococcaceae_Garicola                          -          F0117_LKAP-FHGF1_A12_096 -               27     858      11     855       1     855    1459    +    1.4e-125  418.3  20.1  -
Flavobacteriaceae_Spongiibacterium               -          F0117_LKAP-FHGF1_A12_096 -               39     880       5     853       1     855    1485    +    1.5e-125  418.1  20.1  -
Bacillaceae_Hydrogenibacillus                    -          F0117_LKAP-FHGF1_A12_096 -               94     883      59     855      36     855    1515    +    1.5e-125  418.4  22.0  -
Flavobacteriaceae_Sediminicola                   -          F0117_LKAP-FHGF1_A12_096 -               22     854       8     853       1     855    1449    +    1.7e-125  417.8  20.7  -
Acidimicrobiaceae_Acidimicrobium                 -          F0117_LKAP-FHGF1_A12_096 -               75     854      56     855      35     855    1465    +    1.8e-125  418.2  21.5  -
Flavobacteriaceae_Galbibacter                    -          F0117_LKAP-FHGF1_A12_096 -               38     876       4     853       1     855    1484    +    1.8e-125  417.6  21.1  -
Nocardioidaceae_Flindersiella                    -          F0117_LKAP-FHGF1_A12_096 -               13     827      13     855       5     855    1401    +    2.3e-125  417.7  21.8  -
Streptosporangiaceae_Thermocatellispora          -          F0117_LKAP-FHGF1_A12_096 -               55     866      12     855       1     855    1526    +    2.4e-125  417.5  21.5  -
Thermoanaerobacteraceae_Gelria                   -          F0117_LKAP-FHGF1_A12_096 -              150     926      56     855      34     855    1725    +    2.8e-125  417.2  21.3  -
Prochlorotrichaceae_Prochlorothrix               -          F0117_LKAP-FHGF1_A12_096 -               43     799      59     853      38     855    1448    +    3.4e-125  417.0  20.4  -
Dermatophilaceae_Piscicoccus                     -          F0117_LKAP-FHGF1_A12_096 -               51     845      44     855      19     855    1473    +    3.7e-125  416.9  21.2  -
Dermabacteraceae_Devriesea                       -          F0117_LKAP-FHGF1_A12_096 -               52     864      16     854       1     855    1476    +    3.8e-125  416.7  21.2  -
Chitinophagaceae_Segetibacter                    -          F0117_LKAP-FHGF1_A12_096 -               35     867      11     853       2     855    1480    +    4.5e-125  416.8  20.0  -
Microbacteriaceae_Cnuibacter                     -          F0117_LKAP-FHGF1_A12_096 -               47     872      11     855       1     855    1490    +    5.4e-125  416.4  21.2  -
Synergistaceae_Synergistes                       -          F0117_LKAP-FHGF1_A12_096 -               52     859      11     854       1     855    1355    +    5.6e-125  416.5  21.0  -
Planctomycetaceae_Rhodopirellula                 -          F0117_LKAP-FHGF1_A12_096 -               28     854      12     854       2     855    1457    +    6.5e-125  415.9  19.9  -
Chrysiogenaceae_Desulfurispira                   -          F0117_LKAP-FHGF1_A12_096 -               13     842      11     854       2     855    1408    +    6.9e-125  416.0  20.3  -
Chitinophagaceae_Filimonas                       -          F0117_LKAP-FHGF1_A12_096 -               47     880      11     853       1     855    1493    +    7.4e-125  415.8  20.4  -
Flavobacteriaceae_Siansivirga                    -          F0117_LKAP-FHGF1_A12_096 -               17     847       7     853       1     855    1449    +    8.2e-125  415.4  20.6  -
Clostridiales_Dethiosulfatibacter                -          F0117_LKAP-FHGF1_A12_096 -               51     862      11     854       1     855    1479    +    1.4e-124  415.1  20.5  -
Clostridiales_Kallipyga                          -          F0117_LKAP-FHGF1_A12_096 -               94     861      59     853      35     855    1474    +    1.4e-124  415.1  21.4  -
Verrucomicrobiaceae_Persicirhabdus               -          F0117_LKAP-FHGF1_A12_096 -               39     875      12     854       2     855    1480    +    1.6e-124  415.0  19.4  -
Sporomusaceae_Thermosinus                        -          F0117_LKAP-FHGF1_A12_096 -               48     899      12     855       1     855    1554    +    1.6e-124  414.7  20.0  -
Clostridiaceae_Keratinibaculum                   -          F0117_LKAP-FHGF1_A12_096 -               47     872      11     853       1     855    1491    +    1.7e-124  414.7  20.0  -
Dermatophilaceae_Tonsilliphilus                  -          F0117_LKAP-FHGF1_A12_096 -               82     870      53     855      25     855    1534    +    3.3e-124  413.6  20.9  -
Stigonematales_Loriellopsis                      -          F0117_LKAP-FHGF1_A12_096 -               54     835      32     853      12     855    1449    +    3.4e-124  413.9  19.4  -
Alicyclobacillaceae_Kyrpidia                     -          F0117_LKAP-FHGF1_A12_096 -               47     885      11     855       1     855    1528    +    3.4e-124  414.0  21.5  -
Enterococcaceae_Pilibacter                       -          F0117_LKAP-FHGF1_A12_096 -               41     872      39     853      17     855    1432    +    4.1e-124  413.4  20.4  -
Thermoanaerobacteraceae_Desulfovirgula           -          F0117_LKAP-FHGF1_A12_096 -               74     860      57     855      35     855    1436    +    4.6e-124  413.4  22.3  -
Acidimicrobiaceae_Ferrithrix                     -          F0117_LKAP-FHGF1_A12_096 -               83     868      51     855      17     855    1331    +    4.8e-124  413.5  21.0  -
Flavobacteriaceae_Subsaxibacter                  -          F0117_LKAP-FHGF1_A12_096 -               42     874       8     853       1     855    1479    +    4.9e-124  412.9  19.9  -
Synergistaceae_Thermovirga                       -          F0117_LKAP-FHGF1_A12_096 -               23     814      34     854      14     855    1427    +    5.7e-124  413.0  20.9  -
Peptococcaceae_Cryptanaerobacter                 -          F0117_LKAP-FHGF1_A12_096 -               49     877      13     855       1     855    1529    +      1e-123  412.2  21.2  -
Flavobacteriaceae_Croceitalea                    -          F0117_LKAP-FHGF1_A12_096 -               19     860       5     853       1     855    1494    +    1.1e-123  411.7  20.8  -
Sporomusaceae_Anaeroarcus                        -          F0117_LKAP-FHGF1_A12_096 -               62     875      59     855      37     855    1506    +    1.2e-123  411.8  21.1  -
Dermacoccaceae_Demetria                          -          F0117_LKAP-FHGF1_A12_096 -               46     843      45     855      23     855    1457    +    1.3e-123  411.8  20.2  -
Thermoanaerobacteraceae_Thermacetogenium         -          F0117_LKAP-FHGF1_A12_096 -               77     857      58     855      35     855    1462    +    1.3e-123  411.9  22.0  -
Bacillaceae_Tenuibacillus                        -          F0117_LKAP-FHGF1_A12_096 -               31     887      17     855       2     855    1479    +    1.5e-123  411.5  20.1  -
Iamiaceae_Iamia                                  -          F0117_LKAP-FHGF1_A12_096 -               68     847      57     855      36     855    1474    +    1.7e-123  411.6  21.7  -
Propionibacteriaceae_Propioniferax               -          F0117_LKAP-FHGF1_A12_096 -               28     843      12     855       1     855    1465    +    1.8e-123  411.4  21.2  -
Lachnospiraceae_Johnsonella                      -          F0117_LKAP-FHGF1_A12_096 -               25     852      11     853       1     855    1478    +      2e-123  411.5  20.8  -
Kosmotogaceae_Mesotoga                           -          F0117_LKAP-FHGF1_A12_096 -               67     855      58     853      35     855    1478    +    2.2e-123  411.3  21.0  -
Rhodothermaceae_Longibacter                      -          F0117_LKAP-FHGF1_A12_096 -               51     857      43     853      17     855    1456    +    2.4e-123  410.9  20.4  -
Cytophagaceae_Spirosoma                          -          F0117_LKAP-FHGF1_A12_096 -               32     847      11     853       1     855    1438    +    2.8e-123  410.6  21.5  -
Gloeomargaritaceae_Gloeomargarita                -          F0117_LKAP-FHGF1_A12_096 -               71     833      54     853      33     855    1482    +    3.3e-123  410.5  20.3  -
Nocardioidaceae_Pimelobacter                     -          F0117_LKAP-FHGF1_A12_096 -               28     845      12     855       1     855    1474    +    3.3e-123  410.6  21.4  -
Acidobacteriaceae_Telmatobacter                  -          F0117_LKAP-FHGF1_A12_096 -               87     846      59     854      37     855    1406    +    4.3e-123  410.1  20.5  -
Oscillatoriales_Pantanalinema                    -          F0117_LKAP-FHGF1_A12_096 -               55     813      58     853      24     855    1459    +    5.1e-123  409.9  19.5  -
Sporomusaceae_Anaeromusa                         -          F0117_LKAP-FHGF1_A12_096 -               45     886      17     855       3     855    1530    +    5.1e-123  409.7  20.4  -
Pyrinomonadaceae_Pyrinomonas                     -          F0117_LKAP-FHGF1_A12_096 -               35     854      57     854      36     855    1432    +    5.3e-123  409.8  20.9  -
Cyclobacteriaceae_Fontibacter                    -          F0117_LKAP-FHGF1_A12_096 -               90     878      58     853      33     855    1488    +    5.6e-123  409.6  20.0  -
Deferribacteraceae_Seleniivibrio                 -          F0117_LKAP-FHGF1_A12_096 -               20     840      43     854      27     855    1474    +    6.1e-123  409.3  20.4  -
Pseudonocardiaceae_Yuhushiella                   -          F0117_LKAP-FHGF1_A12_096 -               71     873      44     855      24     855    1493    +    6.4e-123  409.6  20.3  -
Fusobacteriaceae_Psychrilyobacter                -          F0117_LKAP-FHGF1_A12_096 -                9     794      46     853      39     855    1266    +    7.1e-123  409.4  21.4  -
Victivallaceae_Victivallis                       -          F0117_LKAP-FHGF1_A12_096 -               72     846      58     854      37     855    1456    +    7.4e-123  409.3  20.5  -
Odoribacteraceae_Butyricimonas                   -          F0117_LKAP-FHGF1_A12_096 -               47     879      11     853       4     855    1486    +    7.9e-123  409.1  21.0  -
Peptococcaceae_Desulfurispora                    -          F0117_LKAP-FHGF1_A12_096 -              163     938      59     854      39     855    1567    +    1.3e-122  408.4  21.9  -
Bacteroidaceae_Anaerorhabdus                     -          F0117_LKAP-FHGF1_A12_096 -               58     862      36     852      14     855    1471    +    1.3e-122  408.6  19.9  -
Streptosporangiaceae_Thermopolyspora             -          F0117_LKAP-FHGF1_A12_096 -               10     835      13     855       7     855    1493    +    1.4e-122  408.4  21.3  -
Planctomycetaceae_Blastopirellula                -          F0117_LKAP-FHGF1_A12_096 -               54     864      11     854       2     855    1520    +    1.5e-122  408.0  19.7  -
Opitutaceae_Alterococcus                         -          F0117_LKAP-FHGF1_A12_096 -               72     887      57     855      37     855    1482    +    1.6e-122  408.2  21.0  -
Halanaerobiaceae_Halocella                       -          F0117_LKAP-FHGF1_A12_096 -               77     880      59     854      37     855    1475    +    1.6e-122  408.1  21.0  -
Acidobacteriaceae_Bryocella                      -          F0117_LKAP-FHGF1_A12_096 -               85     845      58     854      36     855    1416    +    1.7e-122  408.0  20.7  -
Actinopolysporaceae_Haloactinomyces              -          F0117_LKAP-FHGF1_A12_096 -               65     865      37     855      16     855    1518    +    1.7e-122  408.1  20.4  -
Oscillatoriales_Halospirulina                    -          F0117_LKAP-FHGF1_A12_096 -               39     813      37     853      16     855    1388    +    1.8e-122  408.2  19.8  -
Erysipelotrichaceae_Allobaculum                  -          F0117_LKAP-FHGF1_A12_096 -               54     854      55     852      33     855    1479    +    2.1e-122  407.7  20.4  -
Acidobacteriaceae_Silvibacterium                 -          F0117_LKAP-FHGF1_A12_096 -               87     846      59     854      37     855    1464    +    2.2e-122  407.7  20.8  -
Erysipelotrichaceae_Bulleidia                    -          F0117_LKAP-FHGF1_A12_096 -               52     853      38     852      17     855    1479    +    2.9e-122  407.5  20.2  -
Pseudonocardiaceae_Haloechinothrix               -          F0117_LKAP-FHGF1_A12_096 -               36     858      34     855      14     855    1474    +    2.9e-122  407.2  20.7  -
Rhodothermaceae_Longimonas                       -          F0117_LKAP-FHGF1_A12_096 -               33     857      16     853       1     855    1457    +    3.5e-122  406.9  20.0  -
Sporolactobacillaceae_Sinobaca                   -          F0117_LKAP-FHGF1_A12_096 -              107     933      57     855      37     855    1531    +    3.7e-122  406.9  20.7  -
Acidimicrobiaceae_Ferrimicrobium                 -          F0117_LKAP-FHGF1_A12_096 -               90     869      56     854      34     855    1466    +      4e-122  406.8  21.5  -
Pseudonocardiaceae_Sciscionella                  -          F0117_LKAP-FHGF1_A12_096 -               20     843       6     855       1     855    1465    +    4.4e-122  406.9  21.0  -
Selenomonadaceae_Anaerovibrio                    -          F0117_LKAP-FHGF1_A12_096 -              115     939      42     854       8     855    1587    +    4.5e-122  406.7  20.7  -
Catalimonadaceae_Catalinimonas                   -          F0117_LKAP-FHGF1_A12_096 -               12     843       8     853       1     855    1425    +    5.9e-122  406.3  21.1  -
Sphingobacteriaceae_Pseudopedobacter             -          F0117_LKAP-FHGF1_A12_096 -               39     884       5     853       1     855    1518    +    6.1e-122  406.2  18.8  -
Thermoanaerobacteraceae_Thermodesulfitimonas     -          F0117_LKAP-FHGF1_A12_096 -                1     785      61     855      61     855    1427    +    6.2e-122  406.4  20.2  -
Puniceicoccaceae_Coraliomargarita                -          F0117_LKAP-FHGF1_A12_096 -               45     893      16     855       3     855    1457    +    7.2e-122  406.0  19.8  -
Micromonosporaceae_Catelliglobosispora           -          F0117_LKAP-FHGF1_A12_096 -               72     864      47     855      24     855    1510    +    7.2e-122  406.1  21.3  -
Flammeovirgaceae_Perexilibacter                  -          F0117_LKAP-FHGF1_A12_096 -               43     879       8     853       1     855    1477    +    7.4e-122  406.0  20.5  -
Sporomusaceae_Acetonema                          -          F0117_LKAP-FHGF1_A12_096 -               34     878      17     855       2     855    1510    +    7.9e-122  405.8  20.7  -
Caldisericaceae_Caldisericum                     -          F0117_LKAP-FHGF1_A12_096 -               27     881      11     855       1     855    1481    +    8.1e-122  405.7  20.1  -
Veillonellaceae_Anaeroglobus                     -          F0117_LKAP-FHGF1_A12_096 -                9     827      57     855      47     855    1408    +    8.1e-122  405.8  21.5  -
Thermoanaerobacterales_Syntrophaceticus          -          F0117_LKAP-FHGF1_A12_096 -               35     858      16     854       2     855    1416    +    8.9e-122  405.7  20.7  -
Chitinophagaceae_Pseudoflavitalea                -          F0117_LKAP-FHGF1_A12_096 -               25     855      11     853       2     855    1409    +      1e-121  405.7  20.6  -
Nocardiopsaceae_Marinactinospora                 -          F0117_LKAP-FHGF1_A12_096 -               25     854      11     855       1     855    1443    +    1.1e-121  405.6  21.0  -
Flavobacteriaceae_Olleya                         -          F0117_LKAP-FHGF1_A12_096 -               27     856      11     853       1     855    1443    +    1.1e-121  405.3  20.3  -
Halobacteroidaceae_Selenihalanaerobacter         -          F0117_LKAP-FHGF1_A12_096 -               67     895      37     853      16     855    1418    +    1.1e-121  405.2  20.2  -
Eggerthellaceae_Asaccharobacter                  -          F0117_LKAP-FHGF1_A12_096 -               85     858      56     855      19     855    1428    +    1.3e-121  405.5  20.9  -
Eggerthellaceae_Adlercreutzia                    -          F0117_LKAP-FHGF1_A12_096 -               85     858      56     855      19     855    1469    +    1.4e-121  405.3  20.9  -
Anaerolineaceae_Ornatilinea                      -          F0117_LKAP-FHGF1_A12_096 -               66     863      42     855      21     855    1462    +    1.5e-121  405.2  21.2  -
Flammeovirgaceae_Limibacter                      -          F0117_LKAP-FHGF1_A12_096 -               39     868      12     853       1     855    1467    +    1.8e-121  404.9  20.7  -
Flavobacteriaceae_Sinomicrobium                  -          F0117_LKAP-FHGF1_A12_096 -               40     875       6     853       1     855    1485    +    1.9e-121  404.5  20.5  -
Roseiflexaceae_Roseiflexus                       -          F0117_LKAP-FHGF1_A12_096 -               77     842      56     853      13     855    1469    +      2e-121  405.0  19.6  -
Bdellovibrionaceae_Vampirovibrio                 -          F0117_LKAP-FHGF1_A12_096 -               67     845      50     853      26     855    1446    +    2.1e-121  404.6  20.2  -
Flavobacteriaceae_Pricia                         -          F0117_LKAP-FHGF1_A12_096 -               39     885       5     853       1     855    1493    +    2.3e-121  404.5  20.9  -
Mooreiaceae_Mooreia                              -          F0117_LKAP-FHGF1_A12_096 -                9     844       5     853       1     855    1424    +    2.3e-121  404.5  21.2  -
Cytophagaceae_Dyadobacter                        -          F0117_LKAP-FHGF1_A12_096 -               57     843      62     853      50     855    1416    +    2.4e-121  404.1  21.4  -
Streptosporangineae_Allonocardiopsis             -          F0117_LKAP-FHGF1_A12_096 -               33     835      52     855      26     855    1476    +    2.5e-121  404.3  20.3  -
Selenomonadaceae_Schwartzia                      -          F0117_LKAP-FHGF1_A12_096 -               30     881      12     854       1     855    1489    +    2.5e-121  404.1  20.5  -
Thermoactinomycetaceae_Shimazuella               -          F0117_LKAP-FHGF1_A12_096 -               55     830      56     855      33     855    1459    +    2.8e-121  404.1  21.5  -
Flavobacteriaceae_Flaviramulus                   -          F0117_LKAP-FHGF1_A12_096 -               27     866       5     853       1     855    1466    +    2.8e-121  403.7  20.3  -
Peptostreptococcaceae_Anaerosphaera              -          F0117_LKAP-FHGF1_A12_096 -               32     862       9     853       1     855    1472    +    3.8e-121  403.7  20.5  -
Desulfurobacteriaceae_Balnearium                 -          F0117_LKAP-FHGF1_A12_096 -               35     892      17     855       2     855    1481    +    4.2e-121  403.8  20.3  -
Ardenticatenia_Ardenticatena                     -          F0117_LKAP-FHGF1_A12_096 -               34     869      17     855       2     855    1453    +    4.2e-121  403.7  21.4  -
Deferribacteraceae_Mucispirillum                 -          F0117_LKAP-FHGF1_A12_096 -               51     866      46     853      26     855    1471    +    4.2e-121  403.5  20.4  -
Erysipelotrichaceae_Longicatena                  -          F0117_LKAP-FHGF1_A12_096 -               12     832      30     852      17     855    1433    +    5.1e-121  403.2  20.1  -
Chitinophagaceae_Flavitalea                      -          F0117_LKAP-FHGF1_A12_096 -               10     844      12     853       7     855    1447    +    5.3e-121  403.2  19.8  -
Pseudonocardiaceae_Herbihabitans                 -          F0117_LKAP-FHGF1_A12_096 -               62     862      42     855      19     855    1496    +    5.6e-121  402.9  20.5  -
Erysipelotrichaceae_Ileibacterium                -          F0117_LKAP-FHGF1_A12_096 -               41     858      34     852      13     855    1459    +    6.4e-121  403.0  20.3  -
Streptosporangiaceae_Thermoactinospora           -          F0117_LKAP-FHGF1_A12_096 -               55     868      12     855       1     855    1533    +    7.5e-121  402.7  21.6  -
Herpetosiphonaceae_Herpetosiphon                 -          F0117_LKAP-FHGF1_A12_096 -               55     842      33     853      12     855    1475    +    8.2e-121  402.4  20.0  -
Ruminococcaceae_Fastidiosipila                   -          F0117_LKAP-FHGF1_A12_096 -               39     824      53     855      33     855    1389    +    8.8e-121  402.4  20.7  -
Erysipelotrichaceae_Catenisphaera                -          F0117_LKAP-FHGF1_A12_096 -               28     865      12     852       1     855    1419    +      1e-120  402.4  20.4  -
Synergistaceae_Lactivibrio                       -          F0117_LKAP-FHGF1_A12_096 -               35     833      18     853       2     855    1443    +      1e-120  402.5  21.2  -
Planctomycetaceae_Thermogutta                    -          F0117_LKAP-FHGF1_A12_096 -               60     855      57     854      37     855    1487    +    1.1e-120  402.1  21.1  -
Bacillaceae_Natribacillus                        -          F0117_LKAP-FHGF1_A12_096 -              148     954      59     853      38     855    1557    +    1.3e-120  401.9  20.5  -
Dermabacteraceae_Helcobacillus                   -          F0117_LKAP-FHGF1_A12_096 -               33     852      16     855       2     855    1448    +    1.5e-120  401.6  20.3  -
Persicobacteraceae_Fulvitalea                    -          F0117_LKAP-FHGF1_A12_096 -                6     799      53     853      48     855    1244    +    1.6e-120  401.8  20.5  -
Deferribacteraceae_Flexistipes                   -          F0117_LKAP-FHGF1_A12_096 -               95     900      58     853      24     855    1498    +    1.7e-120  401.4  20.3  -
Cytophagales_Luteivirga                          -          F0117_LKAP-FHGF1_A12_096 -               30     830      46     853      26     855    1297    +    1.8e-120  401.5  20.5  -
Salinibacteraceae_Salisaeta                      -          F0117_LKAP-FHGF1_A12_096 -               61     853      57     853      34     855    1425    +    2.2e-120  401.1  20.7  -
Oscillatoriales_Crinalium                        -          F0117_LKAP-FHGF1_A12_096 -               55     815      56     853      34     855    1446    +    2.3e-120  401.2  20.4  -
Micromonosporaceae_Actinorhabdospora             -          F0117_LKAP-FHGF1_A12_096 -               38     824      52     855      29     855    1450    +      3e-120  400.9  21.2  -
Eggerthellaceae_Paraeggerthella                  -          F0117_LKAP-FHGF1_A12_096 -               28     840      12     855       1     855    1427    +    3.3e-120  400.6  20.6  -
